b_diabelhan;Diabelhan;;;;;;;;;;;;;x
b_diabelhan_adj;Diabelhan;;;;;;;;;;;;;x
b_ghubbah;Ghubbah;;;;;;;;;;;;;x
b_ghubbah_adj;Ghubbah;;;;;;;;;;;;;x
b_hayf;Hayf;;;;;;;;;;;;;x
b_hayf_adj;Hayf;;;;;;;;;;;;;x
b_mahatta;Mahatta;;;;;;;;;;;;;x
b_mahatta_adj;Mahatta;;;;;;;;;;;;;x
b_qariyah;Qariyah;;;;;;;;;;;;;x
b_qariyah_adj;Qariyah;;;;;;;;;;;;;x
b_sherubrub;Sherubrub;;;;;;;;;;;;;x
b_sherubrub_adj;Sherubrub;;;;;;;;;;;;;x
d_uusimaa_tribe;Uusimaa;;;;;;;;;;;;;x
d_uusimaa_tribe_adj;Uusimaa;;;;;;;;;;;;;x
d_bjarma_tribe;Bjarma;;;;;;;;;;;;;x
d_bjarma_tribe_adj;Bjarma;;;;;;;;;;;;;x
d_vologda_tribe;Vologda;;;;;;;;;;;;;x
d_vologda_tribe_adj;Vologda;;;;;;;;;;;;;x
d_dvina_tribe;Dvina;;;;;;;;;;;;;x
d_dvina_tribe_adj;Dvina;;;;;;;;;;;;;x
d_komi_tribe;Komi;;;;;;;;;;;;;x
d_komi_tribe_adj;Komi;;;;;;;;;;;;;x
d_roslagen_tribe;Roslagen;;;;;;;;;;;;;x
d_roslagen_tribe_adj;Roslagen;;;;;;;;;;;;;x
d_mordvins_tribe;Mordvins;;;;;;;;;;;;;x
d_mordvins_tribe_adj;Mordvins;;;;;;;;;;;;;x
d_pechory_tribe;Pechory;;;;;;;;;;;;;x
d_pechory_tribe_adj;Pechory;;;;;;;;;;;;;x
d_aaninen_tribe;Ääninen;;;;;;;;;;;;;x
d_aaninen_tribe_adj;Ääninen;;;;;;;;;;;;;x
d_kola_tribe;Kola;;;;;;;;;;;;;x
d_kola_tribe_adj;Kola;;;;;;;;;;;;;x
d_mo_tribe;Mo;;;;;;;;;;;;;x
d_mo_tribe_adj;Mo;;;;;;;;;;;;;x
d_zyriane_tribe;Zyriane;;;;;;;;;;;;;x
d_zyriane_tribe_adj;Zyriane;;;;;;;;;;;;;x
d_votyaki_tribe;Votyaki;;;;;;;;;;;;;x
d_votyaki_tribe_adj;Votyaki;;;;;;;;;;;;;x
d_narvik_tribe;Narvik;;;;;;;;;;;;;x
d_narvik_tribe_adj;Narvik;;;;;;;;;;;;;x
d_saami_tribe;Saami;;;;;;;;;;;;;x
d_saami_tribe_adj;Saami;;;;;;;;;;;;;x
d_savo_tribe;Savo;;;;;;;;;;;;;x
d_savo_tribe_adj;Savo;;;;;;;;;;;;;x
d_tabuk_tribe;Tabuk;;;;;;;;;;;;;x
d_tabuk_tribe_adj;Tabuk;;;;;;;;;;;;;x
d_makkah_tribe;Makkah;;;;;;;;;;;;;x
d_makkah_tribe_adj;Makkah;;;;;;;;;;;;;x
d_asir_tribe;Tabuk;;;;;;;;;;;;;x
d_asir_tribe_adj;Tabuk;;;;;;;;;;;;;x
k_hejaz;Hejaz;;;;;;;;;;;;;x
k_hejaz_adj;Hejaz;;;;;;;;;;;;;x
e_celtic;Celtic Empire;;;;;;;;;;;;;x
e_celtic_adj;Celtic;;;;;;;;;;;;;x
e_bolghar;Bolghar Khaganate;;;;;;;;;;;;;x
e_bolghar_adj;Bolghar;;;;;;;;;;;;;x
e_avar;Avar Khaganate;;;;;;;;;;;;;x
e_avar_adj;Avar;;;;;;;;;;;;;x
e_cuman;Cuman Khaganate;;;;;;;;;;;;;x
e_cuman_adj;Cuman;;;;;;;;;;;;;x
e_karluk;Karluk Khaganate;;;;;;;;;;;;;x
e_karluk_adj;Karluk;;;;;;;;;;;;;x
e_khazar;Khazar Khaganate;;;;;;;;;;;;;x
e_khazar_adj;Khazar;;;;;;;;;;;;;x
e_kirghiz;Kirghiz Khaganate;;;;;;;;;;;;;x
e_kirghiz_adj;Kirghiz;;;;;;;;;;;;;x
e_pecheneg;Pecheneg Khaganate;;;;;;;;;;;;;x
e_pecheneg_adj;Pecheneg;;;;;;;;;;;;;x
e_turkestan;Turkic Khaganate;;;;;;;;;;;;;x
e_turkestan_adj;Turkish;;;;;;;;;;;;;x
e_rouran;Rouran Khaganate;;;;;;;;;;;;;x
e_rouran_adj;Rouran;;;;;;;;;;;;;x
e_uyghur;Uyghur Khaganate;;;;;;;;;;;;;x
e_uyghur_adj;Uyghur;;;;;;;;;;;;;x
e_khitan;Kara-Khitan;;;;;;;;;;;;;x
e_khitan_adj;Khitan;;;;;;;;;;;;;x
e_khanid;Karakhanid Khaganate;;;;;;;;;;;;;x
e_khanid_adj;Karakhanid;;;;;;;;;;;;;x
sayhadic;Sayhadic;;;;;;;;;;x
hadhramaut;Hadhramaut;;;;;;;;;;x
sabanean;Sabanean;;;;;;;;;;x
minaean;Minaean;;;;;;;;;;x
wends;Wendish;;;;;;;;;;x
uyghur;Uyghur;;;;;;;;;;x
khitan;Khitan;;;;;;;;;;x
khanid;Khanid;;;;;;;;;;x
hadhramaut;Hadhramaut;;;;;;;;;;x
galliya;Galliya;;;;;;;;;;x
bodo;Bodo;;;;;;;;;;x
naga;Naga;;;;;;;;;;x
uyghur;Uyghur;;;;;;;;;;x
khitan;Khitan;;;;;;;;;;x
khanid;Khanid;;;;;;;;;;x
guanches;Guanches;;;;;;;;;;x
latin_culture;Latin;;;;;;;;;;x
libyan;Libyan;;;;;;;;;;x
przeworsk;Przeworsk;;;;;;;;;;x
kemetic_culture;Kemetic;;;;;;;;;;x
form_frankish_kingdom;Form the Frankish Kingdom;;;;;;;;;;;;;x
form_frankish_kingdom_desc;If we were to declare a united Frankish realm we could really prove the strength of the Frankish people to the rest of the world!;;;;;;;;;;;;;x
form_bolghar_khaganate;Form the [Root.Culture.GetName] Khaganate;;;;;;;;;;;;;x
form_bolghar_khaganate_desc;We [Root.Culture.GetName] have forged a great realm for ourselvelves ontop of the bones of our former enemies. If you were to proclaim yourself Khagan then you could preserve the prosperity of your realm for your children and their children.;;;;;;;;;;;;;x
form_assyrian_empire;Rebirth the Assyrian Phoenix;;;;;;;;;;;;;x
form_assyrian_empire_desc;Our land has been trampled on by the Babylonians, Persians and Greeks, our godly empire shattered and broken as the sands of old cover our once magnificent kingdom. No more! For we Assyrians will revive our great Assyrian Kingdom and bring new life into our slumbering god Assur. May he reign destruction on the world through his mortal servant on earth just as he did to the Egyptians and Judeans. The followers of the prophets of Yeshua and Zoroaster will no no pain worse then what we will show them, Like the wolf on the fold our blades run through the necks of our enemies! Glory to Assyria! Glory to Assur!;;;;;;;;;;;;;x
form_avar_khaganate;Form the [Root.Culture.GetName] Khaganate;;;;;;;;;;;;;x
form_avar_khaganate_desc;We [Root.Culture.GetName] have forged a great realm for ourselvelves ontop of the bones of our former enemies. If you were to proclaim yourself Khagan then you could preserve the prosperity of your realm for your children and their children.;;;;;;;;;;;;;x
form_cuman_khaganate;Form the [Root.Culture.GetName] Khaganate;;;;;;;;;;;;;x
form_cuman_khaganate_desc;We [Root.Culture.GetName] have forged a great realm for ourselvelves ontop of the bones of our former enemies. If you were to proclaim yourself Khagan then you could preserve the prosperity of your realm for your children and their children.;;;;;;;;;;;;;x
form_karluk_khaganate;Form the [Root.Culture.GetName] Khaganate;;;;;;;;;;;;;x
form_karluk_khaganate_desc;We [Root.Culture.GetName] have forged a great realm for ourselvelves ontop of the bones of our former enemies. If you were to proclaim yourself Khagan then you could preserve the prosperity of your realm for your children and their children.;;;;;;;;;;;;;x
form_khazar_khaganate;Form the [Root.Culture.GetName] Khaganate;;;;;;;;;;;;;x
form_khazar_khaganate_desc;We [Root.Culture.GetName] have forged a great realm for ourselvelves ontop of the bones of our former enemies. If you were to proclaim yourself Khagan then you could preserve the prosperity of your realm for your children and their children.;;;;;;;;;;;;;x
form_kirghiz_khaganate;Form the [Root.Culture.GetName] Khaganate;;;;;;;;;;;;;x
form_kirghiz_khaganate_desc;We [Root.Culture.GetName] have forged a great realm for ourselvelves ontop of the bones of our former enemies. If you were to proclaim yourself Khagan then you could preserve the prosperity of your realm for your children and their children.;;;;;;;;;;;;;x
form_pecheneg_khaganate;Form the [Root.Culture.GetName] Khaganate;;;;;;;;;;;;;x
form_pecheneg_khaganate_desc;We [Root.Culture.GetName] have forged a great realm for ourselvelves ontop of the bones of our former enemies. If you were to proclaim yourself Khagan then you could preserve the prosperity of your realm for your children and their children.;;;;;;;;;;;;;x
form_turkestan;Form the Turkic Khaganate;;;;;;;;;;;;;x
form_turkestan_desc;We Turks have forged a great realm for ourselvelves ontop of the bones of our former enemies. If you were to proclaim yourself Khagan then you could preserve the prosperity of your realm for your children and their children.;;;;;;;;;;;;;x
emperor_kemetic_pagan;Aai-Pharaoh;Aai-Pharaoh;Aai-Pharaoh;;Aai-Pharaoh;;;;;;;;;x;;
king_kemetic_pagan;Pharaoh;Pharaoh;Pharaoh;;Pharaoh;;;;;;;;;x;;
duke_kemetic_pagan;Nomarch;Nomarch;Nomarch;;Nomarch;;;;;;;;;x;;
count_kemetic_pagan;Irypat;Irypat;Irypat;;Irypat;;;;;;;;;x;;
baron_kemetic_pagan;Baron;Baron;Baron;;Barón;;;;;;;;;x
emperor_female_kemetic_pagan;Aai-Pharaoh;Aai-Pharaoh;Aai-Pharaoh;;Aai-Pharaoh;;;;;;;;;x;;
king_female_kemetic_pagan;Pharaoh;Pharaoh;Pharaoh;;Pharaoh;;;;;;;;;x;;
duke_female_kemetic_pagan;Nomarch;Nomarch;Nomarch;;Nomarch;;;;;;;;;x;;
count_female_kemetic_pagan;Irypat;Irypat;Irypat;;Irypat;;;;;;;;;x;;
baron_female_kemetic_pagan;Baroness;Baronne;Baroness;;Baronesa;;;;;;;;;x
baron_title_ruler_consort_female_kemetic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
count_title_ruler_consort_female_kemetic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
duke_title_ruler_consort_female_kemetic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
king_title_ruler_consort_female_kemetic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_title_ruler_consort_female_kemetic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_hellenic_pagan_byzantine;Basileus;Basileus;Basileus;;Basileus;;;;;;;;;x
king_hellenic_pagan_byzantine;Despot;Despote;Despot;;Déspota;;;;;;;;;x
duke_hellenic_pagan_byzantine;Doux;Doux;Doux;;Duque;;;;;;;;;x
count_hellenic_pagan_byzantine;Komes;Komes;Komes;;Komes;;;;;;;;;x
baron_hellenic_pagan_byzantine;Kephale;Kephale;Kephale;;Kephale;;;;;;;;;x
emperor_female_hellenic_pagan_byzantine;Basilissa;Basilissa;Basílissa;;Basilissa;;;;;;;;;x
king_female_hellenic_pagan_byzantine;Despotess;Despotess;Despotess;;Despotess;;;;;;;;;x
duke_female_hellenic_pagan_byzantine;Doukessa;Doukessa;Doukessa;;Doukessa;;;;;;;;;x
count_female_hellenic_pagan_byzantine;Komessa;Komessa;Komessa;;Komessa;;;;;;;;;x
baron_female_hellenic_pagan_byzantine;Kephale;Kephale;Kephale;;Kephale;;;;;;;;;x
baron_title_ruler_consort_female_hellenic_pagan_byzantine;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
count_title_ruler_consort_female_hellenic_pagan_byzantine;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
duke_title_ruler_consort_female_hellenic_pagan_byzantine;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
king_title_ruler_consort_female_hellenic_pagan_byzantine;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_title_ruler_consort_female_hellenic_pagan_byzantine;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
king_helleno_aramean;Diadokhoi;;;;;;;;;;;;;x
king_female_helleno_aramean;Diadokhoi;;;;;;;;;;;;;x
emperor_hellenic_pagan_iranian;Basileus;Basileus;Basileus;;Basileus;;;;;;;;;x
king_hellenic_pagan_iranian;Diadokhoi;;;;;;;;;;;;;x
duke_hellenic_pagan_iranian;Doux;Doux;Doux;;Duque;;;;;;;;;x
count_hellenic_pagan_iranian;Komes;Komes;Komes;;Komes;;;;;;;;;x
baron_hellenic_pagan_iranian;Kephale;Kephale;Kephale;;Kephale;;;;;;;;;x
emperor_female_hellenic_pagan_iranian;Basilissa;Basilissa;Basílissa;;Basilissa;;;;;;;;;x
king_female_hellenic_pagan_iranian;Diadokhoi;;;;;;;;;;;;;x
duke_female_hellenic_pagan_iranian;Doukessa;Doukessa;Doukessa;;Doukessa;;;;;;;;;x
count_female_hellenic_pagan_iranian;Komessa;Komessa;Komessa;;Komessa;;;;;;;;;x
baron_female_hellenic_pagan_iranian;Kephale;Kephale;Kephale;;Kephale;;;;;;;;;x
baron_title_ruler_consort_female_hellenic_pagan_iranian;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
count_title_ruler_consort_female_hellenic_pagan_iranian;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
duke_title_ruler_consort_female_hellenic_pagan_iranian;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
king_title_ruler_consort_female_hellenic_pagan_iranian;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_title_ruler_consort_female_hellenic_pagan_iranian;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_hellenic_pagan_latin;Imperator;;;;;;;;;;;;;x
king_hellenic_pagan_latin;Consul;Consul;Consul;;Consul;;;;;;;;;x;;
duke_hellenic_pagan_latin;Legatus Augusti;Legatus Augusti;Legatus Augusti;;Legatus Augusti;;;;;;;;;x;;
count_hellenic_pagan_latin;Legatus;Legatus;Legatus;;Legatus;;;;;;;;;x;;
baron_hellenic_pagan_latin;Baron;Baron;Baron;;Barón;;;;;;;;;x
emperor_female_hellenic_pagan_latin;Imperatrix;;;;;;;;;;;;;;
king_female_hellenic_pagan_latin;Regina;Reine;Regina;;Reina;;;;;;;;;x;;
duke_female_hellenic_pagan_latin;Legata Augusti;Legata Augusti;Legata Augusti;;Legata Augusti;;;;;;;;;x;;
count_female_hellenic_pagan_latin;Legata;Legata;Legata;;Legata;;;;;;;;;x;;
baron_female_hellenic_pagan_latin;Baroness;Baronne;Baroness;;Baronesa;;;;;;;;;x
baron_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
count_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
duke_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
king_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_hellenic_pagan;Basileus;Basileus;Basileus;;Basileus;;;;;;;;;x
king_hellenic_pagan;Despot;Despote;Despot;;Déspota;;;;;;;;;x
duke_hellenic_pagan;Doux;Doux;Doux;;Duque;;;;;;;;;x
count_hellenic_pagan;Komes;Komes;Komes;;Komes;;;;;;;;;x
baron_hellenic_pagan;Kephale;Kephale;Kephale;;Kephale;;;;;;;;;x
emperor_female_hellenic_pagan;Basilissa;Basilissa;Basílissa;;Basilissa;;;;;;;;;x
king_female_hellenic_pagan;Despotess;Despotess;Despotess;;Despotess;;;;;;;;;x
duke_female_hellenic_pagan;Doukessa;Doukessa;Doukessa;;Doukessa;;;;;;;;;x
count_female_hellenic_pagan;Komessa;Komessa;Komessa;;Komessa;;;;;;;;;x
baron_female_hellenic_pagan;Kephale;Kephale;Kephale;;Kephale;;;;;;;;;x
baron_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
count_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
duke_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
king_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
