#EASTERN RELIGIONS STUFF ;;;;;;;;;;;;;;x
meditation.13.desc;My spiritual retreat has ended. Before, returning to daily life would’ve felt strange, jarring, even frightening. But I now know that there is no true difference between the temple and the palace. A true master can practice the Dharma anywhere, at any time.\n\nSome meditate while they eat, or walk. Some meditate as they make craftwork or practice archery. And, so too, will I meditate - focus and concentrate, stay mindful - in every moment, every breath, every moment while I work off my karmic debt in this life as a [Root.GetTitle].;;;;;;;;;;;;;x
meditation.13.a;I will attain enlightenment, for all sentient beings.;;;;;;;;;;;;;x
meditation.14.desc;Today’s meditation sessions are going well enough.;;;;;;;;;;;;;x
meditation.14.a;Breathe in… and out...;;;;;;;;;;;;;x
meditation.15.desc;Sitting in meditation today, I feel much calmer than usual.;;;;;;;;;;;;;x
meditation.15.a;Everything feels so relaxed.;;;;;;;;;;;;;x
meditation.16.desc;I join the monks in chanting the names of the Buddhas and Bodhisattvas.;;;;;;;;;;;;;x
meditation.16.a;This should improve my ability to concentrate.;;;;;;;;;;;;;x
meditation.17.desc;As I walk towards the meditation hall, I notice many insects crawling about. I must be careful not to step on them!;;;;;;;;;;;;;x
meditation.17.a;In this holy place, killing - even if accidental - is not permitted.;;;;;;;;;;;;;x
meditation.18.desc;I suddenly have an itch while I’m meditating.;;;;;;;;;;;;;x
meditation.18.a;Try to ignore it and resume meditating.;;;;;;;;;;;;;x
meditation.18.b;Scratch it.;;;;;;;;;;;;;x
meditation.19.desc;My current meditation session hasn’t ended yet, but my legs are getting numb.;;;;;;;;;;;;;x
meditation.19.a;Ouch.;;;;;;;;;;;;;x
meditation.19.b;I adjust my legs.;;;;;;;;;;;;;x
meditation.20.desc;I ask one of the senior monks, "What is Buddha?"\n\nHe replies;;;;;;;;;;;;;x
meditation.20.a;"Three pounds of flax.";;;;;;;;;;;;;x
meditation.20.b;"That tree over there.";;;;;;;;;;;;;x
meditation.20.c;"A dried stick of manure.";;;;;;;;;;;;;x
meditation.20.d;… by hitting me on the head.;;;;;;;;;;;;;x
meditation.21.name;An Exam;;;;;;;;;;;;;x
meditation.21.desc;As usual, some of the monks and retreat participants are engaging in spiritual discussion and debate, and I decide to observe. Suddenly, a senior monk of great age brings forth a chair and sets it before everyone. “Can anyone prove that this chair’s true essence is that of emptiness, prove that it is an illusion in our mind?” he asks.\n\nThe others eagerly begin making their cases, citing the sutras or referencing ideas about the mindstream and dependent origination, saying the chair is like this and that. However, none of their answers satisfies the old monk. Finally, one monk - who had been silent for some time - speaks up, and asks, “What chair are we arguing about?”;;;;;;;;;;;;;x
meditation.21.a;I see the old monk smiling.;;;;;;;;;;;;;x
meditation.22.name;The Nature of Emptiness;;;;;;;;;;;;;x
meditation.22.desc;I am participating in a philosophical discussion with one of the senior monks to prove how much of the Dharma I’ve learned. I proclaim, “The true nature of everything is emptiness. The Buddhas and Bodhisattvas do not exist. There is no realization, no delusion, no sage. There is no giving and nothing to be received.”\n\nThe senior monk is silent, his face unmoving. Is he thinking? Suddenly - WHACK - he hits me on the head. I am angered, but the monk patiently asks me:;;;;;;;;;;;;;x
meditation.22.a;“If nothing exists, where did that anger come from?”;;;;;;;;;;;;;x
meditation.23.name;To Know and Not Know;;;;;;;;;;;;;x
meditation.23.desc;There is a kind and patient senior monk at the temple who has always provided me with good advice and insight. After a meditation session, I ask him, “What happens to an enlightened man after death?”\nHe replies, “I don’t know.”\nI subsequently ask, “But aren’t you a master?”\n”Yes,” he says, “But not a dead one.”;;;;;;;;;;;;;x
meditation.23.a;Oh! The future is unforseeable. I must focus on the present.;;;;;;;;;;;;;x
meditation.23.b;Ah. A wise man knows that he knows nothing.;;;;;;;;;;;;;x
meditation.24.name;Lotus Position;;;;;;;;;;;;;x
meditation.24.desc;Many people, while doing sitting meditation, sit in the so-called half-lotus position, where only one foot is placed on the opposing thigh. Some more flexible individuals, though, can do the so-called full lotus position, where two feet are placed on the opposing thigh. However, few can learn this position without lots of practice.\n\nI myself, after a lot of practice, have managed to master the full lotus position without too much hassle. This should help me improve my meditation, as the monks say it naturally increases one’s concentration and mental ability.;;;;;;;;;;;;;x
meditation.24.a;Let’s do this.;;;;;;;;;;;;;x
meditation.25.desc;My attempts at more complicated meditation techniques have failed these past couple of days. Thus, I’ve decided that while meditating today, I’ll practice one of the most basic meditation techniques - trying to focus only on my breathing, and the sensation of my breath going in and out of my body.;;;;;;;;;;;;;x
meditation.25.a;In… out… in… out...;;;;;;;;;;;;;x
meditation.26.desc;During these meditation retreats, we’re not supposed to eat a lot - just enough to sustain ourselves. That said, since I am a [This.GetTitle], I could easily get away with taking more food than I am normally given.;;;;;;;;;;;;;x
meditation.26.a;I definitely need more food!;;;;;;;;;;;;;x
meditation.26.b;I will take just a little more food...;;;;;;;;;;;;;x
meditation.26.c;No, I must practice self-control.;;;;;;;;;;;;;x
meditation.26.d;I will fast for a few days if that’s what it takes!;;;;;;;;;;;;;x
meditation.27.desc;I’m attempting to meditate with my eyes half-open, as some of the monks have recommended. Still, it’s distracting - I’m trying to clear my mind of useless thoughts, yet with my eyes half-open, I can still see some of things happening around me.;;;;;;;;;;;;;x
meditation.27.a;Better try it with my eyes shut for now...;;;;;;;;;;;;;x
meditation.28.desc;A method of meditation taught by the masters is so-called visualization meditation, where one focuses on a specific Buddha or Bodhisattva. Aptitude with this form of meditation will greatly increase one’s chances of being born in a Buddha realm!;;;;;;;;;;;;;x
meditation.28.a;I visualize Buddha Amitabha with all the concentration I can muster!;;;;;;;;;;;;;x
meditation.29.desc;The robes I must wear during the meditation retreat are rather uncomfortable. I am not used to wearing these sorts of things everyday!;;;;;;;;;;;;;x
meditation.29.a;However, I must wear them so I can concentrate.;;;;;;;;;;;;;x
meditation.30.desc;When today’s last meditation session ended, my legs were so numb I couldn’t walk. However, one of the monks noticed my trouble, and he showed me some techniques to relieve my legs of numbness I was previously unaware of.;;;;;;;;;;;;;x
meditation.30.a;What a kind man!;;;;;;;;;;;;;x
meditation.31.desc;The monks instruct me that meditation is a method for gaining inner peace, as well as a way to see the world more clearly. If I am calm and thoughtful, I’ll be wiser in my decisions and more virtuous in my conduct.;;;;;;;;;;;;;x
meditation.31.a;I must have a lot of self-control and patience.;;;;;;;;;;;;;x
meditation.31.b;Bah, why is this self-control and patience so difficult?;;;;;;;;;;;;;x
meditation.32.desc;Sitting still is so difficult! How do these monks manage it? My buttocks are in pain, I am constantly falling asleep... it is so difficult to concentrate while meditating. I could just pretend to be meditating while thinking about other things - that would be much easier, but then that would defeat the purpose of meditation.;;;;;;;;;;;;;x
meditation.32.a;I take a deep breath, then redouble my efforts to concentrate.;;;;;;;;;;;;;x
meditation.32.b;My mind starts wandering to pleasurable thoughts…;;;;;;;;;;;;;x
meditation.33.desc;Pleasurable fantasies overtake my mind while I’m supposed to be meditation. Delicious wines… scrumptious foods, sweet, salty, spicy… and the most beautiful women, with luscious curves and - WHACK! Suddenly, one of the higher-ranked monks patrolling the meditation room birches one of the novice monks who was falling asleep. ;;;;;;;;;;;;;x
meditation.33.a;Back to meditating! Breathe in, breath out…;;;;;;;;;;;;;x
didnt_get_caught_not_meditating;Good thing I didn’t get caught!;;;;;;;;;;;;;x
meditation.34.desc;Usually during retreats, participants sleep very little - a few hours a night, in fact. Yet, I’ve never felt more energized. The senior monks say that if one meditates well, one can reduce the need to sleep.;;;;;;;;;;;;;x
meditation.34.a;Amazing.;;;;;;;;;;;;;x
meditation.35.desc;I think I fell asleep while meditating today. Thankfully no one noticed… right?;;;;;;;;;;;;;x
meditation.35.a;Nervously I try to regain my composure.;;;;;;;;;;;;;x
meditation.36.name;Live in the Moment;;;;;;;;;;;;;x
meditation.36.desc;When retreat participants aren’t meditating, praying, or engaging in some sort of spiritual practice, they also engage in philosophical and spiritual debates and discussions. It’s amazing seeing so many learned and wise monastics gathered together!\n\nIn my eagerness I approach one of the renowned, local monks, an old man known for his deep knowledge of the Dharma. I ask him, “Master, I am very eager to learn about the Dharma, and I would like to hear your opinion - what is enlightenment to you?”;;;;;;;;;;;;;x
meditation.36.a;The master replies: "When hungry, eat. When tired, sleep.";;;;;;;;;;;;;x
meditation.37.desc;During my retreat, I’ve noticed that one the old monks always goes outside and help the other monks tend the garden that provides most of the food we eat during the retreat. “Why do you work like this, despite being so old?”;;;;;;;;;;;;;x
meditation.37.a;“No work, no food,” he replies.;;;;;;;;;;;;;x
meditation.38.desc;As my ability to concentrate is not highly developed, the monks have suggested that I continuously (but quietly) chant a mantra or a similar prayer, and focus all my energy on that. That way, I can train my mind to concentrate on one single thing.;;;;;;;;;;;;;x
meditation.38.a;Namo Amitabhaya…;;;;;;;;;;;;;x
meditation.39.name;Going Outside;;;;;;;;;;;;;x
meditation.39.desc;I’ve decided to meditate outside today, rather than inside. Not everyone chooses to meditate this way, preferring the comforts of the inside, but some have said that meditating outside is a very different experience. As I sit down and begin meditating, I can already feel the difference.\n\nNormally, I am so busy with work that I rarely think about what is happening in the world around me. I hear the birds, the insects, the rustling of the trees, the wind as it blows from the heavens above…;;;;;;;;;;;;;x
meditation.39.a;This is… refreshing.;;;;;;;;;;;;;x
meditation.40.desc;What am I? Am I? Am I not?;;;;;;;;;;;;;x
meditation.40.a;Never mind. Meditating on these questions will distract me.;;;;;;;;;;;;;x
meditation.41.desc;When I begun doing meditation retreats, I used to probe many different spiritual and philosophical questions and provide myself of many different answers. As I have gained more and more insight, I notice I have less and less questions, and less and less answers.;;;;;;;;;;;;;x
meditation.41.a;The masters say this is a good thing.;;;;;;;;;;;;;x
meditation.42.desc;As I eat my vegetarian meal for breakfast, I concentrate on the moment. The food. The texture. The smells. The sensation of my mouth moving up and down, chewing. My hands guiding the food into my mouth. Every inch of my body as it prepares to receive the food.;;;;;;;;;;;;;x
meditation.42.a;One must meditate in everything one does!;;;;;;;;;;;;;x
mu_zen;"Mu" (i.e., emptiness);;;;;;;;;;;;;x
meditation.43.desc;Why?;;;;;;;;;;;;;x
meditation.43.a;Why not?;;;;;;;;;;;;;x
meditation.43.b; ;;;;;;;;;;;;;x
meditation.44.desc;I am meditating outside with several monks. I suddenly notice a small insect crawling under the sun, so I pick it up and leave it under the shade of a tree.;;;;;;;;;;;;;x
meditation.44.a;I then return to meditate.;;;;;;;;;;;;;x
meditation.45.desc;My efforts in meditation has given me much insight into natural phenomena. With greater concentration and patience, I discern minute details about the world I would have never noticed otherwise.;;;;;;;;;;;;;x
meditation.45.a;I must not, however, get so attached to such abilities.;;;;;;;;;;;;;x
meditation.46.desc;I fell asleep while meditating today. However, I am neither bothered nor not bothered by my lack of diligence, making sure not to pass unnecessary judgement on my mistake.;;;;;;;;;;;;;x
meditation.46.a;I quietly resume meditation.;;;;;;;;;;;;;x
meditation.47.desc;xxxxx;;;;;;;;;;;;;x
meditation.47.a;xxxxx;;;;;;;;;;;;;x
