c_ttmentay_adj;Ttmentayan;;;;;;;;;;;x
b_ttmentay;Ttmentay;;;;;;;;;;;x
b_south_tixsi;South Tixsi;;;;;;;;;;;x
c_swarty;Swarti;;;;;;;;;;;x
b_swarty;Swarti;;;;;;;;;;;x
b_wah;Wah;;;;;;;;;;;x
b_rebda;Rebda;;;;;;;;;;;x
b_yah;Yah;;;;;;;;;;;x
b_swarty_in_north;Swarty-in-the-North;;;;;;;;;;;x
b_nekk;Nekk;;;;;;;;;;;x
b_melekiti;Melekiti;;;;;;;;;;;x
d_great_swarty;Great Swarti;;;;;;;;;;;x
d_great_swarty_adj;Great Swartyan;;;;;;;;;;;x
c_swarty_adj;Swartyan;;;;;;;;;;;x
c_ssencred;Ssencred;;;;;;;;;;;x
b_ssencred;Ssencred;;;;;;;;;;;x
c_ssencred_adj;Ssencredan;;;;;;;;;;;x
b_kkes;Kkes;;;;;;;;;;;x
b_rexfif;Rexfif;;;;;;;;;;;x
b_harreb;Harreb;;;;;;;;;;;x
b_ssud;Ssud;;;;;;;;;;;x
c_aqwia;Aqwia;;;;;;;;;;;x
c_aqwia_adj;Aqwian;;;;;;;;;;;x
b_aqwia;Aqwia;;;;;;;;;;;x
c_taqseft;Taqseft;;;;;;;;;;;x
c_taqseft_adj;Taqseftan;;;;;;;;;;;x
b_taqseft;Taqseft;;;;;;;;;;;x
b_tarharraft;Tarharraft;;;;;;;;;;;x
b_ssqa;Ssqa;;;;;;;;;;;x
csi_swarty;Çsi-Swarti;;;;;;;;;;;x
csi_swarty_adh;Çsi-Swartyan;;;;;;;;;;;x
b_swarty_in_east;Swarti-in_the_East;;;;;;;;;;;x
b_anezruf;Anezruf;;;;;;;;;;;x
b_ad_a_dua;Ad'a'dua;;;;;;;;;;;x
b_ssallat;Ssallat;;;;;;;;;;;x
b_aynaw;Aynaw;;;;;;;;;;;x
b_tiggwdi;Tiggwdi;;;;;;;;;;;x
b_ilcimara;Ilcimara;;;;;;;;;;;x
c_ilcimara;Ilcimara;;;;;;;;;;;x
c_ilcimara_adj;Ilcimaran;;;;;;;;;;;x
b_tifirasse;Tifirasse;;;;;;;;;;;x
d_balun;Balun;;;;;;;;;;;x
d_balun_adj;Balunesse;;;;;;;;;;;x
c_rhid;Rhid;;;;;;;;;;;x
c_rhid_adj;Rhidian;;;;;;;;;;;x
b_yder;Yder;;;;;;;;;;;x
b_iyess;Iyess;;;;;;;;;;;x
c_issha;Issh'a;;;;;;;;;;;x
b_issha;Issh'a;;;;;;;;;;;x
b_rhebb;Rhebb;;;;;;;;;;;x
b_rxudat;Rxud'at;;;;;;;;;;;x
c_temeddit;Temeddit;;;;;;;;;;;x
c_temeddit_adj;Temeddit;;;;;;;;;;;x
b_temeddit;Temeddit;;;;;;;;;;;x
b_qqas;Qqas;;;;;;;;;;;x
b_amet_t_a;Amet't'a;;;;;;;;;;;x
c_tivremt;Tivremt;;;;;;;;;;;x
c_tivremt_adj;Tivremtan;;;;;;;;;;;x
b_tivremt;Tivremt;;;;;;;;;;;x
b_uay;Uay;;;;;;;;;;;x
b_asemmad;Asemmad;;;;;;;;;;;x
b_ssgenfa;Ssgenfa;;;;;;;;;;;x
b_amaz'ad;Amaz'ad;;;;;;;;;;;x
d_murzuk;Murzuk;;;;;;;;;;;x
d_murzuk_adj;Murzukan;;;;;;;;;;;x
c_murzuk;Murzuk;;;;;;;;;;;x
c_murzuk_adj;Murzukan;;;;;;;;;;;x
b_murzuk;Murzuk;;;;;;;;;;;x
b_tanewwast;Tanewwast;;;;;;;;;;;x
b_fafa;Fafa;;;;;;;;;;;x
b_refrus;Refrus;;;;;;;;;;;x
b_tincasin;Tincasin;;;;;;;;;;;x
b_ttmenyat;Ttmenyat;;;;;;;;;;;x
b_sbeh;Sbeh;;;;;;;;;;;x
b_izi;Izi;;;;;;;;;;;x
c_sewwa;Sewwa;;;;;;;;;;;x
c_sewwa_adj;Sewwan;;;;;;;;;;;x
b_sewwa;Sewwa;;;;;;;;;;;x
b_caya;Caya;;;;;;;;;;;x
b_ssiwer;Ssiwer;;;;;;;;;;;x
c_arrimata;Arrimata;;;;;;;;;;;x
c_arrimata_adj;Arrimatan;;;;;;;;;;;x
b_arrimata;Arrimata;;;;;;;;;;;x
b_ruhi;Ruhi;;;;;;;;;;;x
b_hasat;Hasat;;;;;;;;;;;x
c_tamuat;Tamuat;;;;;;;;;;;x
c_tamuat_adj;Tamuatan;;;;;;;;;;;x
b_tamuat;Tamuat;;;;;;;;;;;x
b_zzagg;Zzagg;;;;;;;;;;;x
b_ssahied;Ssahied;;;;;;;;;;;x
b_cedeh;Cedeh;;;;;;;;;;;x
b_barreh;Barreh;;;;;;;;;;;x
b_ssenag;Ssenag;;;;;;;;;;;x
b_urbs_tamuat;Urban-Tamuat;;;;;;;;;;;x
c_azeggif;Azeggif;;;;;;;;;;x
c_azeggif_adj;Azeggifan;;;;;;;;;;x
b_azeggif;Azeggif;;;;;;;;;;;x
b_dyes_tibbat;Dyes Tibbat;;;;;;;;;;;x
b_ggifi;Ggifi;;;;;;;;;;;x
c_aqeyyua;Aqeyyua;;;;;;;;;;;x
c_aqeyyua_adj;Aqeyyuan;;;;;;;;;;;x
b_aqeyyua;Aqeyyua;;;;;;;;;;;x
b_darr;D'arr;;;;;;;;;;;x
b_abeccus;Abeccus;;;;;;;;;;;x
c_sidi;Sidi;;;;;;;;;;;x
c_sidi_adj;Sidian;;;;;;;;;;;x
b_sidi;Sidi;;;;;;;;;;;x
b_rehras;Rehras;;;;;;;;;;;x
b_aggey;Aggey;;;;;;;;;;;x
b_ssnuffa;Ssnuffa;;;;;;;;;;;x
b_tirmest;Tirmest;;;;;;;;;;;x
c_aziyra;Aziyra;;;;;;;;;;;x
c_aziyra_adj;Aziyran;;;;;;;;;;;x
b_aziyra;Aziyra;;;;;;;;;;;;;x
c_ymi;Ymi;;;;;;;;;;;x
c_ymi;Ymian;;;;;;;;;;;x
b_ymi;Ymi;;;;;;;;;;;x
b_asrix;Asrix;;;;;;;;;;;x
b_wwet;Wwet;;;;;;;;;;;x
b_hzem;Hzem;;;;;;;;;;;x
b_asewwaf;Asewwaf;;;;;;;;;;;x
c_mya;Mya;;;;;;;;;;;x
c_mya_adj;Myan;;;;;;;;;;;x
b_mya;Mya;;;;;;;;;;;x
c_ggam;Ggam;;;;;;;;;;;x
c_ggam_adj;Ggami;;;;;;;;;;;x
b_ggam;Ggam;;;;;;;;;;;x
b_ssqer;Ssqer;;;;;;;;;;;x
b_akebbud;Akebbud;;;;;;;;;;;x
d_kofra;Kofra;;;;;;;;;;;x
d_kofra_adj;Kofran;;;;;;;;;;;x
c_rqa;Rqa;;;;;;;;;;;x
c_rqa_adj;Rqan;;;;;;;;;;;x
b_rqa;Rqa;;;;;;;;;;;x
b_has;Has;;;;;;;;;;;x
b_bda_bda;Bda-Bda;;;;;;;;;;;x
c_aggweh;Aggweh;;;;;;;;;;;x
c_aggweh_adj;Aggwehn;;;;;;;;;;;x
b_aggweh;Aggweh;;;;;;;;;;;x
b_fser;Fs'er;;;;;;;;;;;x
b_a_wer;A'wer;;;;;;;;;;;x
b_azze_r;Azze'r;;;;;;;;;;;x
b_azbd_a;Azdbd'a;;;;;;;;;;;x
c_ruh;Ruh;;;;;;;;;;;x
c_ruh_adj;Ruhan;;;;;;;;;;;x
b_ruh;Ruh;;;;;;;;;;;x
c_ndi;Ndi;;;;;;;;;;;x
c_ndi_adj;Ndian;;;;;;;;;;;x
b_ndi;Ndi;;;;;;;;;;;x
b_ttmenna;Ttmenna;;;;;;;;;;;x
b_ssitem;Ssitem;;;;;;;;;;;x
c_taxseft;Taxseft;;;;;;;;;;;x
c_taxseft_adj;Taxseftan;;;;;;;;;;;x
b_taxseft;Taxseften;;;;;;;;;;
b_exsazu;Exsazu;;;;;;;;;;;x
b_dhes;Dhes;;;;;;;;;;;x
c_rifexx;Rifexx;;;;;;;;;;;x
c_rifexx_adj;Rifessan;;;;;;;;;;;x
b_rifexx;Rifexx;;;;;;;;;;;x
b_nserdhes;Nserdhes;;;;;;;;;;;x
b_ifaqi;Ifaqi;;;;;;;;;;;x
c_kkes;Kkes;;;;;;;;;;;x
c_kkes_adj;Kkessan;;;;;;;;;;;x
b_kkes;Kkes;;;;;;;;;;;x
b_ixd_a;Ixd'a;;;;;;;;;;;x
b_aman;Aman;;;;;;;;;;;x
c_tecsi_aceddis;Teçsi Aceddis;;;;;;;;;;;x
c_tecsi_aceddis_adj;Aceddan-Teçsi;;;;;;;;;;;x
c_ssger;Ssger;;;;;;;;;;;x
c_ssger_adj;Ssgeran;;;;;;;;;;;x
b_tecsi_aceddis;Teçsi Aceddis;;;;;;;;;;;x
b_isceb;Isceb;;;;;;;;;;;x
b_amane;;Amane;;;;;;;;;;x
b_qeddes;Qeddes;;;;;;;;;;;x
b_aced_aman;Aced-Aman;;;;;;;;;;;x
b_ssger;Ssger;;;;;;;;;;;x
b_yass;Yass;;;;;;;;;;;x
b_massa;Massa;;;;;;;;;;;x
c_glisiya;Glisiya;;;;;;;;;;;x
c_glisiya_adj;Glisiyan;;;;;;;;;;;x
b_glisiya;Glisiya;;;;;;;;;;;x
b_mmet;Mmet;;;;;;;;;;;x
b_nuri;Nuri;;;;;;;;;;;x
c_tamziyda;Tamziyda;;;;;;;;;;;x
c_tamziyda_adj;Tamziydan;;;;;;;;;;;x
b_tamziyda;Tamziyda;;;;;;;;;;;x
b_hfa;Hfa;;;;;;;;;;;x
b_yez;Yez;;;;;;;;;;;x
c_ikanisa;Ikanisa;;;;;;;;;;;x
c_ikanisa_adj;Ikanisan;;;;;;;;;;;x
b_ikanisa;Ikanisa;;;;;;;;;;;x
b_uzanibus;Uzanibus;;;;;;;;;;;x
b_yezkaniz;Yezkaniz;;;;;;;;;;;x
b_pruba;Pru'ba;;;;;;;;;;;x
c_pruba;Pru'ba;;;;;;;;;;;x
c_pruba_adj;;Pru'ban;;;;;;;;;;x
b_cewed;Cewed;;;;;;;;;;;x
b_semma_pubani;Semma-Pubani;;;;;;;;;;;x
c_refdua;Refd'ua;;;;;;;;;;;x
c_refdua_adj;Refduan;;;;;;;;;;;x
b_refdua;Refd'ua;;;;;;;;;;;x
b_qeggebaya;Qeggebaya;;;;;;;;;;;x
b_ewscadraya;Ewscadraya;;;;;;;;;;;x
c_imakla;Imakla;;;;;;;;;;;x
c_imakla_adj;Imaklan;;;;;;;;;;;x
b_imakla;Imakla;;;;;;;;;;;x
b_ssiwersemma;Ssiwersemma;;;;;;;;;;;x
b_cadcewed;Cadcewed;;;;;;;;;;;x
c_mmekli;Mmekli;;;;;;;;;;;x
c_mmekli_adj;Mmeklian;;;;;;;;;;;x
b_mmekli;Mmekli;;;;;;;;;;;x
b_restu;Restu;;;;;;;;;;;x
b_qama;Qama;;;;;;;;;;;x
c_tizizwa;Tizizwa;;;;;;;;;;;x
c_tizizwa_adj;Tizizwan;;;;;;;;;;;x
b_tizizwa;Tizizwa;;;;;;;;;;;x
b_zhedqwa;Zhedqwa;;;;;;;;;;;x
b_wcauzzar;Wcauzzar;;;;;;;;;;;x
c_amenyi;Amenyi;;;;;;;;;;;x
c_amenyi_adj;Amenyian;;;;;;;;;;;x
b_amenyi;Amenyi;;;;;;;;;;;x
b_rmeskin;Rmeskin;;;;;;;;;;;x
b_amezrud;Amezrud;;;;;;;;;;;x
c_acsum;Açsum;;;;;;;;;;;x
c_acsum_adj;Açsuman;;;;;;;;;;;x
b_acsum;Açsum;;;;;;;;;;;x
b_tfawt;Tfawt;;;;;;;;;;;x
b_fahssiy;Fahssiy;;;;;;;;;;;x
c_t_ur_u;T'ur'u;;;;;;;;;;;x
c_t_ur_u_adj;Turan;;;;;;;;;;;x
b_t_ur_u;T'ur'u;;;;;;;;;;;x
b_ilhawaz_em;Ilhawaz'em;;;;;;;;;;;x
b_fsesfah;Fsesfah;;;;;;;;;;;x
c_afunas;Afunas;;;;;;;;;;;x
c_afunas_adj;Afunan;;;;;;;;;;;x
b_afunas;Afunas;;;;;;;;;;;x
b_azwa;Azwa;;;;;;;;;;;x
b_snec;Snec;;;;;;;;;;;x
c_tafunast;Tafunast;;;;;;;;;;;x
c_tafunast_adj;Tafunasti;;;;;;;;;;;x
b_tafunast;Tafunast;;;;;;;;;;;x
b_arrbic;Arrbic;;;;;;;;;;;x
b_Ttissiq;Ttissiq;;;;;;;;;;;x
c_nafusa;Nafusa;;;;;;;;;;;x
c_nafusa_adj;Nafusan;;;;;;;;;;;x
b_nafusa;Nafusa;;;;;;;;;;;x
b_ayssiy;Ayssiy;;;;;;;;;;;x
b_rebruq;Rebruq;;;;;;;;;;;x
c_azegran;Azegran;;;;;;;;;;;x
c_azegran_adj;Azegrani;;;;;;;;;;;x
b_azegran;Azegran;;;;;;;;;;;x
b_laktabe;Laktabe;;;;;;;;;;;x
b_inoukhe;Inoukhe;;;;;;;;;;;x
b_yallitnakhe;Yallitnakhe;;;;;;;;;;;x
b_tyasite;Tyasite;;;;;;;;;;;x
c_sarbisa;Sarbisa;;;;;;;;;;;x
c_sarbisa_adj;Sarbisan;;;;;;;;;;;x
b_sarbisa;Sarbisa;;;;;;;;;;;x
c_birra;Birra;;;;;;;;;;;x
c_birra_adj;Birran;;;;;;;;;;;x
b_birra;Birra;;;;;;;;;;;x
b_lanathassa;Lanathassa;;;;;;;;;;;x
b_tomobila;Tomobila;;;;;;;;;;;x
c_qseh;Qseh;;;;;;;;;;;x
c_qseh_adj;Qsehian;;;;;;;;;;x
b_qseh;Qseh;;;;;;;;;;;x
b_sadkablakhe;Sadkablakhe;;;;;;;;;;;x
b_akhammake;Akhammake;;;;;;;;;;;x
c_nardalte;Nardalte;;;;;;;;;;;x
c_nardalte_adj;Nardaltian;;;;;;;;;;;x
b_nardalte;Nardalte;;;;;;;;;;;x
b_sanazwa;Sanazwa;;;;;;;;;;;x
b_innate;Innate;;;;;;;;;;;x
c_idakattakhe;Idakattakhe;;;;;;;;;;;x
c_idakattakhe_adj;Idakattakhan;;;;;;;;;;;x
b_idakattakhe;Idakattakhe;;;;;;;;;;;x
b_lanatya;Lanatya;;;;;;;;;;;x
b_bisakhma;Bisakhma;;;;;;;;;;;x
c_talla;Talla;;;;;;;;;;;x
c_talla_adj;Tallan;;;;;;;;;;;x
b_talla;Talla;;;;;;;;;;;x
b_adukkes;Adukkes;;;;;;;;;;;x
b_ndiruh;Ndiruh;;;;;;;;;;;x
c_dhante;Dhante;;;;;;;;;;;x
c_dhante_adj;Dhantan;;;;;;;;;;;x
b_dhante;Dhante;;;;;;;;;;;x
b_hasbda;Hasbda;;;;;;;;;;;x
b_ruhfser;Ruhfser;;;;;;;;;;;x
c_atide;Atide;;;;;;;;;;;x
c_atide_adj;Atiden;;;;;;;;;;;x
b_atide;Atide;;;;;;;;;;;x
b_sghikhte;Sghikhte;;;;;;;;;;;x
b_itittarte;Itittarte;;;;;;;;;;;
c_nhasbisse;Nhasbisse;;;;;;;;;;;x
b_nhasbisse;Nhasbisse;;;;;;;;;;;x
c_nhasbisse_adj;Nhasbissen;;;;;;;;;;;x
b_nkammale;Nkammale;;;;;;;;;;;x
b_blayane;Blayane;;;;;;;;;;;x
c_dousbihane;Dousbihane;;;;;;;;;;;x
c_dousbihane_adj;Bousbihanan;;;;;;;;;;;x
b_dousbihane;Dousbihane;;;;;;;;;;;x
b_hfayez;Hfayez;;;;;;;;;;;x
b_caziyda;Caziyda;;;;;;;;;;;x
PROV1446;Ssekwila;;;;;;;;;;;x
PROV1447;Wat'a;;;;;;;;;;;x
PROV1448;Fses;;;;;;;;;;;x
PROV1449;Ssiy;;;;;;;;;;;x
PROV1450;Mmey;;;;;;;;;;;x
PROV1451;Tmenya;;;;;;;;;;;x
PROV1452;Tam;;;;;;;;;;;x
PROV1453;Taggara;;;;;;;;;;;x
PROV1454;Aqeyyua;;;;;;;;;;;x
PROV1455;Wahed;;;;;;;;;;;x
PROV1456;Zenaim;;;;;;;;;;;x
PROV1457;Tesaa;;;;;;;;;;;x
PROV1458;Refrus;;;;;;;;;;;x
PROV1459;Ttmentay;;;;;;;;;;;x
PROV1460;Swarti;;;;;;;;;;;x
PROV1461;Ssencred;;;;;;;;;;;x
PROV1462;Aqwia;;;;;;;;;;;x
PROV1463;Taqseft;;;;;;;;;;;x
PROV1464;Csi-Swarty;;;;;;;;;;;x
PROV1465;Ilcimara;;;;;;;;;;;x
PROV1466;Rhid;;;;;;;;;;;x
PROV1467;Issh'a;;;;;;;;;;;x
PROV1468;Temeddit;;;;;;;;;;;x
PROV1469;Tivremt;;;;;;;;;;;x
PROV1470;Gewwed;;;;;;;;;;;x
PROV1471;Murzuk;;;;;;;;;;;x
PROV1472;Sewwa;;;;;;;;;;;x
PROV1473;Arrimata;;;;;;;;;;;x
PROV1474;Tammuat;;;;;;;;;;;x
PROV1475;Azeggif;;;;;;;;;;;x
PROV1476;Aqey;;;;;;;;;;;x
PROV1477;Sidi;;;;;;;;;;;x
PROV1478;Aziyra;;;;;;;;;;;x
PROV1479;Ymi;;;;;;;;;;;x
PROV1480;Mya;;;;;;;;;;;x
PROV1481;Garama;;;;;;;;;;;x
PROV1482;Rqa;;;;;;;;;;;x
PROV1483;Aggweh;;;;;;;;;;;x
PROV1484;Ruh;;;;;;;;;;;x
PROV1485;Ndi;;;;;;;;;;;x
PROV1486;Taxseft;;;;;;;;;;;x
PROV1487;Rifexx;;;;;;;;;;;x
PROV1488;Kkes;;;;;;;;;;;x
PROV1489;Tecsi Aceddis;;;;;;;;;;;x
PROV1490;Ssger;;;;;;;;;;;x
PROV1491;Glisiya;;;;;;;;;;;x
PROV1492;Tamziyda;;;;;;;;;;;x
PROV1493;Ikanisa;;;;;;;;;;;x
PROV1494;Pr'uba;;;;;;;;;;;x
PROV1495;Refd'ua;;;;;;;;;;x
PROV1496;Imakla;;;;;;;;;;;x
PROV1497;Mmekli;;;;;;;;;;;x
PROV1498;Tizizwa;;;;;;;;;;;x
PROV1499;Amenyi;;;;;;;;;;;x
PROV1500;Acsum;;;;;;;;;;;x
PROV1501;T'ur'u;;;;;;;;;;;x
PROV1502;Afunas;;;;;;;;;;;x
PROV1503;Tafunast;;;;;;;;;;;x
PROV1504;Nafusa;;;;;;;;;;;x
PROV1505;Azegran;;;;;;;;;;;x
PROV1506;Sarbisa;;;;;;;;;;;x
PROV1507;Birra;;;;;;;;;;;x
PROV1508;Qseh;;;;;;;;;;;x
PROV1509;Nardalte;;;;;;;;;;;x
PROV1510;Idakattakhe;;;;;;;;;;;x
PROV1511;Talla;;;;;;;;;;;x
PROV1512;Dhante;;;;;;;;;;;x
PROV1513;Atide;;;;;;;;;;;x
PROV1514;Nhasbisse;;;;;;;;;;;x
PROV1515;Dousbihane;;;;;;;;;;;x
c_alaykoom;Alaykoom;;;;;;;;;;;x
c_alaykoom_adj;Alaykooman;;;;;;;;;;;x
b_alaykoom;Alaykoom;;;;;;;;;;;x
b_sbehcaya;Sbehcaya;;;;;;;;;;;x
b_ssifa;Ssifa;;;;;;;;;;;x
c_labass;Labass;;;;;;;;;;;x
c_labass_adj;Labassi;;;;;;;;;;;x
b_labass;Labass;;;;;;;;;;;x
b_barmautied;Barmautied;;;;;;;;;;;x
b_tamagg;Tamagg;;;;;;;;;;;x
c_aghrom;Aghrom;;;;;;;;;;;x
c_aghrom_adj;Aghromi;;;;;;;;;;;x
b_aghrom;Aghrom;;;;;;;;;;;x
b_ddarzag;Ddarzag;;;;;;;;;;;x
b_saintly_aghrom;Saintly Aghrom;;;;;;;;;;;x
c_bslama;Bslama;;;;;;;;;;;x
c_bslama_adj;Bslaman;;;;;;;;;;;x
b_ruennaf;Ruennaf;;;;;;;;;;;x
b_hastruhi;Hastruhi;;;;;;;;;;;x
b_atay;Atay;;;;;;;;;;;x
c_atay;Atay;;;;;;;;;;;x
c_atay_adj;Atayan;;;;;;;;;;;x
b_abercrenf;Abercrenf;;;;;;;;;;;x
b_ssnied;Ssnied;;;;;;;;;;;x
c_adkaddakhe;Adkaddakhe;;;;;;;;;;;x
c_adkaddakhe_adj;Adkaddakhen;;;;;;;;;;;x
b_adkaddakhe;Adkaddakhe;;;;;;;;;;;x
b_ddakhe;Ddakhe;;;;;;;;;;;x
b_tam_ruh;Tam'ruh;;;;;;;;;;;x
c_iyi;Iyi;;;;;;;;;;;x
c_iyi_adj;Iyian;;;;;;;;;;;x
b_iyi;Iyi;;;;;;;;;;;x
b_ssifi;Ssifi;;;;;;;;;;;x
b_ananan;Ananan;;;;;;;;;;;x
c_illagrashe;Illagrashe;;;;;;;;;;;x
c_illagrashe_adj;Illagrashen;;;;;;;;;;;x
b_tamiimata;Tamiita;;;;;;;;;;;x
b_ananan;Ananan;;;;;;;;;;;x
c_makrane;Makrane;;;;;;;;;;;x
c_makrane_adj;Makrani;;;;;;;;;;;x
b_makrane;Makrane;;;;;;;;;;;x
b_tizmmekli;Tizmmekli;;;;;;;;;;;x
b_sarbirra;Sarbirra;;;;;;;;;;;x
c_washe;Washe;;;;;;;;;;;x
c_washe_adj;Washan;;;;;;;;;;;x
b_washe;Washe;;;;;;;;;;;x
b_tizmmekli;Tizmmekli;;;;;;;;;;;x
b_sarbirra;Sarbirra;;;;;;;;;;;x
c_milmy;Milmy;;;;;;;;;;;x
c_milmy_adj;Milmyan;;;;;;;;;;;x
b_milmy;Milmy;;;;;;;;;;;x
b_aghiyi;Aghiyian;;;;;;;;;;;x
b_tafunmenyi;Tafunmenyi;;;;;;;;;;;x
c_ghih;Ghih;;;;;;;;;;x
c_ghih_adj;Ghihi;;;;;;;;;;;x
b_ghih;Ghih;;;;;;;;;;;x
b_dousrom;Dousrom;;;;;;;;;;;x
b_aldalte;Aldalte;;;;;;;;;;;x
c_rass;Rass;;;;;;;;;;;x
c_rass_adj;Rassi;;;;;;;;;;;x
b_rass;Rass;;;;;;;;;;;x
b_dousrom;Dousrom;;;;;;;;;;;x
b_aldalte;Aldalte;;;;;;;;;;;x
c_sem;Sem;;;;;;;;;;;x
c_sem_adj;Semi;;;;;;;;;;;x
b_sem;Sem;;;;;;;;;;;x
b_ilhayawan;Ilhayawan;;;;;;;;;;;x
b_afeggah;Afeggah;;;;;;;;;;;x
c_elkmenen;Elkmenen;;;;;;;;;;;x
c_elkmenen_adj;Elkmenen;;;;;;;;;;;x
b_elkmenen;Elkmenen;;;;;;;;;;;x
b_tandint;Tandint;;;;;;;;;;;x
b_ddsa;Ddsa;;;;;;;;;;;x
c_rweqt;Rweqt;;;;;;;;;;;x
c_rweqt_adj;Rweqti;;;;;;;;;;x
b_rweqt;Rweqt;;;;;;;;;;;x
b_hma;Hma;;;;;;;;;;;x
b_timess;Timess;;;;;;;;;;;x
c_iwdan;Iwdan;;;;;;;;;;;x
c_iwdan_adj;Iwdan;;;;;;;;;;;x
b_aqeyyua;Aqeyyua;;;;;;;;;;;x
b_rmeyyet;Rmeyyet;;;;;;;;;;;x
c_ddis;Ddis;;;;;;;;;;;x
c_ddis_adj;Ddisi;;;;;;;;;;;x
b_sawem;Sawem;;;;;;;;;;;x
b_ddis;Ddis;;;;;;;;;;;x
b_landris;Landris;;;;;;;;;;;x
c_darrec;Darrec;;;;;;;;;;;x
c_darrec_adj;Darreci;;;;;;;;;;;x
b_darrec;Darrec;;;;;;;;;;;x
b_tafrewt;Tafrewt;;;;;;;;;;;x
b_bda_a_saz;Bda'a'saz;;;;;;;;;;;x
c_ipitrul;Ipitrul;;;;;;;;;;;x
c_ipitrul_adj;Ipitrulian;;;;;;;;;;;x
b_ipitrul;;Ipitrul;;;;;;;;;;x
b_sazbihane;Sazbihane;;;;;;;;;;;x
b_ddakattak;Ddakattak;;;;;;;;;;;x
c_aflur;Aflur;;;;;;;;;;;x
c_aflur_adj;Afluri;;;;;;;;;;;x
b_aflur;Aflur;;;;;;;;;;;x
b_rrecc;Rrecc;;;;;;;;;;;x
b_ayatattay;Ayatattay;;;;;;;;;;;x
c_iri;Iri;;;;;;;;;;;x
c_iri_adj;Iriki;;;;;;;;;;;x
b_muattati;Muattati;;;;;;;;;;;x
b_yyahii;Yyahii;;;;;;;;;;;x
b_ndwaqa;Ndwaqa;;;;;;;;;;;x
b_aggamweh;Aggamweh;;;;;;;;;;;x
b_marrya;Marrya;;;;;;;;;;;x
c_marrya;Marrya;;;;;;;;;;;x
c_marrya_adj;Marryan;;;;;;;;;;;x
c_garama;Garama;;;;;;;;;;;x
c_garama_adj;Garaman;;;;;;;;;;;x
b_gerama;Gerama;;;;;;;;;;;x
b_germa;Germa;;;;;;;;;;x
b_ubqa;Ubqa;;;;;;;;;;;x
b_nafi;Nai;;;;;;;;;;;x
b_remrah;Remrah;;;;;;;;;;x
c_hada;Hada;;;;;;;;;;;x
c_hada_adj;Hadan;;;;;;;;;;;x
b_hada;Hada;;;;;;;;;;;x
b_ggam;Ggam;;;;;;;;;;;x
b_agga;Agga;;;;;;;;;;;x
c_zznun;Zznun;;;;;;;;;;;x
c_zznun_adj;Zznuni;;;;;;;;;;;x
b_semelk;Semelk;;;;;;;;;;;x
b_bsgi;Bsgi;;;;;;;;;;;x
c_rmehkama;Rmehkama;;;;;;;;;;;x
c_rmehkama_adj;Rmehkaman;;;;;;;;;;;x
b_rmehkama;Rmehkama;;;;;;;;;;;x
b_kkrya;Kkrya;;;;;;;;;;;x
b_melkimarr;Melkimarr;;;;;;;;;;;x
c_tivzenna;Tivzenna;;;;;;;;;;;x
c_tivzenna_adj;Tivzennan;;;;;;;;;;;x
b_tivzenna;Tivzenna;;;;;;;;;;;x
b_tahezzant;Tahezzant;;;;;;;;;;;x
b_safzeyya;Safzeyya;;;;;;;;;;;x
c_igenigena;Igenigena;;;;;;;;;;;x
c_igenigena_adj;Igenigenan;;;;;;;;;;;x
b_igenigena;Igenigena;;;;;;;;;;;x
b_qqenmmud;Qqenmmud;;;;;;;;;;;x
b_tassaf;Tassaf;;;;;;;;;;;x
c_aneb;Aneb;;;;;;;;;;;x
c_aneb_adj;Anebi;;;;;;;;;;;x
b_aneb;Aneb;;;;;;;;;;x
b_yahenna;Yahenna;;;;;;;;;;;x
b_ssafay;Ssafay;;;;;;;;;;;x
b_bnadem;Bnadem;;;;;;;;;;;x
b_tamet_t_ut;Tamet't'ut;;;;;;;;;;;x
b_manzakine;Manzakine;;;;;;;;;;;x
c_manzakine;Manzakine;;;;;;;;;;x
c_manzakine_adj;Manzakine;;;;;;;;;;;x
b_nhastide;Nhastide;;;;;;;;;;;x
b_tallattakhe;Tallattakhe;;;;;;;;;;;x
c_souk;Souk;;;;;;;;;;;x
c_souk_adj;Souki;;;;;;;;;;;x
b_souk;Souk;;;;;;;;;;;x
b_rewkomelza;Rewkomelza;;;;;;;;;;;x
b_ttamenya;Ttamenya;;;;;;;;;;;x
c_rmihe;Rmihe;;;;;;;;;;;x
c_rmihe_adj;Rmihen;;;;;;;;;;;x
b_rmihe;Rmihe;;;;;;;;;;;x
b_arriqeyyua;;;;;;;;;;;;x
b_rifkkes;Rifkkes;;;;;;;;;;;x
c_menshke;Menshke;;;;;;;;;;;x
c_menshke_Adj;Menshken;;;;;;;;;;;x
b_menshke;Menshke;;;;;;;;;;;x
b_aziyza;Aziyza;;;;;;;;;;;x
b_azeggway;Azeggway;;;;;;;;;;;x
c_arebi;Arebi;;;;;;;;;;;x
c_arebi_adj;Arebian;;;;;;;;;;;x
b_arebi;Arebi;;;;;;;;;;;x
b_awr_ay;Awr'ay;;;;;;;;;;;x
b_hd_eq;Hd'eq;;;;;;;;;;;x
PROV1516;Alaykoom;;;;;;;;;;;x
PROV1517;Labass;;;;;;;;;;;x
PROV1518;Aghrom;;;;;;;;;;;x
PROV1519;Bslama;;;;;;;;;;;x
PROV1520;Atay;;;;;;;;;;;x
