#Won Siege Events ;;;;;;;;;;;;;;x
EVTTOOLTIP1000109160;The baklava merchant is found guilty.;Le marchand de baklava est coupable.;;;;;;;;;;x
EVTDESC1000109169;It turns out the Bureau of Barbarians was wrong. All the investigating, detective work, and interrogating determined that the foreign merchant was innocent. You decide to meet this merchant anyways, to see what the fuss was all about, and you find him to be an intelligent man - a bit suspicious a character, but innocent of crime nevertheless.;Il s'avère que le Bureau des Barbares avait tort. Toute l'enquête, le travail de détective et les interrogatoires ont permis de déterminer que le commerçant étranger était innocent. Vous décidez de rencontrer ce marchand de toute façon, pour voir de quoi il s'agissait et vous le trouvez intelligent - un peu suspect, mais innocent de crime quand même.;;;;;;;;;;x
EVTOPTA1000109169;Imprison him anyways - who knows what he might be hiding?;L'emprisonner quand même - qui sait ce qu'il cache ?;;;;;;;;;;x
EVTOPTB1000109169;Alright, let him go free.;D'accord, laissez-le partir.;;;;;;;;;;x
EVTOPTC1000109169;I will personally pay to compensate him for lost business.;Je paierai personnellement pour le dédommager en cas de perte d'affaires.;;;;;;;;;;x
EVTOPTD1000109169;I like him. I need gifted men like him to assist me in administrative matters.;Je l'aime bien. J'ai besoin d'hommes doués comme lui pour m'aider dans les affaires administratives.;;;;;;;;;;x
#Muslim Republic Events ;;;;;;;;;;;;;;x
EVTDESC1000109301;One of our ships has returned to [Root.MercRepCapital.GetName] from a foreign port with a cargo of coffee, a plant that can be turned into an addicting, stimulating drink. Word has spread throughout the city, and many want to try the beverage for different reasons. Perhaps I should as well!;Un de nos navires est retourné de [Root.MercRepCapital.GetName] depuis un port étranger avec une cargaison de café, une plante qui peut être transformée en boisson stimulante et addictive. La rumeur s'est répandue dans toute la ville, et beaucoup veulent essayer la boisson pour différentes raisons. Peut-être que je devrais essayer aussi !;;;;;;;;;;x
EVTOPTA1000109301;Only alcohol for me!;Seulement de l'alcool pour moi !;;;;;;;;;;x
EVTOPTB1000109301;Coffee is a good alternative to alcohol, I want some!;Le café est une bonne alternative à l'alcool, j'en veux !;;;;;;;;;;x
EVTOPTC1000109301;Coffee is a drink of sinners and conspirators.;Le café est une boisson de pécheurs et de conspirateurs.;;;;;;;;;;x
EVTDESC1000109302;A well-known retired sea captain is staying as a guest of honor at our residence tonight. He tells of his great journeys across the world, in India, in Persia, in the far realms of China and Malacca, and the Swahili ports. I’ve learned much from his tales, and the tricks one needs to survive in this world.;Un capitaine de mer à la retraite bien connu est invité d'honneur dans notre résidence ce soir. Il raconte ses grands voyages à travers le monde, en Inde, en Perse, dans les royaumes lointains de la Chine et de Malacca, dans les ports swahili. J'ai beaucoup appris de ses contes, et des astuces pour survivre dans ce monde.;;;;;;;;;;x
EVTOPTA1000109302;I wish he could stay longer!;J'aimerais qu'il puisse rester plus longtemps !;;;;;;;;;;x
EVTDESC1000109303;Your dynasty has accumulated much wealth through its business ventures, and as such it might be a good idea to donate a small amount of this wealth to charity, as all good Muslims should.;Votre dynastie a accumulé beaucoup de richesses grâce à ses entreprises commerciales, et en tant que telle, ce pourrait être une bonne idée de faire don d'une petite partie de cette richesse à la charité, comme tous les bons musulmans devraient le faire.;;;;;;;;;;x
EVTOPTA1000109303;Indeed! I will donate some of my money.;En effet ! Je vais donner un peu de mon argent.;;;;;;;;;;x
EVTOPTB1000109303;No, I earned this money.;Non, j'ai gagné cet argent.;;;;;;;;;;x
EVTDESC1000109304;Today, a ship has come from the far east, bearing the ambassador of a powerful kingdom. He wishes to ensure that trade between our peoples is going smoothly.;Aujourd'hui, un navire est venu de l'Extrême-Orient, portant l'ambassadeur d'un royaume puissant. Il veut s'assurer que le commerce entre nos peuples se déroule sans heurts.;;;;;;;;;;x
EVTOPTA1000109304;I’m surprised they’ve heard this much about us!;Je suis surpris qu'ils aient entendu parler de nous !;;;;;;;;;;x
EVTDESC1000109305;One of your business associates from the Eastern Mediterranean has gifted you with baklava, a popular sweet pastry from that region, made with layers of filo pastries, honey, syrup, nuts, and all sorts of other delicious ingredients.;L'un de vos associés de la Méditerranée orientale vous a offert du baklava, une pâtisserie sucrée populaire de cette région, faite avec des couches de viennoiseries filo, du miel, du sirop, des noix et toutes sortes d'autres ingrédients délicieux.;;;;;;;;;;x
EVTOPTA1000109305;Why thank you!;Mais - bien sûr !;;;;;;;;;;x
EVTOPTB1000109305;Let us give some to the servants as well.;Donnons-en aussi aux serviteurs.;;;;;;;;;;x
EVTOPTC1000109305;Get me more of this, my good man.;Apporte-m'en plus, mon brave homme.;;;;;;;;;;x
EVTDESC1000109306;A Western merchant is currently staying in our city. While meeting with him, he asked me what sort of people live in [Root.MercRepCapital.GetName].;Un marchand de l'Ouest est actuellement installé dans notre ville. En le rencontrant, il m'a demandé quel genre de personnes vivaient à [Root.MercRepCapital.GetName].;;;;;;;;;;x
EVTOPTA1000109306;We are a majestic and mighty people.;Nous sommes un peuple majestueux et puissant.;;;;;;;;;;x
EVTOPTB1000109306;We are a pious and noble-hearted people.;Nous sommes un peuple pieux et noble.;;;;;;;;;;x
EVTDESC1000109307;Recently several merchants from the far east have been selling their luxuries in [Root.MercRepCapital.GetName] at discount prices. Perhaps it would be a good idea to take advantage of these good prices.;Récemment, plusieurs commerçants de l'Extrême-Orient ont vendu leurs produits de luxe à [Root.MercRepCapital.GetName] à des prix réduits. Il serait peut-être bon de profiter de ces bons prix.;;;;;;;;;;x
EVTOPTA1000109307;I’ll buy the silk and porcelain from Cathay.;J'achèterai la soie et la porcelaine de Cathay.;;;;;;;;;;x
EVTOPTB1000109307;I want those spices from India and Malucca.;Je veux ces épices d'Inde et de Malucca.;;;;;;;;;;x
EVTOPTC1000109307;I prefer to save my money.;Je préfère économiser mon argent.;;;;;;;;;;x
EVTDESC1000109308;While walking in [Root.MercRepCapital.GetName], a pickpocket has managed to steal all the gold in your pocket. You see the shadow of this pickpocket in the crowds of buyers and sellers, and know you can definitely chase after and catch up to this ruffian if you try hard enough.;En marchant vers [Root.MercRepCapital.GetName], un voleur a réussi à voler tout l'or dans votre poche. Vous voyez l'ombre de ce voleur dans les foules d'acheteurs et de vendeurs, et vous savez que vous pouvez certainement poursuivre et rattraper ce voyou si vous essayez.;;;;;;;;;;x
EVTOPTA1000109308;After him!;Poursuis-le !;;;;;;;;;;x
EVTOPTB1000109308;It was only a few coins.;Ce n'était que quelques pièces.;;;;;;;;;;x
EVTTOOLTIP1000109309;[Root.GetTitledFirstName] chases after the pickpocket.;[Root.GetTitledFirstName] poursuit le voleur.;;;;;;;;;;x
EVTDESC1000109309;You’ve caught up to the pickpocket, cornering him in an isolated alley, only to realize he is actually a small child, only about seven years or so of age.;Vous avez attrapé le voleur, le coinçant dans une ruelle isolée, pour vous rendre compte qu'il est en fait un jeune enfant, à peine âgé d'environ sept ans.;;;;;;;;;;x
EVTOPTA1000109309;Give that back, you runt!;Rends-moi ça, avorton !;;;;;;;;;;x
EVTOPTB1000109309;Talk to him about leading a virtuous life and encourage him.;Parle-lui de mener une vie vertueuse et encourage-le.;;;;;;;;;;x
EVTTOOLTIP1000109310;[Root.GetTitledFirstName] talks with the orphan.;[Root.GetTitledFirstName] parle à l'orphelin.;;;;;;;;;;x
EVTDESC1000109310;After talking with the pickpocket child, you learn about his heart-wrenching story as an orphan. But you admire the child for his intelligence and courage, as he tells you his entire story without fearing you or your entourage nor crying tears of self-pity. The world definitely needs men like him.;Après avoir parlé avec l'enfant-voleur, vous découvrez son histoire déchirante d'orphelin. Mais vous admirez l'enfant pour son intelligence et son courage, car il vous raconte toute son histoire sans craindre ni vous ni votre entourage, ni pleurer des larmes d'apitoiement sur vous-même. Le monde a vraiment besoin d'hommes comme lui.;;;;;;;;;;x
EVTOPTA1000109310;Give the orphan some money and move on.;Donne de l'argent à l'orphelin et passer à autre chose.;;;;;;;;;;x
EVTOPTB1000109310;Adopt him. I need sons like him.;Adoptez-le. J'ai besoin de fils comme lui.;;;;;;;;;;x
EVTOPTC1000109310;Pray that [Root.Religion.GetRandomGodName] will help him.;Priez [Root.Religion.GetRandomGodName] pour qu'il l'aide.;;;;;;;;;;x
#Pregnancy Events ;;;;;;;;;;;;;;x
EVTDESC1000109311;Ow! My baby’s starting to kick me in the stomach!;Aoutch ! Mon bébé commence à me donner des coups de pied dans l'estomac !;;;;;;;;;;x
EVTOPTA1000109311;Hehe, isn’t it so cute?;Héhé, n'est-ce pas mignon ?;;;;;;;;;;x
EVTOPTB1000109311;Ow, ow, this hurts...;Aïe, ça me fait mal ...;;;;;;;;;;x
EVTOPTC1000109311;STOP THAT RIGHT NOW! I’M YOUR MOTHER!;ARRÊTE ÇA MAINTENANT ! JE SUIS TA MÈRE !;;;;;;;;;;x
EVTDESC1000109312;Ever since I’ve been pregnant, I’ve been feeling constantly nauseous. The past few days, though, it’s been getting worse. I think I could be getting sick!;Depuis que je suis enceinte, j'ai constamment la nausée. Ces derniers jours, cependant, ça empire. Je crois que je pourrais tomber malade !;;;;;;;;;;x
EVTOPTA1000109312;May [Root.Religion.GetRandomGodName] give me strength!;Puisse [Root.Religion.GetRandomGodName] me donne la force !;;;;;;;;;;x
EVTTOOLTIP1000109312;[Root.GetTitledFirstName] gets sick!;[Root.GetTitledFirstName] devient malade !;;;;;;;;;;x
EVTDESC1000109313;My child is asking me whether they’ll have a little sister or a little brother.;Mon enfant me demande s'ils auront une petite sœur ou un petit frère.;;;;;;;;;;x
EVTOPTA1000109313;A little brother, I think.;Un petit frère, je pense.;;;;;;;;;;x
EVTOPTB1000109313;A little sister, probably.;Une petite sœur, probablement.;;;;;;;;;;x
#Hindu Courtier Events ;;;;;;;;;;;;;;x
EVTDESC1000109314;As I’m gleefully dipping my bread into the delicious hummus at a feast, I overhear someone taunting one of my Hindu affiliates, mocking the Hindu for refusing to eat meat because of his vegetarianism. The Hindu turns to me and pleads with me to stop the insults.;Alors que je trempais gaiement mon pain dans le délicieux houmous à une fête, j'ai entendu quelqu'un railler mes affiliés hindous, se moquant des hindous parce qu'ils refusaient de manger de la viande à cause de son végétarisme. L'hindou se tourne vers moi et me supplie d'arrêter les insultes.;;;;;;;;;;x
EVTOPTA1000109314;Come on, you coward, eat meat!;Allez, lâche, mange de la viande !;;;;;;;;;;x
EVTOPTB1000109314;Everyone must respect the Hindu’s customs!;Tout le monde doit respecter les coutumes hindoues !;;;;;;;;;;x
EVTDESC1000109315;While overseeing the unloading and loading of goods on one of my ships, I notice one of my Hindu associates conspicuously avoiding some of the harbor workers below. I approach him and ask him why, to which he explains, “That filth? They’re of a lower caste. I don’t want their impurities.”;Tout en supervisant le déchargement et le chargement des marchandises sur l'un de mes navires, je remarque qu'un de mes associés hindous évite visiblement certains des travailleurs portuaires ci-dessous. Je m'approche de lui et je lui demande pourquoi, ce à quoi il m'explique : "Cette crasse ? Ils sont d'une caste inférieure. Je ne veux pas de leurs impuretés.";;;;;;;;;;x
EVTOPTA1000109315;You’re a terrible person!;Tu es une personne horrible !;;;;;;;;;;x
EVTOPTB1000109315;While I disagree, I respect your customs.;Bien que je ne sois pas d'accord, je respecte vos coutumes.;;;;;;;;;;x
EVTDESC1000109316;After concluding some successful business negotiations with one of your Hindu business partners, he has invited you over to his house. While engaging in good conversation, his servants bring you some Indian curry. As soon as the curry touches your mouth, however, your tongue burns from the hot peppers!;Après avoir conclu des négociations commerciales fructueuses avec l'un de vos partenaires commerciaux hindous, il vous a invité chez lui. En s'engageant dans une bonne conversation, ses serviteurs vous apportent du curry indien. Dès que le curry touche votre bouche, cependant, votre langue brûle des piments !;;;;;;;;;;x
EVTOPTA1000109316;Too spicy!;Trop épicé !;;;;;;;;;;x
EVTOPTB1000109316;I... I like this... even if it burns! Agh!;Je ... J'aime ça... même si ça brûle ! Agh !;;;;;;;;;;x
EVTOPTC1000109316;Chug it all down.;Buvez tout cela d'un trait.;;;;;;;;;;x
#Childhood Flavor Events 1 ;;;;;;;;;;;;;;x
EVTDESC1000109317;The adults are so busy, they’re forgetting to get me my food. I want food! I’m so hungry! Why won’t anybody give me food?;Les adultes sont si occupés qu'ils oublient de me chercher à manger. Je veux manger ! J'ai tellement faim ! Pourquoi personne ne me donne à manger ?;;;;;;;;;;x
EVTOPTA1000109317;WAAAH! GIVE ME FOOD!;AAAH ! DONNEZ-MOI À MANGER !;;;;;;;;;;x
EVTOPTB1000109317;I’ll just wait. Someone will come.;Je vais attendre un peu. Quelqu'un viendra.;;;;;;;;;;x
EVTOPTC1000109317;I’ll get my own food.;Je vais chercher ma propre nourriture.;;;;;;;;;;x
EVTDESC1000109318;While playing around with the other children, you trip and scrape your knee. It’s a small, minor injury, but does it hurt!;En jouant avec les autres enfants, vous trébucherez et vous vous gratterez le genou. C'est une petite blessure, mais ça fait mal !;;;;;;;;;;x
EVTOPTA1000109318;BOOHOO!;BOUHOU !;;;;;;;;;;x
EVTOPTB1000109318;I won’t cry.;Je ne pleurerai pas.;;;;;;;;;;x
EVTDESC1000109319;Lately, after hearing the adults talk about this and that and this and that, I’ve started to get really curious about the world around me, specifically when it comes to...;Récemment, après avoir entendu les adultes parler de ceci et de cela, j'ai commencé à être très curieux du monde qui m'entoure, surtout quand il s'agit de ...;;;;;;;;;;x
EVTOPTA1000109319;Music.;Musique.;;;;;;;;;;x
EVTOPTB1000109319;Battling dragons.;Combattant des dragons.;;;;;;;;;;x
EVTOPTC1000109319;Where the stuff I buy comes from.;D'où viennent les trucs que j'achète.;;;;;;;;;;x
EVTOPTD1000109319;The heavens and afterlife.;Les cieux et l'au-delà.;;;;;;;;;;x
EVTDESC1000109320;I’m at a feast, and there’s just so many people! I don’t think I’ve ever seen this many people before in my life, it’s overwhelming. Still, there’s so many different people around, doing so many things - I think I’m starting to learn how to properly act...;Je suis à un festin, et il y a tellement de monde ! Je n'ai jamais vu autant de gens dans ma vie, c'est accablant. Pourtant, il y a tellement de gens différents autour d'eux, qui font tant de choses - je crois que je commence à apprendre à bien agir ...;;;;;;;;;;x
EVTOPTA1000109320;Amicalement envers les autres.;Amicalement envers les autres.;;;;;;;;;;x
EVTOPTB1000109320;Sweet and nice to all.;Doucement et agréable pour tout le monde.;;;;;;;;;;x
EVTOPTC1000109320;Rude to fools.;Grossièrement envers les imbéciles.;;;;;;;;;;x
EVTOPTD1000109320;Quiet to avoid confrontations.;Silencieusement pour éviter les confrontations.;;;;;;;;;;x
#Republic Flavor Events 1 ;;;;;;;;;;;;;;x
EVTDESC1000109321;While walking in the crowded market, you feel something brush against your pocket. By the time you realize it’s a pickpocket, it’s too late. He runs off with your hard-earned money before you realize it, and he disappears into the crowds!;En marchant dans le marché bondé, vous sentez quelque chose se frotter contre votre poche. Quand vous réalisez que c'est un voleur, il est trop tard. Il s'enfuit avec votre argent durement gagné avant que vous vous en rendez compte, et il disparaît dans la foule !;;;;;;;;;;x
EVTOPTA1000109321;My day just got worse.;Ma journée a empiré.;;;;;;;;;;x
EVTOPTB1000109321;I hope he finds good use for it.;J'espère qu'il en tirera profit.;;;;;;;;;;x
EVTOPTC1000109321;HOW DARE HE!;COMMENT OSE-T-IL !?;;;;;;;;;;x
EVTOPTD1000109321;Whatever.;Peu importe.;;;;;;;;;;x
EVTDESC1000109322;My best set of clothes is getting ruined, and there’s a ball coming up next month! The clothes merchant told me he’d be able to get a new set of dress clothes within that time, but what if I don’t like the new one?;Ma plus belle tenue est en train de se ruiner, et il y aura un bal le mois prochain ! Le marchand de vêtements m'a dit qu'il serait en mesure d'obtenir un nouvel ensemble de vêtements de robe d'ici-là, mais que faire si je n'aime pas le nouveau ?;;;;;;;;;;x
EVTOPTA1000109322;I’ll wait to buy the new one.;J'attendrai pour acheter le nouveau.;;;;;;;;;;x
EVTOPTB1000109322;I don’t mind even the old, ragged clothes I have now.;Même les vieux vêtements en loques que j'ai maintenant ne me dérangent pas.;;;;;;;;;;x
EVTOPTC1000109322;Get me one right now, I don’t care about the price!;Trouve-m'en un tout de suite, je me fiche du prix !;;;;;;;;;;x
EVTDESC1000109323;One of my family’s ships has just grounded itself a few miles away from the city. We have enough time to save some of our wares and goods, but I’m afraid we won’t be able to save everything!;Un des vaisseaux de ma famille s'est échoué à quelques kilomètres de la ville. Nous avons assez de temps pour sauver certaines de nos marchandises, mais j'ai bien peur que nous ne puissions pas tout sauver !;;;;;;;;;;x
EVTOPTA1000109323;Recover whatever we can!;Récupérer tout ce que nous pouvons !;;;;;;;;;;x
EVTOPTB1000109323;Men, make sure you recover these goods in particular.;Messieurs, assurez-vous de récupérer ces biens en particulier.;;;;;;;;;;x
EVTDESC1000109324;Tonight I’ll be concluding a business deal with one of my new contacts, but I’m feeling uneasy as my religious convictions are getting in the way. If I go through with this deal, I might be committing a grave sin. If I don’t, I’ll lose the money I put into this deal already...;Ce soir, je conclurai une affaire avec l'un de mes nouveaux contacts, mais je me sens mal à l'aise car mes convictions religieuses me gênent. Si j'accepte ce marché, je pourrais commettre un péché grave. Sinon, je perdrai l'argent que j'ai déjà investi dans cette affaire ...;;;;;;;;;;x
EVTOPTA1000109324;Accept - why not!;Acceptez - pourquoi pas !;;;;;;;;;;x
EVTOPTB1000109324;Reject and cancel the deal. I can’t do this.;Refuser et annuler l'accord. Je ne peux pas faire ça.;;;;;;;;;;x
EVTDESC1000109325;A business associates has recently gone bankrupt due to a series of sudden misfortunes. He has come to you, begging for money. He says he can attempt one more business deal that, if successful, will allow him not only to pay his debts but also gain much profit, of which he’ll sure with you.;Un associé d'affaires a récemment fait faillite en raison d'une série de malheurs soudains. Il est venu vers vous, suppliant pour de l'argent. Il dit qu'il peut tenter une autre affaire qui, si elle réussit, lui permettra non seulement de payer ses dettes mais aussi de gagner beaucoup de profits, dont il sera sûr avec vous.;;;;;;;;;;x
EVTOPTA1000109325;Very well. I trust you.;Très bien. Je te fais confiance.;;;;;;;;;;x
EVTOPTB1000109325;Sorry, I can’t. A desperate man will do desperate things.;Désolé, je ne peux pas. Un homme désespéré fera des choses désespérées.;;;;;;;;;;x
EVTTOOLTIP1000109326;The deal fails, and [Root.GetTitledFirstName]’s friend gets into serious trouble.;L'accord échoue et l'ami de [Root.GetTitledFirstName] se retrouve dans de sérieux ennuis.;;;;;;;;;;x
EVTTOOLTIP1000109327;The deal succeeds, and [Root.GetTitledFirstName] gets a lot of gold!;L'affaire réussit et [Root.GetTitledFirstName] reçoit beaucoup d'or !;;;;;;;;;;x
EVTDESC1000109326;Your business venture with your bankrupt associate failed! Not only did you lose money, but your associate will surely face serious legal consequences now. Because you supported such a risky venture, merchants everywhere might be more reluctant to do business with you from now on.;Votre entreprise avec votre associé en faillite a échoué ! Non seulement vous avez perdu de l'argent, mais votre associé va sûrement faire face à de graves conséquences juridiques maintenant. Parce que vous avez soutenu une entreprise aussi risquée, les commerçants du monde entier pourraient être plus réticents à faire affaire avec vous à partir de maintenant.;;;;;;;;;;x
EVTOPTA1000109326;Dammit.;Merde.;;;;;;;;;;x
EVTOPTB1000109326;DAMMIT.;MERDE !;;;;;;;;;;x
EVTOPTC1000109326;Use whatever means necessary to reduce our losses!;Utilisez tous les moyens nécessaires pour réduire nos pertes !;;;;;;;;;;x
EVTDESC1000109327;Your business venture with your bankrupt associate succeeded! Not only did your associate pay off his debts, both of you made much profit. As you both drink to your good fortune, your friend tells you: “I’ll make sure never to go into debt like that again. I’ve learned my lesson! I’ll never take risks again.”;Votre entreprise avec votre associé en faillite a réussi ! Non seulement votre associé a remboursé ses dettes, mais vous avez fait beaucoup de profits. Alors que vous buvez tous les deux à votre bonne fortune, votre ami vous dit :"Je ferai en sorte de ne plus jamais vous endetter ainsi. J'ai retenu la leçon ! Je ne prendrai plus jamais de risques.";;;;;;;;;;x
EVTOPTA1000109327;I agree. It’s good to have some caution.;Je suis d'accord. C'est bon d'être prudent.;;;;;;;;;;x
EVTOPTB1000109327;No, no! Commerce is risk! Life is nothing but risk!;Non, non ! Le commerce est un risque ! La vie n'est rien d'autre que le risque !;;;;;;;;;;x
EVTDESC1000109328;I’ve misjudged the price of goods for the new shipment, and now I’ll lose quite an amount of money when I sell the goods to my buyers.;J'ai mal évalué le prix des marchandises pour la nouvelle cargaison, et maintenant je vais perdre beaucoup d'argent quand je vends les marchandises à mes acheteurs.;;;;;;;;;;x
EVTOPTA1000109328;Why did I ever do that?;Pourquoi j'ai fait ça ?;;;;;;;;;;x
EVTOPTB1000109328;Convince my buyers to buy the goods at higher prices.;Convaincre mes acheteurs d'acheter la marchandise à des prix plus élevés.;;;;;;;;;;x
#Holy War Flavor Events 1 ;;;;;;;;;;;;;;x
EVTDESC1000109329;While traveling with my troops during this holy war, I’ve come across a lost, exhausted warrior. He doesn’t speak my language, but my soldiers and I manage to figure out that he is an enemy infidel! Should I be kind to this man and give him some food and water, or should I do with him as I should any heathen?;En voyageant avec mes troupes pendant cette guerre sainte, j'ai croisé un guerrier perdu et épuisé. Il ne parle pas ma langue, mais mes soldats et moi parvenons à comprendre que c'est un ennemi infidèle ! Devrais-je être gentil avec cet homme et lui donner de la nourriture et de l'eau, ou devrais-je faire avec lui comme je dois le faire avec tout païen ?;;;;;;;;;;x
EVTOPTA1000109329;We must show kindness and chivalry to all enemies.;Nous devons faire preuve de bonté et de chevalerie envers tous les ennemis.;;;;;;;;;;x
EVTOPTB1000109329;KILL THE INFIDEL!;TUEZ L'INFIDÈLE !;;;;;;;;;;x
EVTOPTC1000109329;Leave him to his fate and move on.;Laissez-le à son sort et passez à autre chose.;;;;;;;;;;x
EVTTOOLTIP1000109330;[Root.GetTitledFirstName] allows the infidel to stay with him and his men for the night.;[Root.GetTitledFirstName] permet à l'infidèle de rester avec lui et ses hommes pour la nuit.;;;;;;;;;;x
EVTDESC1000109330;Impressed by your generosity, the infidel - through an interpreter - tells you that he wishes to serve you. He actually ran away from his lord, who was an unjust, cruel man. The infidel states that he would rather serve a kind, just infidel than a tyrant of his own faith.;Impressionné par votre générosité, l'infidèle - à travers un interprète - vous annonce qu'il souhaite vous servir. Il s'est en fait enfui de son seigneur, qui était un homme injuste et cruel. L'infidèle déclare qu'il préférerait servir un gentil, juste un infidèle qu'un tyran de sa propre foi.;;;;;;;;;;x
EVTOPTA1000109330;Very well!;Très bien !;;;;;;;;;;x
EVTOPTB1000109330;No. Unfortunately, he must serve his own heathen lord.;Non. Malheureusement, il doit servir son propre seigneur païen.;;;;;;;;;;x
EVTDESC1000109331;While traveling with your fellow ghazi, or holy warriors, you have come across a few Christian pilgrims. They are relatively undefended, and appears to be carrying quite an amount of things with them.;En voyageant avec vos compagnons ghazi, ou guerriers saints, vous avez rencontré quelques pèlerins chrétiens. Ils sont relativement sans défense et semblent emporter pas mal de choses avec eux.;;;;;;;;;;x
EVTOPTA1000109331;Leave them be.;Laisse-les tranquille.;;;;;;;;;;x
EVTOPTB1000109331;Give them some supplies. As Muslims, we must practice charity.;Donnez-leur du matériel. En tant que musulmans, nous devons pratiquer la charité.;;;;;;;;;;x
EVTOPTC1000109331;Kill them and loot their belongings! All infidels must die!;Tuez-les et pillez leurs biens ! Tous les infidèles doivent mourir !;;;;;;;;;;x
EVTDESC1000109332;While traveling with your fellow holy knights, I have come across the tomb of a local saint. As I am in the midst of a holy war, it is only proper that I pay my respects and ask for some divine aid in my fight against the infidels.;En voyageant avec vos compagnons chevaliers, je suis tombé sur la tombe d'un saint local. Comme je suis en pleine guerre sainte, il est tout à fait normal que je vous présente mes respects et que je demande une aide divine dans ma lutte contre les infidèles.;;;;;;;;;;x
EVTOPTA1000109332;Pray for courage in battle.;Priez pour le courage au combat.;;;;;;;;;;x
EVTOPTB1000109332;Pray for justice to be served.;Priez pour que justice soit faite.;;;;;;;;;;x
EVTOPTC1000109332;Pray for all, even the infidels, to see the love of [Root.Religion.GetRandomGodName].;Priez pour tous, même les infidèles, pour voir l'amour de [Root.Religion.GetRandomGodName].;;;;;;;;;;x
EVTOPTD1000109332;Pray that the infidels tremble and their idols be destroyed!;Priez pour que les infidèles tremblent et que leurs idoles soient détruites !;;;;;;;;;;x
EVTDESC1000109333;Although I’ve been known as a respected holy warrior for many years, I find it troubling that I still have some vices that can’t seem to go away. If I am to be a true holy warrior, should I not also be pure of heart and noble of soul as well?;Bien que je sois connu comme un saint guerrier respecté depuis de nombreuses années, je trouve troublant que j'aie encore quelques vices qui ne semblent pas pouvoir disparaître. Si je dois être un vrai saint guerrier, ne devrais-je pas être pur de cœur et noble d'âme aussi ?;;;;;;;;;;x
EVTOPTA1000109333;All have their flaws, and [Root.Religion.GetRandomGodName] understands this.;Tous ont leurs défauts, et [Root.Religion.GetRandomGodName] comprend ceci.;;;;;;;;;;x
EVTOPTB1000109333;Pray for guidance.;Priez pour être guidé.;;;;;;;;;;x
EVTOPTC1000109333;Ask someone I know for advice.;Demandez conseil à quelqu'un que je connais.;;;;;;;;;;x
EVTTOOLTIP1000109334;[Root.GetTitledFirstName] prays vigorously for a while, before retiring for the night.;[Root.GetTitledFirstName] prie vigoureusement depuis un certain temps, avant de se retirer pour la nuit.;;;;;;;;;;x
EVTDESC1000109334;After praying for guidance, I have received a vision! An angel visited me in my sleep, telling me of the wisdom and mercy of [Root.Religion.GetRandomGodName]. “Fear not, child, for you have true faith. Stay faithful, your greatest obstacles be vanquished.” With this reassurance, I think I can rest a bit more peacefully now.;Après avoir prié pour des conseils, j'ai reçu une vision ! Un ange m'a rendu visite dans mon sommeil, me racontant la sagesse et la miséricorde de [Root.Religion.GetRandomGodName]. "N'ayez pas peur, mon enfant, car vous avez la vraie foi. Restez fidèle, vos plus grands obstacles seront vaincus." Avec cette réassurance, je pense que je peux me reposer un peu plus paisiblement maintenant.;;;;;;;;;;x
EVTOPTA1000109334;Praise be to [Root.Religion.GetRandomGodName]!;Louons [Root.Religion.GetRandomGodName] !;;;;;;;;;;x
EVTTOOLTIP1000109335;[Root.GetTitledFirstName] asks an old friend for advice.;[Root.GetTitledFirstName] demande conseil à un vieil ami.;;;;;;;;;;x
EVTDESC1000109335;In your quest to purify yourself of your vices, you ask advice from an old warrior who fought alongside you during the holy wars. A wise and patient man, his words are encouraging as you expected. “Only [Root.Religion.GetRandomGodName] knows whether your vices will ever be vanquished. Stay faithful, and you shall be saved.”;Dans votre quête pour vous purifier de vos vices, vous demandez conseil à un vieux guerrier qui a combattu à vos côtés pendant les guerres saintes. Sage et patient, ses paroles sont encourageantes comme vous vous y attendiez. "Seul [Root.Religion.GetRandomGodName] sait si vos vices seront jamais vaincus. Reste fidèle, et vous serez sauvé.";;;;;;;;;;x
EVTOPTA1000109335;Thank you.;Merci.;;;;;;;;;;x
EVTDESC1000109336;Is it really right for us and the infidels to be fighting each other? Even if they worship idols and blaspheme, they are still the children of God. They too are people, aren’t they?;Est-ce vraiment normal que nous et les infidèles nous battions ensemble ? Même s'ils adorent les idoles et le blasphème, ce sont encore les enfants de Dieu. Ce sont aussi des gens, n'est-ce pas ?;;;;;;;;;;x
EVTOPTA1000109336;Infidels aren’t people, they're dogs!;Les infidèles ne sont pas des gens, ce sont des chiens !;;;;;;;;;;x
EVTOPTB1000109336;We are merely protecting our faith, one way or another.;Nous protégeons simplement notre foi, d'une manière ou d'une autre.;;;;;;;;;;x
EVTOPTC1000109336;Men always have their excuses for evil things, all of us included.;Les hommes ont toujours leurs excuses pour les mauvaises choses, nous tous inclus.;;;;;;;;;;x
#Lovers Flavor Events 1 ;;;;;;;;;;;;;;x
EVTDESC1000109337;You don’t like to talk much, even with your acquaintance. You just know the two of you, despite your mutual insecurity, seem to be able to communicate well without much talking. There’s no doubt both of you are very much attracted to each other. But you are young and bashful, afraid of rejection.;Tu n'aimes pas beaucoup parler, même avec ta connaissance. Vous savez juste que vous deux, malgré votre insécurité mutuelle, semblez être capables de bien communiquer sans trop parler. Vous êtes très attirés l'un par l'autre. Mais vous êtes jeune et timide, vous avez peur du rejet.;;;;;;;;;;x
