#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x;;
######New cultures, titles cultural localization, cultural buildings...;;;;;;;;;;;;x;;
khalan;Khalan;khalan;;;;;;;;;;x
job_chancellor_khalan;Presveftís;Presveftís;;;;;;;;;;x
job_marshal_khalan;Genikés;Genikés;;;;;;;;;;x
job_treasurer_khalan;Oikonómos;Oikonómos;;;;;;;;;;x
job_spymaster_khalan;Katáskopos;Katáskopos;;;;;;;;;;x
job_lord_spiritual_khalan;Efimérios;Efimérios;;;;;;;;;;x
title_prince_khalan;Igemón;Igemón;;;;;;;;;;x
title_prince_female_khalan;Vasilopoúla;Vasilopoúla;;;;;;;;;;x
duke_khalan;Lord;Seigneur;;;;;;;;;;x
duchy_khalan;Lordship;Seigneurie;;;;;;;;;;x
duchy_of_khalan;Lordship of;Seigneurie de;;;;;;;;;;x
king_khalan;Phylarch;Phylarch;;;;;;;;;;x
kingdom_of_khalan;Phylarchate of;Phylarchat de;;;;;;;;;;x
count_khalan;Chief;Chef;;;;;;;;;;x
county_khalan;Cheifdom;Chefferie;;;;;;;;;;x
county_of_khalan;Chiefdom of;Chefferie de;;;;;;;;;;x
king_norse;Lofðungr;Lofðungr;;;;;;;;;;x
kingdom_of_norse;Lofðungrdum of;Lofðungrdum de;;;;;;;;;;x
duke_norse;Dróttinn;Dróttinn;;;;;;;;;;x
duchy_of_norse;Herradom of;Herradom de;;;;;;;;;;x
count_norse;Hilmir;Hilmir;;;;;;;;;;x
county_of_norse;Hilmirdom of;Hilmirdom of de;;;;;;;;;;x
temple_baron_norse;Prestr;Prestr;;;;;;;;;;x
job_spiritual_norse;Ellri;Ellri;;;;;;;;;;x
job_marshal_norse;Drengr;Drengr;;;;;;;;;;x
job_treasurer_norse;Ármaðr;Ármaðr;;;;;;;;;;x
job_spymaster_norse;Þjófr;Þjófr;;;;;;;;;;x
job_chancellor_norse;Dómari;Dómari;;;;;;;;;;x
title_prince_norse;Vísi;Vísi;;;;;;;;;;x
king_swede;Lofðungr;Lofðungr;;;;;;;;;;x
kingdom_of_swede;Lofðungrdum of;Lofðungrdum de;;;;;;;;;;x
duke_swede;Dróttinn;Dróttinn;;;;;;;;;;x
duchy_of_swede;Herradom of;Herradom de;;;;;;;;;;x
count_swede;Hilmir;Hilmir;;;;;;;;;;x
county_of_swede;Hilmirdom of;Hilmirdom de;;;;;;;;;;x
temple_baron_swede;Prestr;Prestr;;;;;;;;;;x
job_spiritual_swede;Ellri;Ellri;;;;;;;;;;x
job_marshal_swede;Drengr;Drengr;;;;;;;;;;x
job_treasurer_swede;Ármaðr;Ármaðr;;;;;;;;;;x
job_spymaster_swede;Þjófr;Þjófr;;;;;;;;;;x
job_chancellor_swede;Dómari;Dómari;;;;;;;;;;x
title_prince_swede;Vísi;Vísi;;;;;;;;;;x
king_dane;Lofðungr;Lofðungr;;;;;;;;;;x
kingdom_of_dane;Lofðungrdum of;Lofðungrdum de;;;;;;;;;;x
duke_dane;Dróttinn;Dróttinn;;;;;;;;;;x
duchy_of_dane;Herradom of;Herradom de;;;;;;;;;;x
count_dane;Hilmir;Hilmir;;;;;;;;;;x
county_of_dane;Hilmirdom of;Hilmirdom de;;;;;;;;;;x
temple_baron_dane;Prestr;Prestr;;;;;;;;;;x
job_spiritual_dane;Ellri;Ellri;;;;;;;;;;x
job_marshal_dane;Drengr;Drengr;;;;;;;;;;x
job_treasurer_dane;Ármaðr;Ármaðr;;;;;;;;;;x
job_spymaster_dane;Þjófr;Þjófr;;;;;;;;;;x
job_chancellor_dane;Dómari;Dómari;;;;;;;;;;x
title_prince_dane;Vísi;Vísi;;;;;;;;;;x
cushitic;Cushitic;couchitique;;;;;;;;;;x
king_cushitic;Boqor;Boqor;;;;;;;;;;x
kingdom_of_cushitic;Boqortooyo of;Boqortooyo de;;;;;;;;;;x
duke_cushitic;Sayidkaygiiyow;Sayidkaygiiyow;;;;;;;;;;x
duchy_of_cushitic;Ayeyba of;Ayeyba de;;;;;;;;;;x
count_cushitic;Taliyaha;Taliyaha;;;;;;;;;;x
county_of_cushitic;Gobolka of;Gobolka de;;;;;;;;;;x
temple_baron_cushitic;Wadaadkii;Wadaadkii;;;;;;;;;;x
baron_cushitic;Xoogweynaha;Xoogweynaha;;;;;;;;;;x
city_baron_cushitic;Duqa;Duqa;;;;;;;;;;x
city_count_cushitic;Duqasare;Duqasare;;;;;;;;;;x
city_duke_cushitic;Ganacsiga;Ganacsiga;;;;;;;;;;x
city_duchy_of_cushitic;Jamhuuriyad of;Jamhuuriyad de;;;;;;;;;;x
city_king_cushitic;Amiirka;Amiirka;;;;;;;;;;x
job_chancellor_cushitic;Safiirka;Safiirka;;;;;;;;;;x
job_marshal_cushitic;Jeeneraal;Jeeneraal;;;;;;;;;;x
job_treasurer_cushitic;Wakiikiisii;Wakiikiisii;;;;;;;;;;x
job_spymaster_cushitic;Basaas;Basaas;;;;;;;;;;x
job_spiritual_cushitic;Wadaad;Wadaad;;;;;;;;;;x
temple_baron_finno_ugric;Pappi;Pappi;;;;;;;;;;x
temple_count_finno_ugric;Piispa;Piispa;;;;;;;;;;x
temple_duke_finno_ugric;Lähettiläs;Lähettiläs;;;;;;;;;;x
temple_king_finno_ugric;Ennustaja;Ennustaja;;;;;;;;;;x
temple_emperor_finno_ugric;Näkijä;Näkijä;;;;;;;;;;x
temple_barony_of_finno_ugric;Kirkko of;Kirkko de;;;;;;;;;;x
temple_barony_of_finnish_pagan;Ohimo of;Ohimo de;;;;;;;;;;x
temple_county_of_finno_ugric;temppeli-kaupunki of;temppeli-kaupunki de;;;;;;;;;;x
temple_duchy_of_finno_ugric;Kulttimaahan of;Kulttimaahan de;;;;;;;;;;x
temple_kingdom_of_finno_ugric;Pyhä Maa of;Pyhä Maa de;;;;;;;;;;x
temple_empire_of_finno_ugric;Pyhävaltakunta of;Pyhävaltakunta de;;;;;;;;;;x
city_baron_finno_ugric;Pormestaris;Pormestaris;;;;;;;;;;x
city_barony_of_finno_ugric;Kaupunki of;Kaupunki de;;;;;;;;;;x
city_count_finno_ugric;Ylläpitäjä;Ylläpitäjä;;;;;;;;;;x
city_county_of_finno_ugric;Kylä of;Kylä de;;;;;;;;;;x
city_duke_finno_ugric;Pomo;Pomo;;;;;;;;;;x
city_duchy_of_finno_ugric;Herttuakylä of;Herttuakylä de;;;;;;;;;;x
city_king_finno_ugric;Jengi;Jengi;;;;;;;;;;x
city_kingdom_of_finno_ugric;Liiga of;Liiga de;;;;;;;;;;x
city_emperor_finno_ugric;Pohatta;Pohatta;;;;;;;;;;x
temple_baron_lithuanian;Kunigas;Kunigas;;;;;;;;;;x
temple_count_lithuanian;Rikis;Rikis;;;;;;;;;;x
temple_duke_lithuanian;Salavijas;Salavijas;;;;;;;;;;x
temple_king_lithuanian;Zynys;Zynys;;;;;;;;;;x
temple_emperor_lithuanian;Sventas;Sventas;;;;;;;;;;x
temple_barony_of_lithuanian;Bažnycia of;Bažnycia de;;;;;;;;;;x
temple_barony_of_baltic_pagan;Sventykla of;Sventykla de;;;;;;;;;;x
city_baron_lithuanian;Meras;Meras;;;;;;;;;;x
city_barony_of_lithuanian;Kaimas of;Kaimas de;;;;;;;;;;x
city_count_lithuanian;Vadovas;Vadovas;;;;;;;;;;x
city_county_of_lithuanian;Miestas of;Miestas de;;;;;;;;;;x
city_duke_lithuanian;Prekybos;Prekybos;;;;;;;;;;x
city_duchy_of_lithuanian;Sajunga of;Sajunga de;;;;;;;;;;x
city_king_lithuanian;Ponas;Ponas;;;;;;;;;;x
city_kingdom_of_lithuanian;Aljansas of;Aljansas de;;;;;;;;;;x
city_emperor_lithuanian;Turtingas;Turtingas;;;;;;;;;;x
baron_finno_ugric;Paroni;Paroni;;;;;;;;;;x
barony_of_finno_ugric;Paroniavo;Paroniavo;;;;;;;;;;x
count_finno_ugric;Laskea;Laskea;;;;;;;;;;x
county_of_finno_ugric;Lääni of;Lääni de;;;;;;;;;;x
duke_finno_ugric;Herrttua;Herrttua;;;;;;;;;;x
duchy_of_finno_ugric;Herttuakunta of;Herttuakunta de;;;;;;;;;;x
king_finno_ugric;Kuningas;Kuningas;;;;;;;;;;x
kingdom_of_finno_urgic;Valtakunta of;Valtakunta de;;;;;;;;;;x
emperor_finno_ugric;Keisari;Keisari;;;;;;;;;;x
empire_of_finno_ugric;Imperiumi of;Imperiumi de;;;;;;;;;;x
baron_lithuanian;Baronas;Baronas;;;;;;;;;;x
barony_of_lithuanian;Tvirtove;Tvirtove;;;;;;;;;;x
count_lithuanian;Peras;Peras;;;;;;;;;;x
county_of_lithuanian;Apygarda of;Apygarda de;;;;;;;;;;x
duke_lithuanian;Kunigaikštis;Kunigaikštis;;;;;;;;;;x
duchy_of_lithuanian;Kunigaikštyste of;Kunigaikštyste de;;;;;;;;;;x
king_lithuanian;Karalius;Karalius;;;;;;;;;;x
kingdom_of_lithuanian;Karalyste of;Karalyste de;;;;;;;;;;x
emperor_lithuanian;Imperatorius;Imperatorius;;;;;;;;;;x
empire_of_lithuanian;Imperija of;Imperija de;;;;;;;;;;x
job_chancellor_lithuanian;Kancleris;Kancleris;;;;;;;;;;x
job_spymaster_lithuanian;Snipas;Snipas;;;;;;;;;;x
job_treasurer_lithuanian;Isakytinis;Isakytinis;;;;;;;;;;x
job_marshal_lithuanian;Karvedys;Karvedys;;;;;;;;;;x
job_spiritual_lithuanian;Kapelionas;Kapelionas;;;;;;;;;;x
job_chancellor_finno_ugric;Kansleri;Kansleri;;;;;;;;;;x
job_spymaster_finno_ugric;Vakooja;Vakooja;;;;;;;;;;x
job_treasurer_finno_ugric;Stuertti;Stuertti;;;;;;;;;;x
job_marshal_finno_ugric;Soturi;Soturi;;;;;;;;;;x
job_spiritual_finno_ugric;Ylipappi;Ylipappi;;;;;;;;;;x
king_russian;Grand Duke;Grand Duc;;;;;;;;;;x
kingdom_of_russian;Grand Duchy of;Grand Duché of;;;;;;;;;;x
old_slavic;Slavic;slave;;;;;;;;;;x
baron_old_slavic;Boyarin;Boyarin;;;;;;;;;;x
baron_female_old_slavic;Boyarnja;Boyarnja;;;;;;;;;;x
barony_of_old_slavic;Boyardom of;Boyardom de;;;;;;;;;;x
count_old_slavic;Knyaz;Knyaz;;;;;;;;;;x
count_female_old_slavic;Knyaginya;Knyaginya;;;;;;;;;;x
county_of_old_slavic;Knyazhestvo of;Knyazhestvo de;;;;;;;;;;x
duke_old_slavic;Veliki Knyaz;Veliki Knyaz;;;;;;;;;;x
duke_female_old_slavic;Velika Knyanginya;Velika Knyanginya;;;;;;;;;;x
duchy_of_old_slavic;Velika of;Velika de;;;;;;;;;;x
king_old_slavic;Kagan;Kagan;;;;;;;;;;x
king_female_old_slavic;Koroleva;Koroleva;;;;;;;;;;x
emperor_old_slavic;Tsar;Tsar;;;;;;;;;;x
emperor_female_old_slavic;Tsaritsa;Tsaritsa;;;;;;;;;;x
empire_of_old_slavic;Tsarstvo;Tsarstvo;;;;;;;;;;x
emperor_title_ruler_consort_old_slavic;Tsar;Tsar;;;;;;;;;;x
kingdom_of_old_slavic;Koroldom;Koroldom;;;;;;;;;;x
job_marshal_old_slavic;Voivode;Voivode;;;;;;;;;;x
job_spiritual_old_slavic;Volhv;Volhv;;;;;;;;;;x
temple_baron_old_slavic;Volhv;Volhv;;;;;;;;;;x
baron_estonian;Maalinna Vanem;Maalinna Vanem;;;;;;;;;;x
city_baron_estionian;Küla Vanem;Küla Vanem;;;;;;;;;;x
temple_baron_estonian;Hiie Vanem;Hiie Vanem;;;;;;;;;;x
count_estonian;Maavanem;Maavanem;;;;;;;;;;x
duke_estonian;Maavalla Vanem;Maavalla Vanem;;;;;;;;;;x
king_estonian;Maavald;Maavald;;;;;;;;;;x
emperor_estonian;Keiser;Keiser;;;;;;;;;;x
job_chancellor_estonian;Kantsler;Kantsler;;;;;;;;;;x
job_marshal_estonian;Pealik;Pealik;;;;;;;;;;x
job_treasurer_estonian;Rahaülem;Rahaülem;;;;;;;;;;x
job_spymaster_estonian;Vari;Vari;;;;;;;;;;x
job_spiritual_estonian;Tark;Tark;;;;;;;;;;x
barony_of_estonian;Maalinn of;Maalinn de;;;;;;;;;;x
city_barony_of_estonian;Küla of;Küla de;;;;;;;;;;x
temple_barony_of_estonian;Hiis of;Hiis de;;;;;;;;;;x
county_of_estonian;Maakond of;Maakond de;;;;;;;;;;x
kingdom_of_estonian;Kuningriik of;Kuningriik de;;;;;;;;;;x
duchy_of_estonian;Suurhertsogiriik of;Suurhertsogiriik de;;;;;;;;;;x
empire_of_estonian;Suurriik;Suurriik;;;;;;;;;;x
city_duke_estonian;Linnapea;Linnapea;;;;;;;;;;x
city_duchy_of_estonian;Vabariik of;Vabariik de;;;;;;;;;;x
old_frankish;Frank;vieux-francique;;;;;;;;;;x
king_old_frankish;Cuning;Cuning;;;;;;;;;;x
duke_old_frankish;Artug;Artug;;;;;;;;;;x
count_old_frankish;Tellen;Tellen;;;;;;;;;;x
baron_old_frankish;Hier;Hier;;;;;;;;;;x
kingdom_of_old_frankish;Cuninkrek of;Cuninkrek de;;;;;;;;;;x
duchy_of_old_frankish;Artogdom of;Artogdom de;;;;;;;;;;x
county_of_old_frankish;Pronvincie of;Pronvincie de;;;;;;;;;;x
barony_of_old_frankish;Castiel of;Castiel de;;;;;;;;;;x
old_frisian;Old Frisian;vieux frison;;;;;;;;;;x
emperor_old_frisian;Keizer;Keizer;;;;;;;;;;x
empire_of_old_frisian;Keizerryk of;Keizerryk de;;;;;;;;;;x
king_old_frisian;Kening;Kening;;;;;;;;;;x
kingdom_of_old_frisian;Keningkryk of;Keningkryk de;;;;;;;;;;x
duke_old_frisian;Hartoch;Hartoch;;;;;;;;;;x
duchy_of_old_frisian;Hartochdom of;Hartochdom de;;;;;;;;;;x
count_old_frisian;Greve;Greve;;;;;;;;;;x
county_of_old_frisian;Greefskip of;Greefskip de;;;;;;;;;;x
baron_old_frisian;Mynhier;Mynhier;;;;;;;;;;x
city_baron_old_frisian;Boorgemaler;Boorgemaler;;;;;;;;;;x
temple_baron_old_frisian;Pastoar;Pastoar;;;;;;;;;;x
temple_barony_of_old_frisian;Tzirke of;Tzirke de;;;;;;;;;;x
city_barony_of_old_frisian;Sted of;Sted de;;;;;;;;;;x
barony_of_old_frisian;Tsastiel of;Tsastiel de;;;;;;;;;;x
job_chancellor_old_frisian;Kânselier;Kânselier;;;;;;;;;;x
job_marshal_old_frisian;Maarskalk;Maarskalk;;;;;;;;;;x
job_treasurer_old_frisian;Rintmaster;Rintmaster;;;;;;;;;;x
job_spymaster_old_frisian;Spionmaster;Spionmaster;;;;;;;;;;x
job_spiritual_old_frisian;Hofkapelaan;Hofkapelaan;;;;;;;;;;x
thracian;Thracian;thrace;;;;;;;;;;x
city_barony_of_thracian;Bria of;Bria de;;;;;;;;;;x
barony_of_thracian;Deiza of;Deiza de;;;;;;;;;;x
county_of_thracian;Para of;Para de;;;;;;;;;;x
duke_thracian;Zibythide;Zibythide;;;;;;;;;;x
king_thracian;Rézas;Rézas;;;;;;;;;;x
duchy_of_thracian;Sturia of;Sturia de;;;;;;;;;;x
count_thracian;Suras;Suras;;;;;;;;;;x
dacian;Dacian;dace;;;;;;;;;;x
city_barony_of_dacian;Bria of;Bria de;;;;;;;;;;x
barony_of_dacian;Deiza of;Deiza de;;;;;;;;;;x
county_of_dacian;Para of;Para de;;;;;;;;;;x
duke_dacian;Zibythide;Zibythide;;;;;;;;;;x
king_dacian;Rézas;Rézas;;;;;;;;;;x
duchy_of_dacian;Sturia of;Sturia de;;;;;;;;;;x
count_dacian;Suras;Suras;;;;;;;;;;x
king_high_german;KÃ¶nig;KÃ¶nig;;;;;;;;;;x
kingdom_of_high_german;Reich of;Reich de;;;;;;;;;;x
duke_high_german;Herzog;Herzog;;;;;;;;;;x
duchy_of_high_german;Herzogtum;Herzogtum;;;;;;;;;;x
count_high_german;Zählen;Zählen;;;;;;;;;;x
county_of_high_german;Grafschaft of;Grafschaft de;;;;;;;;;;x
baron_high_german;Meister;Meister;;;;;;;;;;x
city_baron_high_german;Bürjermeisser;Bürjermeisser;;;;;;;;;;x
temple_baron_high_german;Priester;Priester;;;;;;;;;;x
temple_barony_of_high_german;Kirche of;Kirche de;;;;;;;;;;x
city_barony_of_high_german;Stadt of;Stadt de;;;;;;;;;;x
barony_of_high_german;Schloss of;Schloss de;;;;;;;;;;x
alamannian;Alamannian;alaman;;;;;;;;;;x
duke_alamannian;Gova;Gova;;;;;;;;;;x
duchy_of_alamannia;Goviae of;Goviae de;;;;;;;;;;x
hepthalite;Hepthalite;hepthalite;;;;;;;;;;x
emperor_hepthalite;Rajadhiraja;Rajadhiraja;;;;;;;;;;x
king_hepthalite;Þao;Þao;;;;;;;;;;x
kingdom_hepthalite;Horde;Horde;;;;;;;;;;x
kingdom_of_hepthalite;Þaodom of;Þaodom de;;;;;;;;;;x
duke_hepthalite;Xoadeo;Xoadeo;;;;;;;;;;x
duchy_of_hepthalite;Xoadeodom of;Xoadeodom de;;;;;;;;;;x
count_hepthalite;Oazarko-Bago;Oazarko-Bago;;;;;;;;;;x
county_of_hepthalite;Oazagodom of;Oazagodom de;;;;;;;;;;x
baron_hepthalite;Bago;Bago;;;;;;;;;;x
tribal_arab;South Arabic;arabe du sud;;;;;;;;;;x
king_tribal_arab;Meleket;Meleket;;;;;;;;;;x
kingdom_of_tribal_arab;Melekbaka of;Melekbaka de;;;;;;;;;;x
kingdom_tribal_arab;Melekbaka;Melekbaka;;;;;;;;;;x
duke_tribal_arab;Yezeman;Yezeman;;;;;;;;;;x
duchy_of_tribal_arab;Gyrbaka of;Gyrbaka de;;;;;;;;;;x
count_tribal_arab;Hokem;Hokem;;;;;;;;;;x
county_of_tribal_arab;Hokembaka of;Hokembaka de;;;;;;;;;;x
county_tribal_arab;Hokembaka;Hokembaka;;;;;;;;;;x
duchy_tribal_arab;Gyrbaka;Gyrbaka;;;;;;;;;;x
xionite;Xionite;chionitae;;;;;;;;;;x
king_xionite;Þao;Þao;;;;;;;;;;x
kingdom_of_xionite;Þaodom of;Þaodom de;;;;;;;;;;x
duke_xionite;Xoadeo;Xoadeo;;;;;;;;;;x
duchy_of_xionite;Xoadeodom of;Xoadeodom de;;;;;;;;;;x
count_xionite;Oazarko-Bago;Oazarko-Bago;;;;;;;;;;x
county_of_xionite;Oazagodom of;Oazagodom de;;;;;;;;;;x
baron_xionite;Bago;Bago;;;;;;;;;;x
emperor_xionite;Þaonano-Þao;Þaonano-Þao;;;;;;;;;;x
bactrian;Bactrian;bactrien;;;;;;;;;;x
emperor_bactrian;Þaonano-Þao;Þaonano-Þao;;;;;;;;;;x
king_bactrian;Þao;Þao;;;;;;;;;;x
kingdom_of_bactrian;Þaodom of;Þaodom de;;;;;;;;;;x
duke_bactrian;Xoadeo;Xoadeo;;;;;;;;;;x
duchy_of_bactrian;Xoadeodom of;Xoadeodom de;;;;;;;;;;x
count_bactrian;Oazarko-Bago;Oazarko-Bago;;;;;;;;;;x
county_of_bactrian;Oazagodom of;Oazagodom de;;;;;;;;;;x
baron_bactrian;Bago;Bago;;;;;;;;;;x
hunas;Hunas;hunas;;;;;;;;;;x
emperor_hunas;Sonono-So;Sonono-So;;;;;;;;;;x
king_hunas;So;So;;;;;;;;;;x
kingdom_of_hunas;Sodo of;Sodo de;;;;;;;;;;x
duke_hunas;Coado;Coado;;;;;;;;;;x
duchy_of_hunas;Coadodom of;Coadodom de;;;;;;;;;;x
count_hunas;Oassarco-Boco;Oassarco-Boco;;;;;;;;;;x
county_of_hunas;Oassacodom of;Oassacodom de;;;;;;;;;;x
baron_hunas;Boco;Boco;;;;;;;;;;x
east_welsh;East Welsh;gallois oriental;;;;;;;;;;x
far_east_welsh;Jüiriniol;Jüiriniol;;;;;;;;;;x
emperor_east_welsh;Umeroydüir;Umeroydüir;;;;;;;;;;x
king_east_welsh;Brenin;Brenin;;;;;;;;;;x
kingdom_of_east_welsh;Deyrnas of;Deyrnas de;;;;;;;;;;x
duke_east_welsh;Arglyoj;Arglyoj;;;;;;;;;;x
duchy_of_east_welsh;Arglyojíiç of;Arglyojíiç de;;;;;;;;;;x
count_east_welsh;Vonhejig;Vonhejig;;;;;;;;;;x
county_of_east_welsh;Syoj of;Syoj de;;;;;;;;;;x
baron_east_welsh;Barun;Barun;;;;;;;;;;x
barony_of_east_welsh;Varuníiç of;Varuníiç de;;;;;;;;;;x
city_baron_east_welsh;Mír;Mír;;;;;;;;;;x
city_barony_of_east_welsh;Pentrev of;Pentrev de;;;;;;;;;;x
temple_baron_east_welsh;Ofíirid;Ofíirid;;;;;;;;;;x
temple_barony_of_east_welsh;Eglyos;Eglyos;;;;;;;;;;x
greek_persian;Éllinepersiká;éllinepersiká;;;;;;;;;;x
greek_persian_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
king_greek_persian;Vasiliás;Vasiliás;;;;;;;;;;x
emperor_greek_persian;Vasiliás-Vasiléon;Vasiliás-Vasiléon;;;;;;;;;;x
duke_greek_persian;Douz;Douz;;;;;;;;;;x
duchy_of_greek_persian;Mártzpanate of;Mártzpanate de;;;;;;;;;;x
count_greek_persian;Komes;Komes;;;;;;;;;;x
king_maghreb_arabic;Imalik;Imalik;;;;;;;;;;x
kingdom_of_maghreb_arabic;Arrima of;Arrima de;;;;;;;;;;x
duke_maghreb_arabic;Ayaz;Ayaz;;;;;;;;;;x
duchy_of_maghreb_arabic;Ayazate of;Ayazate de;;;;;;;;;;x
count_maghreb_arabic;Rwazia;Rwazia;;;;;;;;;;x
county_of_maghreb_arabic;Rwazy of;Rwazy de;;;;;;;;;;x
dalmatian;Dalmatian;dalmate;;;;;;;;;;x
dalmatian_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
king_dalmatian;Raig;Raig;;;;;;;;;;x
kingdom_of_dalmatian;Raigdo of;Raigdo de;;;;;;;;;;x
duke_dalmatian;Duote;Duote;;;;;;;;;;x
duchy_of_dalmatian;Duoto of;Duoto de;;;;;;;;;;x
count_dalmatian;Nagisratuar;Nagisratuar;;;;;;;;;;x
temple_baron_dalmatian;Cotifido;Cotifido;;;;;;;;;;x
emperor_dalmatian;Interto;Interto;;;;;;;;;;x
chuyue;Chuyue;chuyue;;;;;;;;;;x
king_chuyue;Þao;Þao;;;;;;;;;;x
king_chuyue;Khaan;Khaan;;;;;;;;;;x
kingdom_of_chuyue;Þaodom of;Þaodom de;;;;;;;;;;x
kingdom_of_chuyue;Khaantuls of;Khaantuls de;;;;;;;;;;x
duke_chuyue;Xoadeo;Xoadeo;;;;;;;;;;x
duke_chuyue;High Chief;Haut Chef;;;;;;;;;;x
duchy_of_chuyue;Xoadeodom of;Xoadeodom de;;;;;;;;;;x
count_chuyue;Oazarko-Bago;Oazarko-Bago;;;;;;;;;;x
county_of_chuyue;Oazagodom of;Oazagodom de;;;;;;;;;;x
baron_chuyue;Bago;Bago;;;;;;;;;;x
emperor_chuyue;Þaonano-Þao;Þaonano-Þao;;;;;;;;;;x
emperor_chuyue;Ezenkhaan;Ezenkhaan;;;;;;;;;;x
baron_new_spanian;Carlos;Carlos;;;;;;;;;;x
barony_of_new_spanian;Sanctum;Sanctum;;;;;;;;;;x
count_new_spanian;Poncho;Poncho;;;;;;;;;;x
county_of_new_spanian;Ponchoship of;Ponchoauté de;;;;;;;;;;x
duke_new_spanian;Head Poncho;Chef Poncho;;;;;;;;;;x
duchy_of_new_spanian;Ponchriarchy of;Ponchriarchy de;;;;;;;;;;x
king_new_spanian;Doog;Doog;;;;;;;;;;x
kingdom_of_new_spanian;Doogdom;Doogdom;;;;;;;;;;x
emperor_new_spanian;Doogmeister;Doogmeister;;;;;;;;;;x
empire_of_new_spanian;Khaganate of;Khaganate of;;;;;;;;;;x
city_baron_new_spanian;Hoodlum;Hoodlum;;;;;;;;;;x
city_barony_of_new_spanian;Hood' of;Hood' of;;;;;;;;;;x
city_count_new_spanian;Thug;Thug;;;;;;;;;;x
city_county_of_new_spanian;Thugdom of;Thugdom of;;;;;;;;;;x
city_duke_new_spanian;Aristocat;Aristocat;;;;;;;;;;x
city_duchy_of_new_spanian;Aristocatty of;Aristocatty of;;;;;;;;;;x
city_king_new_spanian;Poobah;Poobah;;;;;;;;;;x
city_kingdom_of_new_spanian;Almighty;Almighty;;;;;;;;;;x
city_emperor_new_spanian;Grand Poobah;Grand Poobah;;;;;;;;;;x
city_empire_of_new_spanian;The Holy Immaculate Empire of;The Holy Immaculate Empire of;;;;;;;;;;x
african_romance;African Romance;roman africain;;;;;;;;;;x
african_romance_FEATURES;\n* §Y*§! Can organize Roman legions \n* §Y*§! Can use the Roman Reconquest CB's \n* §Y*§! Can restore/reunite the Roman Empire;\n* §Y*§! Peuvent organiser les légions romaines \n* §Y*§! Peuvent utiliser les CB de reconquête romaine \n* §Y*§! Peuvent restaurer/réunifier l'Empire romain;;;;;;;;;;x
himyarite;Himyarite;himyarite;;;;;;;;;;x
king_himyarite;Melkey;Melkey;;;;;;;;;;x
kingdom_of_himyarite;Melekya of;Melekya de;;;;;;;;;;x
indo_scythian;Indo-Scythian;indo-scythe;;;;;;;;;;x
duke_indo_scythian;Satrap;Satrap;;;;;;;;;;x
duchy_of_indo_scythian;Satrapy of;Satrapie de;;;;;;;;;;x
king_indo_scythian;Grand Satrap;Grand Satrap;;;;;;;;;;x
kingdom_of_indo_scythian;Grande Satrapie;Grande Satrapie;;;;;;;;;;x
count_indo_scythian;Chief;Chef;;;;;;;;;;x
county_of_indo_scythian;Chiefdom of;Chefferie de;;;;;;;;;;x
count_avar;Chief;Chef;;;;;;;;;;x
county_of_avar;Chiefdom;Chefferie;;;;;;;;;;x
duke_avar;High Chief;Grand Chef;;;;;;;;;;x
duchy_of_avar;High Chiefdom of;Grande Chefferie de;;;;;;;;;;x
southeast_asian_group;Southeast Asian;asiatique du sud-est;;;;;;;;;;x
manipuri;Manipuri;meitei;;;;;;;;;;x
king_manipuri;Meidingu;Meidingu;;;;;;;;;;x
title_prince_manipuri;Wangol Ningthou;Wangol Ningthou;;;;;;;;;;x
title_prince_female_manipuri;Shija;Shija;;;;;;;;;;x
king_female_manipuri;Meetei Leima;Meetei Leima;;;;;;;;;;x
duke_manipuri;Ningthemcha;Ningthemcha;;;;;;;;;;x
count_manipuri;Ibungo;Ibungo;;;;;;;;;;x
kalash;Kalash;Kalash;;;;;;;;;;x
king_kalash;Déntamoc;Déntamoc;;;;;;;;;;x
duke_kalash;Dáda;Dáda;;;;;;;;;;x
city_barony_of_kalash;Gromof;Gromof;;;;;;;;;;x
count_kalash;Moc;Moc;;;;;;;;;;x
hunnic;Hunnic;hun;;;;;;;;;;x
king_hunnic;Hun;Hun;;;;;;;;;;x
kingdom_hunnic;Horde of;Horde de;;;;;;;;;;x
osci;Osci;Osci;;;;;;;;;;x
duke_osci;Regatureí;Regatureí;;;;;;;;;;x
temple_barony_of_osci;Caila of;Caila de;;;;;;;;;;x
count_osci;Loufrud;Loufrud;;;;;;;;;;x
county_of_osci;Húrz of;Húrz de;;;;;;;;;;x
king_osci;Embratur;Embratur;;;;;;;;;;x
duchy_of_osci;Amvíanud of;Amvíanud de;;;;;;;;;;x
