#EASTERN RELIGIONS STUFF ;;;;;;;;;;;;;;x
mahavihara_supporter_desc;This Buddhist lord supports the Mahavihara branch of Theravada Buddhism.;Ce seigneur bouddhiste soutient la branche Mahavihara du Bouddhisme Theravada.;;;;;;;;;;;;x
abhayagiri_vihara_supporter;Patron of Abhayagiri Vihara;Patron d'Abhayagiri Vihara;;;;;;;;;;;;x
abhayagiri_vihara_supporter_desc;This Buddhist lord supports the Abhayagiri Vihara branch of Theravada Buddhism.;Ce seigneur bouddhiste soutient la branche Abhayagiri Vihara du Bouddhisme Theravada.;;;;;;;;;;;;x
spiritually_insincere_buddhist;Spiritually Insincere;Spirituellement insincère;;;;;;;;;;;;x
spiritually_insincere_buddhist_desc;This lord's decision to shift support from one major Buddhist sect to another has been seen as insecure and questionable by many within his/her realm, and his/her reputation suffers as a result.;La décision de ce seigneur de transférer le soutien d'une secte bouddhiste majeure à une autre a été considérée comme incertaine et discutable par beaucoup dans son domaine, et sa réputation en souffre en conséquence.;;;;;;;;;;;;x
buddhist.2.desc;As a new Buddhist ruler, it is important that you maintain good relations with the Sangha, or the Buddhist community, by sponsoring one of the major sects of Buddhism in your realm. There are several prominent ones to choose from.;En tant que nouveau souverain bouddhiste, il est important que vous entreteniez de bonnes relations avec la Sangha ou la communauté bouddhiste en parrainant l'une des principales sectes du bouddhisme dans votre domaine. Il y en a plusieurs que vous pouvez choisir.;;;;;;;;;;;;x
buddhist.2.a;I have thought over this matter much and have decided…;J'ai beaucoup pensé à cette question et j'ai décidé ...;;;;;;;;;;;;x
buddhist.2.b;I wish to learn more about these sects first.;Je souhaite d'abord en savoir plus sur ces sectes.;;;;;;;;;;;;x
buddhist.3.desc;Although you have long supported one Buddhist sect, you’ve decided that it’s time to shift support to a different sect. Only you know whether you do this for political or genuine spiritual reasons, but some may not see your change favorably, thinking you’re just playing politics.;Bien que vous ayez longtemps soutenu une secte bouddhiste, vous avez décidé qu'il est temps de changer de soutien pour une secte différente. Seulement vous savez que vous faites cela pour des raisons politiques ou spirituelles, mais certains peuvent ne pas voir votre changement favorablement, en pensant que vous jouez à un jeu politique.;;;;;;;;;;;;x
buddhist.3.a;I have thought over this matter and have decided…;J'ai réfléchi à cette question et j'ai décidé ...;;;;;;;;;;;;x
buddhist.3.b;I wish to learn more about these sects first.;Je souhaite d'abord en savoir plus sur ces sectes.;;;;;;;;;;;;x
buddhist.4.tooltip;Learn about the sects, their advantages and disadvantages;Renseignez-vous sur les sectes, leurs avantages et inconvénients;;;;;;;;;;;;x
buddhist.4.desc;You have recently just begun supporting a major sect of Buddhism, and it would probably be unwise to suddenly shift your support to another major sect. If you decide to go through with this change, your vassals and your people might not see you as favorably, thinking you’re just playing politics.;Vous venez tout juste de commencer à soutenir une secte majeure du bouddhisme, et il serait probablement imprudent de changer brusquement votre soutien à une autre secte majeure. Si vous décidez de passer par ce changement, vos vassaux et votre peuple pourraient ne pas vous voir aussi favorablement, pensant que vous jouez à un jeu politique.;;;;;;;;;;;;x
buddhist.4.a;Perhaps I am acting too hastily…;Peut-être que j'agis trop vite ...;;;;;;;;;;;;x
buddhist.4.b;No! I must change my support to another sect, and I’ve chosen...;Non ! Je dois changer mon soutien à une autre secte, et j'ai choisi ...;;;;;;;;;;;;x
buddhist.4.c;No! I want another sect. Let me learn about them first, however.;Non ! Je veux une autre secte. Permettez-moi d'en apprendre plus sur eux d'abord, cependant.;;;;;;;;;;;;x
buddhist.5.tooltip;Learn about the sects, their advantages and disadvantages;Renseignez-vous sur les sectes, leurs avantages et inconvénients;;;;;;;;;;;;x
buddhist.5.desc;You gather a number of scholars, priests, and other learned men, and prod them for information as well as their opinions on various Mahayana Buddhist sects. You ask, “Can you tell me more about the sect they call…”;Vous rassemblez un certain nombre d'érudits, de prêtres et autres savants, et vous leur demandez des informations ainsi que leurs opinions sur diverses sectes Bouddhistes Mahayana. Vous demandez : "Pouvez-vous me dire plus sur la secte qui appelle ...";;;;;;;;;;;;x
buddhist.5.a;Zen;Zen ;;;;;;;;;;;;x
buddhist.5.b;Pure Land;Terre pure;;;;;;;;;;;;x
buddhist.5.c;Lotus School;École du Lotus;;;;;;;;;;;;x
buddhist.5.d;Yogacara;Yogacara;;;;;;;;;;;;x
buddhist.6.tooltip;Learn about Zen;En apprendre plus sur Zen;;;;;;;;;;;;x
buddhist.6.desc;You learn more about Zen, a sect known for the puzzling and unusual methods it uses to teach practitioners and monks the way towards Enlightenment. (Sponsoring the Zen sect gives you +1 intrigue, and -20% build time and cost.);Vous en apprendrez plus sur Zen, une secte connue pour les méthodes insolites et inhabituelles qu'elle utilise pour enseigner aux praticiens et les moines comment aller vers les Lumières. (Le parrainage de la secte Zen vous donne +1 une intrigue et -20% en coûts et en temps de construction.);;;;;;;;;;;;x
buddhist.6.a;I see. Now, tell me about Pure Land.;Je vois. Maintenant, parlez-moi de la terre pure.;;;;;;;;;;;;x
buddhist.6.b;I see. Now, tell me about the Lotus School.;Je vois. Maintenant, parlez-moi de l'École du Lotus.;;;;;;;;;;;;x
buddhist.6.c;I see. Now, tell me about Yogacara.;Je vois. Maintenant, parlez-moi de Yogacara.;;;;;;;;;;;;x
buddhist.6.d;I have learned all I wanted to about these schools.;J'ai appris tout ce que je voulais sur ces écoles.;;;;;;;;;;;;x
buddhist.7.tooltip;Learn about Pure Land;En apprendre plus sur la terre pure;;;;;;;;;;;;x
buddhist.7.desc;You learn more about Pure Land, a sect named after the celestial realms of the Bodhisattvas and Buddhas. The sect emphasizes reaching a Pure Land as a means to enlightenment. (Sponsoring the Pure Land sect gives you +1 diplomacy, and +10 to general opinion.);Vous en apprendrez plus sur la terre pure, une secte nommée d'après le royaume céleste des Bodhisattvas et des Bouddhas. La secte met l'accent sur l'atteinte d'une terre pure comme moyen d'illumination. (Le parrainage de la secte de la terre pure vous donne +1 en diplomatie +10 en opinion générale.);;;;;;;;;;;;x
buddhist.7.a;I see. Now, tell me about Zen.;Je vois. Maintenant, parlez-moi de Zen;;;;;;;;;;;;x
buddhist.7.b;I see. Now, tell me about the Lotus School.;Je vois. Maintenant, parlez-moi de l'École du Lotus;;;;;;;;;;;;x
buddhist.7.c;I see. Now, tell me about Yogacara.;Je vois. Maintenant, parlez-moi de Yogacara;;;;;;;;;;;;x
buddhist.7.d;I have learned all I wanted to about these schools.;J'ai appris tout ce que je voulais sur ces écoles.;;;;;;;;;;;;x
buddhist.8.tooltip;Learn about the Lotus School;En apprendre plus sur l'École du Lotus;;;;;;;;;;;;x
buddhist.8.desc;You learn more about the Lotus school of Buddhism, which considers the Lotus Sutra a central element of Buddhist practice. Its doctrines are flexible and open-minded, readily accepting ideas from other sects. (Sponsoring the Lotus school gives you +1 stewardship, and +5% to tech.);Vous en apprendrez plus sur École du Lotus du bouddhisme, qui considère le Lotus Sutra comme un élément central de la pratique bouddhiste. Ses doctrines sont flexibles et ouvertes, acceptant facilement les idées des autres sectes. (Le parrainage de l'école Lotus vous donne +1 en Intendance et + 5% dans les technologies.);;;;;;;;;;;;x
buddhist.8.a;I see. Now, tell me about Zen.;Je vois. Maintenant, parlez-moi de Zen.;;;;;;;;;;;;x
buddhist.8.b;I see. Now, tell me about Pure Land.;Je vois. Maintenant, parlez-moi de la terre pure.;;;;;;;;;;;;x
buddhist.8.c;I see. Now, tell me about Yogacara.;Je vois. Maintenant, parlez-moi de Yogacara.;;;;;;;;;;;;x
buddhist.8.d;I have learned all I wanted to about these schools.;J'ai appris tout ce que je voulais sur ces écoles.;;;;;;;;;;;;x
buddhist.9.tooltip;Learn about Yogacara;En apprendre plus sur Yogacara;;;;;;;;;;;;x
buddhist.9.desc;You learn more about the Yogacara, which is an old sect that has significant influence on "newer" sects such as Zen. Followers of this sect argue that the mind is real but objects are just ideas or states of consciousness. (Sponsoring the Yogacara sect gives you +1 learning and a piety boost.);Vous en apprendrez plus sur Yogacara, qui est une ancienne secte qui a une influence significative sur les sectes "plus récentes" telles que Zen. Les disciples de cette secte affirment que l'esprit est réel, mais les objets ne sont que des idées ou des états de conscience. (Le parrainage de la secte Yogacara vous donne +1 en érudition et un boost en piété.);;;;;;;;;;;;x
buddhist.9.a;I see. Now, tell me about Zen.;Je vois. Maintenant, parlez-moi de Zen.;;;;;;;;;;;;x
buddhist.9.b;I see. Now, tell me about Pure Land.;Je vois. Maintenant, parlez-moi de la terre pure.;;;;;;;;;;;;x
buddhist.9.c;I see. Now, tell me about the Lotus School.;Je vois. Maintenant, parlez-moi de l'École du Lotus.;;;;;;;;;;;;x
buddhist.9.d;I have learned all I wanted to about these schools.;J'ai appris tout ce que je voulais sur ces écoles.;;;;;;;;;;;;x
buddhist.10.tooltip;Let me officially choose a sect already!;Permettez-moi de choisir officiellement une secte !;;;;;;;;;;;;x
buddhist.10.desc;After careful deliberation and spiritual meditation, you have settled on supporting one of the major Buddhist schools . Whether you do so for practical reasons and ulterior motives, or because you genuinely believe in its spiritual methods and practices, is another matter. Thus, you decide to support…;Après une réflexion minutieuse et une méditation spirituelle, vous avez décidé de soutenir l'une des écoles bouddhistes principales. Que vous le fassiez pour des raisons pratiques et avec des arrière-pensées, ou parce que vous croyez sincèrement dans ses méthodes et pratiques spirituelles, c'est une autre question. Ainsi, vous décidez de soutenir ...;;;;;;;;;;;;x
buddhist.10.a;Zen;Zen;;;;;;;;;;;;x
buddhist.10.b;Pure Land;Terre pure;;;;;;;;;;;;x
buddhist.10.c;Lotus School;École du Lotus;;;;;;;;;;;;x
buddhist.10.d;Yogacara;Yogacara;;;;;;;;;;;;x
buddhist.10.e;Gelug;Gelug;;;;;;;;;;;;x
buddhist.10.f;Sakya;Sakya;;;;;;;;;;;;x
buddhist.10.g;Kagyu;Kagyu;;;;;;;;;;;;x
buddhist.10.h;Nyingma;Nyingma;;;;;;;;;;;;x
buddhist.10.i;Mahavihara;Mahavihara;;;;;;;;;;;;x
buddhist.10.j;Abhayagiri Vihara;Abhayagiri Vihara;;;;;;;;;;;;x
buddhist.11.desc;Your decision to shift support from one major Buddhist sect to another are being questioned by many. Some see it as a political ploy, others think your beliefs aren't sincere. Your reputation suffers as a result.;Votre décision de transférer le soutien d'une secte bouddhiste majeure à une autre est remise en cause par plusieurs. Certains le considèrent comme un stratagème politique, d'autres pensent que vos croyances ne sont pas sincères. Votre réputation en souffre en conséquence.;;;;;;;;;;;;x
buddhist.11.a;Bad karma on my part, I suppose.;Un mauvais karma, je suppose.;;;;;;;;;;;;x
buddhist.11.b;What? How…;Quoi ? Comment ...;;;;;;;;;;;;x
i_choose_you_buddhist_school;You have chosen which sect to support - may it flourish across the land and help spread the Dharma!;Vous avez choisi la secte à soutenir - Peut-elle prospérer à travers la terre et aider à répandre le Dharma !;;;;;;;;;;;;x
change_buddhist_sect;Support a Different Buddhist Sect;Soutenir une autre secte Bouddhiste;;;;;;;;;;;;x
change_buddhist_sect_desc;Change support to a different Buddhist sect.;Changer votre soutien vers une secte Bouddhiste différente.;;;;;;;;;;;;x
buddhist.20.desc;As I follow a different branch of Buddhism now, I can no longer support the sect I once supported.;Comme je suis dans une branche différente du bouddhisme maintenant, je ne peux plus supporter la secte que j'ai soutenue autrefois.;;;;;;;;;;;;x
buddhist.20.a;This is for the best.;C'est pour le mieux.;;;;;;;;;;;;x
buddhist.21.tooltip;Learn about the sects, their advantages and disadvantages;Renseignez-vous sur les sectes, leurs avantages et inconvénients;;;;;;;;;;;;x
buddhist.21.desc;You gather a number of scholars, priests, and other learned men, and prod them for information as well as their opinions on various Vajrayana Buddhist sects. You ask, “Can you tell me more about the sect they call…”;Vous rassemblez un certain nombre d'érudits, de prêtres et autres savants, et vous leur demandez des informations ainsi que leurs opinions sur diverses sectes Bouddhistes Vajrayana. Vous demandez : "Pouvez-vous me dire plus sur la secte qui appelle ...";;;;;;;;;;;;x
buddhist.21.a;Gelug;Gelug;;;;;;;;;;;;x
buddhist.21.b;Sakya;Sakya;;;;;;;;;;;;x
buddhist.21.c;Kagyu;Kagyu;;;;;;;;;;;;x
buddhist.21.d;Nyingma;Nyingma;;;;;;;;;;;;x
buddhist.22.tooltip;Learn about the Gelug;En apprendre plus sur Gelug;;;;;;;;;;;;x
buddhist.22.desc;You learn more about the Gelug school. A reformist school, it has scholastic leanings like the Sakya, but places a lot more emphasis on logic and debate. (Sponsoring the Gelug gives you +5% to cultural and economic technology and +0.35 prestige.);Vous en apprendrez plus sur Gelug. Une école réformiste, elle a des tendances scolastiques comme la Sakya, mais met beaucoup plus l'accent sur la logique et le débat. (Le parrainage de la secte Gelug vous donne + 5 % en technologie culturelle et économique et +0,35 de prestige.);;;;;;;;;;;;x
buddhist.22.a;I see. Now, tell me about the Sakya.;Je vois. Maintenant, parlez-moi de Sakya.;;;;;;;;;;;;x
buddhist.22.b;I see. Now, tell me about the Kagyu.;Je vois. Maintenant, parlez-moi de Kagyu.;;;;;;;;;;;;x
buddhist.22.c;I see. Now, tell me about the Nyingma.;Je vois. Maintenant, parlez-moi de Nyingma.;;;;;;;;;;;;x
buddhist.23.tooltip;Learn about the Sakya;En apprendre plus sur Sakya;;;;;;;;;;;;x
buddhist.23.desc;You learn more about the Sakya school. It has a heavy emphasis on its scholastic tradition, and its monks are renowned for their skill in translation. The leaders of the Sakya school are also known for their political power in Tibet. (Sponsoring the Sakya gives you +1 diplomacy and +5% to land morale and levy reinforce rate.);Vous en apprendrez plus sur Sakya. Elle met fortement l'accent sur sa tradition scolastique, et ses moines sont réputés pour leurs compétences en traduction. Les dirigeants de l'école Sakya sont également connus pour leur pouvoir politique au Tibet. (Le parrainage de la secte Sakya vous donne +1 en diplomatie et +5 % de soutien moral et une plus haute perception des impôts.);;;;;;;;;;;;x
buddhist.23.a;I see. Now, tell me about the Gelug;Je vois. Maintenant, parlez-moi de Gelug.;;;;;;;;;;;;x
buddhist.23.b;I see. Now, tell me about the Kagyu;Je vois. Maintenant, parlez-moi de Kagyu.;;;;;;;;;;;;x
buddhist.23.c;I see. Now, tell me about the Nyingma.;Je vois. Maintenant, parlez-moi de Nyingma.;;;;;;;;;;;;x
buddhist.24.tooltip;Learn about the Kagyu;En apprendre plus sur Kagyu;;;;;;;;;;;;x
buddhist.24.desc;You learn more about the Kagyu school. It is very mystical, even compared to other schools and sects within the Vajrayana tradition. (Sponsoring the Kagyu gives you +1 intrigue, +0.1 health, and +0.2 fertility.);Vous en apprendrez plus sur l'école Kagyu. C'est une école très mystique, même par rapport aux autres écoles et sectes de la tradition Vajrayana. (Le parrainage de la secte Kagyu vous donne +1 en intrigue et +0,2 en santé et en fertilité.);;;;;;;;;;;;x
buddhist.24.a;I see. Now, tell me about the Gelug;Je vois. Maintenant, parlez-moi de Gelug.;;;;;;;;;;;;x
buddhist.24.b;I see. Now, tell me about the Sakya;Je vois. Maintenant, parlez-moi de Sakya.;;;;;;;;;;;;x
buddhist.24.c;I see. Now, tell me about the Nyingma;Je vois. Maintenant, parlez-moi de Nyingma.;;;;;;;;;;;;x
buddhist.25.tooltip;Learn about the Nyingma;En apprendre plus sur Nyingma;;;;;;;;;;;;x
buddhist.25.desc;You learn more about the Nyingma school. The oldest school in Tibetan Buddhism, unlike the other branches, it is decentralized, with important decisions made by a group of monks. It also generally isn’t interested in politics. (Sponsoring the Nyingma gives you +10 general opinion and -0.05% revolt risk.);Vous en apprendrez plus sur l'école Nyingma. L'école la plus ancienne du bouddhisme tibétain, contrairement aux autres branches, est décentralisée, avec des décisions importantes prises par un groupe de moines. En général, ils ne sont pas intéressé par la politique. (Le parrainage de la secte Nyingma vous donne +10 d'opinion générale et -0,05% de risque de révolte.);;;;;;;;;;;;x
buddhist.25.a;I see. Now, tell me about the Gelug.;Je vois. Maintenant, parlez-moi de Gelug.;;;;;;;;;;;;x
buddhist.25.b;I see. Now, tell me about the Sakya.;Je vois. Maintenant, parlez-moi de Sakya.;;;;;;;;;;;;x
buddhist.25.c;I see. Now, tell me about the Kagyu.;Je vois. Maintenant, parlez-moi de Kagyu.;;;;;;;;;;;;x
buddhist.26.tooltip;Learn about the sects, their advantages and disadvantages;Renseignez-vous sur les sectes, leurs avantages et inconvénients;;;;;;;;;;;;x
buddhist.26.desc;You gather a number of scholars, priests, and other learned men, and prod them for information as well as their opinions on various Theravada Buddhist sects. You ask, “Can you tell me more about the sect they call…”;Vous rassemblez un certain nombre d'érudits, de prêtres et autres savants, et vous leur demandez des informations ainsi que leurs opinions sur diverses sectes Bouddhistes Theravada. Vous demandez : "Pouvez-vous me dire plus sur la secte qui appelle ...";;;;;;;;;;;;x
buddhist.26.a;Mahavihara;Mahavihara;;;;;;;;;;;;x
buddhist.26.b;Abhayagiri Vihara;Abhayagiri Vihara;;;;;;;;;;;;x
buddhist.27.tooltip;Learn about the Mahavihara;En apprendre plus sur Mahavihara;;;;;;;;;;;;x
buddhist.27.desc;You learn more about the Mahavihara. They are considered the orthodox branch of the Theravada, believing that they propogate the authentic teachings of the Buddha. (Sponsoring the Mahavihara gives you -3% to all tech, but  +0.25 to piety and +0.1 tax.);Vous en apprendrez plus sur le Mahavihara. Ils sont considérés comme la branche la plus orthodoxe de la branche Theravada, croyant qu'ils propagent les enseignements authentiques du Bouddha. (Le parrainage de la secte Mahavihara vous donne -3% à toutes les technologies, mais +0.25 en piété et +0.1 en impôt.);;;;;;;;;;;;x
buddhist.27.a;I see. Now, tell me about the Abhayagiri Vihara.;Je vois. Maintenant, parlez-moi d’Abhayagiri Vihara.;;;;;;;;;;;;x
buddhist.28.tooltip;Learn about the Abhayagiri Vihara;En apprendre plus sur Abhayagiri Vihara;;;;;;;;;;;;x
buddhist.28.desc;You learn more about the Abhayagiri Vihara. They are considered heterodox by some followers of Theravada, as they believe in integrating the teachings of non-Mahayana schools across the world. (Sponsoring the Mahavihara gives you -5 general opinion, but +10% to tech, and +0.25 prestige.);Vous en apprendrez plus sur le Vihara Abhayagiri. Ils sont considérés comme la branche la plus hétérodoxe de la branche Theravada, car ils croient pouvoir intégrer les enseignements des écoles non Mahayana à travers le monde. (Le parrainage de la secte Mahavihara vous donne -5 d'opinion générale, mais + 10 % dans les technologies et +0,25 prestige.);;;;;;;;;;;;x
buddhist.28.a;I see. Now, tell me about the Mahavihara.;Je vois. Maintenant, parlez-moi de Mahavihara.;;;;;;;;;;;;x
buddhist.29.desc;xxxx;xxxx;;;;;;;;;;;;x
buddhist.29.a;xxxxx;xxxxx;;;;;;;;;;;;x
#Retreat ;;;;;;;;;;;;;;x
begin_retreat_novice;I can hardly wait to get started. Let the retreat begin!;J'ai hâte de commencer, que le repli commence !;;;;;;;;;;;;x
begin_retreat_experienced;It is good to be back. Let the retreat begin!;C'est bon d'être de retour, que le repli commence !;;;;;;;;;;;;x
go_on_retreat;Go on a Retreat;Aller dans un refuge;;;;;;;;;;;;x
go_on_retreat_desc;Live in a monastery or temple for three months, half a year, or a full year while engaging in meditation, practicing the Dharma and cultivating good merit;Vivre dans un monastère ou un temple pendant trois mois, six mois ou une année complète en s'engageant dans la méditation, en pratiquant le Dharma et en cultivant un bon mérite;;;;;;;;;;;;x
on_retreat;On a Retreat;Dans un refuge;;;;;;;;;;;;x
on_retreat_desc;This character is participating in a meditation retreat.;Ce personnage participe à une retraite de méditation.;;;;;;;;;;;;x
retreat_veteran;Retreat Veteran;S'est retiré en méditation;;;;;;;;;;;;x
retreat_veteran_desc;This character has participated in at least one meditation retreat, and has gained a degree of spiritual insight as a result. Without a doubt, due to this character's good karma, he or she will be reborn as a fortunate human in his or her next life!;Ce personnage a participé à au moins une retraite de méditation et a obtenu une certaine perspicacité spirituelle en conséquence. Sans aucun doute, en raison du bon karma de ce personnage, il ou elle renaîtra comme un homme chanceux dans sa prochaine vie !;;;;;;;;;;;;x
retreat_master;Retreat Master;S'est retiré plusieurs fois en méditation;;;;;;;;;;;;x
retreat_master_desc;This character has participated in several meditation retreats, and has gained a great amount of spiritual insight as a result. This character has almost certainly gained a lot of good merit, and will likely be reborn in a fortunate realm in his or her next life!;Ce personnage a participé à plusieurs retraites de méditation et a obtenu une certaine perspicacité spirituelle en conséquence. Sans aucun doute, en raison du bon karma de ce personnage, il ou elle renaîtra comme un homme chanceux dans sa prochaine vie !;;;;;;;;;;;;x
meditation.1.desc;Even if I am a well-off [Root.GetTitle] who has everything in the world, I feel like I am still lacking, spiritually. I’ve decided to thus go to one of the major temples in the region, and participate in a spiritual retreat for an extended period of time. ;Même si je suis un [Root.GetTitle] bien-fondé qui a tout dans le monde, j'ai l'impression que qu'il manque quelque chose, spirituellement. J'ai décidé de passer à l'un des principaux temples de la région et de participer à une retraite spirituelle pour une période prolongée.;;;;;;;;;;;;x
meditation.1.a;It will be difficult to forget my worldly concerns for a while, though.;Cependant, il sera difficile d'oublier mes préoccupations mondaines pendant un certain temps.;;;;;;;;;;;;x
meditation.1.b;I look forward to returning to the temple!;Je suis impatient de retourner au temple !;;;;;;;;;;;;x
meditation.2.tooltip;First, some preparations must be made while I am away. I must make sure everything at my court is in order, since I’ll be gone for a while.;Tout d'abord, certains préparatifs doivent être faits pendant que je suis absent. Je dois m'assurer que toute ma cour est en ordre, puisque je pars pendant un certain temps.;;;;;;;;;;;;x
meditation.2.name;Coming to the Temple;Aller au temple;;;;;;;;;;;;x
meditation.2.desc;The journey to the temple was more strenuous than I expected, but we have arrived nonetheless. I engage in the normal formalities upon reaching the temple - prostrating before Lord Buddha, bestowing gifts upon the monks, and so on. Eventually, I remove all my luxurious clothing and put on the humble robes of an ascetic.\n\nAs night comes, I am shown to my dormitory where I will be sleeping during my stay. It’s a change from the luxurious palace rooms, but I’ll get used to it. After all, I’ll be staying for...;Le voyage jusqu'au le temple était plus ardu  que prévu, mais nous y sommes arrivés. J'effectue les formalités habituelles en arrivant au temple - se prosterner devant le Bouddha, je donne des cadeaux aux moines, etc. Finalement, je retire tous mes vêtements luxueux et met une robe bien plus humble.\n\nComme la nuit vient, je monte à mon dortoir où je dors pendant mon séjour. C'est un changement par rapport aux chambres luxueuses du palais, mais je m'y habituerai. Après tout, j'y resterai pendant ...;;;;;;;;;;;;x
meditation.2.a;Three months.;Trois mois.;;;;;;;;;;;;x
meditation.2.b;Half a year.;Six mois.;;;;;;;;;;;;x
meditation.2.c;One year.;Un an.;;;;;;;;;;;;x
meditation.3.tooltip;Tomorrow, the retreat will begin - I can’t wait!;Demain sera un nouveau jour - j'ai hâte de commencer !;;;;;;;;;;;;x
meditation.3.desc;My retreat has begun. It will be difficult getting used to only two sparse meals a day and the constant meditation sessions. Under the guidance of the temple’s retreat masters, I hope to cultivate my mind towards compassion and mindfulness.;Mon repli a commencé. Il sera difficile de s'habituer à seulement deux repas par jour et aux séances de méditation constantes. Sous la direction des maîtres de retraite du temple, j'espère cultiver mon esprit vers la compassion et la conscience.;;;;;;;;;;;;x
meditation.3.a;I will dedicate any merit gained to all sentient beings.;Je consacrerai tout le mérite gagné à tous les êtres.;;;;;;;;;;;;x
meditation.4.tooltip;Tomorrow, the retreat will begin - it’s good to be back!;Demain, mon repli commence - c'est bon d'être de retour !;;;;;;;;;;;;x
meditation.4.desc;My retreat has begun. Although it’s been a while since I’ve lived such a spartan lifestyle, I’ve done it before, and I have no trouble adjusting back to it. Under the guidance of the temple’s retreat masters, I am reviewing several meditation techniques and learning a few new ones.;Mon repli a commencé. Bien que cela ait duré un certain temps depuis que j'ai vécu un mode de vie aussi spartiate, je l'ai fait, et je n'ai aucun problème pour y revenir. Sous la direction des maîtres de retraite du temple, je passe en revue plusieurs techniques de méditation et en apparent quelques nouvelles.;;;;;;;;;;;;x
meditation.4.a;During this retreat, I will try to focus on improving...;Au cours de cette retraite, je vais essayer de me concentrer sur ...;;;;;;;;;;;;x
meditation.5.desc;It’s been three months since I begun my retreat. I think I’ve gotten used to it.;Ça fait trois mois que j'ai commencé. Je pense que je m'y suis habitué.;;;;;;;;;;;;x
meditation.5.a;Indeed.;Effectivement.;;;;;;;;;;;;x
meditation.6.desc;It’s been half a year since I begun my retreat. So far, I have gained much spiritual insight… I think.;Ça fait six mois que j'ai commencé. Jusqu'à présent, j'ai acquis beaucoup d'intuition spirituelle ... Je pense.;;;;;;;;;;;;x
meditation.6.a;I only have half a year to go.;Il reste encore six mois.;;;;;;;;;;;;x
meditation.7.desc;It’s been nine months since I begun my retreat. Time passes by so quickly when one is engaged in spiritual practice.;Ça fait neuf mois que j'ai commencé. Le temps passe si rapidement lorsque l'on s'engage dans la pratique spirituelle.;;;;;;;;;;;;x
meditation.7.a;Only three more months to go.;Encore trois mois.;;;;;;;;;;;;x
meditation.8.desc;The retreat is about to end in a few days, and I will thus have to leave the temple.;La retraite est sur le point de se terminer dans quelques jours, et je devrai donc quitter le temple.;;;;;;;;;;;;x
meditation.8.a;I should get ready to leave.;Je devrais me préparer à partir.;;;;;;;;;;;;x
meditation.8.b;I see.;Je vois.;;;;;;;;;;;;x
meditation.8.c;Hmm. Is there any difference between the temple and palace?;Hmm. Y a-t-il une différence entre le temple et le palais ?;;;;;;;;;;;;x
meditation.9.name;The Retreat Ends;La fin du repli;;;;;;;;;;;;x
meditation.9.desc;My spiritual retreat has ended. I feel strange, even frightened, leaving the temple and readjusting to normal life. The retreat was a strange, uncomfortable experience, after all, and I still think of it as rather difficult, yet I learned much.\n\nCompassion. Mindfulness. Patience. Inner peace.\n\nI have been exposed to the Dharma in ways I could not have possibly imagined. Can I possibly put these lessons to practice?;Ma retraite spirituelle s'est terminée. Je me suis senti étrange, même effrayé, en quittant le temple et en revenant à la vie normale. La retraite a été une expérience étrange et inconfortable, après tout, et je le pense encore plutôt difficile, mais j'ai beaucoup appris.\n\nLa Compassion. La Pleine Conscience. La Patience.\n\nJ'ai été exposé au Dharma de façons dont je n'aurais pu imaginer. Puis-je mettre ces leçons en pratique ?;;;;;;;;;;;;x
meditation.9.a;At the least, I can try meditating a bit each day.;Au moins, je peux essayer de méditer un peu chaque jour.;;;;;;;;;;;;x
meditation.10.desc;My spiritual retreat has ended. I feel anxious returning to my normal routine after being away for so long. The monks, too, are sad to see me go. They told me I have learned quite a lot in the short time I’ve been here, and feel I hold much promise, spiritually.\n\nPerhaps I should return one day, and engage in another retreat. Until then, I can try to apply the lessons I’ve learned to my daily life.;Ma retraite spirituelle s'est terminée. Je me sens anxieux de revenir à ma vie normale. après avoir été absent pendant si longtemps. Les moines aussi sont tristes de me voir partir. Ils m'ont dit que j'avais beaucoup appris durant mon court laps de temps que j'étais ici et j'estime que je suis très prometteur, spirituellement.\n\nPeut-être que je devrais revenir un jour et m'engager dans une autre retraite. Jusque-là, je peux essayer d'appliquer les leçons que j'ai appris dans ma vie quotidienne.;;;;;;;;;;;;x
meditation.10.a;For instance, I can meditate a bit each day.;Par exemple, je peux méditer un peu chaque jour.;;;;;;;;;;;;x
meditation.11.desc;My spiritual retreat has ended. Adjusting from the temple life to my daily routine as a [Root.GetTitle] isn’t as difficult as it used to be - my diligent efforts in studying and practicing the Dharma have equipped me with the tools needed to handle the toils and problems of normal life.\n\nRegardless, the monks say I have become quite realized myself, possessing a level of awareness uncommon even among most monks. I now understand that the troubles I encounter in this lifetime are the result of my karmic actions in previous lifetimes, and I am glad that I had enough good karma to be able to participate in this spiritual retreats.;Ma retraite spirituelle s'est terminée. Mon retour à la vie quotidienne, en quittant le temple, en tant que [Root.GetTitle] n'est pas aussi difficile que prévu - mes efforts diligents dans l'étude et la pratique du Dharma m'ont permis d'avoir les outils nécessaires pour gérer les labeurs et les problèmes au quotidien.\n\nBien sûr, les moines disent que j'ai pris conscience sur moi-même, possédant un niveau de conscience inhabituel même parmi la plupart des moines. Je comprends maintenant que les problèmes que je rencontre dans cette vie sont le résultat de mes actions karmiques dans les vies précédentes, et je suis heureux d'avoir assez de bon karma pour pouvoir participer à ces retraites spirituelles.;;;;;;;;;;;;x
