duke_female_hellenic_pagan_latin;Legata Augusti;Legata Augusti;Legata Augusti;;Legata Augusti;;;;;;;;;x;;
count_female_hellenic_pagan_latin;Legata;Legata;Legata;;Legata;;;;;;;;;x;;
baron_female_hellenic_pagan_latin;Baroness;Baronne;Baroness;;Baronesa;;;;;;;;;x
baron_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
count_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
duke_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
king_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_title_ruler_consort_female_hellenic_pagan_latin;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_hellenic_pagan;Basileus;Basileus;Basileus;;Basileus;;;;;;;;;x
king_hellenic_pagan;Despot;Despote;Despot;;Déspota;;;;;;;;;x
duke_hellenic_pagan;Doux;Doux;Doux;;Duque;;;;;;;;;x
count_hellenic_pagan;Komes;Komes;Komes;;Komes;;;;;;;;;x
baron_hellenic_pagan;Kephale;Kephale;Kephale;;Kephale;;;;;;;;;x
emperor_female_hellenic_pagan;Basilissa;Basilissa;Basílissa;;Basilissa;;;;;;;;;x
king_female_hellenic_pagan;Despotess;Despotess;Despotess;;Despotess;;;;;;;;;x
duke_female_hellenic_pagan;Doukessa;Doukessa;Doukessa;;Doukessa;;;;;;;;;x
count_female_hellenic_pagan;Komessa;Komessa;Komessa;;Komessa;;;;;;;;;x
baron_female_hellenic_pagan;Kephale;Kephale;Kephale;;Kephale;;;;;;;;;x
baron_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
count_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
duke_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
king_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
emperor_title_ruler_consort_female_hellenic_pagan;Mistress;Mistress;Mistress;;Mistress;;;;;;;;;x;;
