VIETmisc.5046.desc;Now in a safer location, you begin thinking about your problems again. However, you are interrupted by the peasant. "Sorry, dear guest, but it appears I've to take care of something. My stupid husband, leaving me to fix this - when he left this morning to go to the nearby town he accidentally... never mind, it probably doesn't matter to you. Anyways, would you mind watching the bread while I leave the house for a while? Just remove it from the oven if it looks like it's done."\n\n"Don't worry, m'am," you tell her, "It's the least I can do for your kindness and hospitality.";;;;;;;;;;;x
VIETmisc.5046.a;The peasant woman leaves the hut.;;;;;;;;;;;;;x
VIET_bready_thinking;And all is silent, save for the crackling of the fire.;;;;;;;;;;;;;x
VIETmisc.5047.title;Time to Think;;;;;;;;;;;;;x
VIETmisc.5047.desc;Alone by yourself, once more, you begin to contemplate the relations you have with the other realms around you. Envoys, dignitaries, merchants, and travelers visit you frequently to inform you on these matters. But there's one particular issue that's been bothering you. You're not sure how to solve it diplomatically without creating -;;;;;;;;;;;x
VIETmisc.5047.a;Wait a moment...;;;;;;;;;;;;;x
VIETmisc.5048.desc;Alone by yourself, once more, you begin to contemplate the military problems you face. Your warriors are brave, sure, but there are also certain weaknesses in your army you wish to address. Indeed there's one particular issue that's been bothering you. Your military, that is, may have trouble with regards to organizing -;;;;;;;;;;;x
VIETmisc.5049.desc;Alone by yourself, once more, you begin to contemplate your realm's economy. So it seems that things are going well enough - trade flows through like ever, the peasants have enough to eat, and so on. However, there's one particular issue that's been bothering you. Your advisors and officers have warned you about possible trouble in the future when it comes to -;;;;;;;;;;;x
VIETmisc.5050.desc;Alone by yourself, once more, you begin to contemplate the intrigue of your court. It's not that you don't know you have enemies, friends, and family, all scheming against you and each other. Still, there's one particular issue that's been bothering you. The problem is that you're unsure whether this plot you've heard about is actually -;;;;;;;;;;;x
VIETmisc.5047.tooltip;What's that?;;;;;;;;;;;;;x
VIETmisc.5051.title;Disaster!;;;;;;;;;;;;;x
VIETmisc.5051.desc;"What did you do? I go away for a few minutes, and this happens!"\n\nYou apparently did not notice the peasant woman return, and now she is standing above you, fuming and red-faced. It takes you a while before you notice a strange smell... a burnt smell. In fact, you were too engrossed in your thoughts that you forgot to keep track of the bread.\n\n"I entrust you with one thing, and you ruin it!" she scolds as she takes the burnt bread off the oven. It's scary how calm her movements are, despite the anger in her voice. "You men are useless. Bah, my husband's the worse, but that’s not saying much! Now when you promise someone you'll do something, you better damn do it, I don't know why you - ";;;;;;;;;;;x
VIETmisc.5051.a;She continues ranting on for a while.;;;;;;;;;;;;;x
VIETmisc.5052.tooltip;For a very long while, in fact. Actually you’ve never seen a woman nag this long. If it weren’t for the guilt you feel, you’d have felt very sorry for her brave husband.;;;;;;;;;;;;;x
VIETmisc.5052.title;Small Mistakes, Big Mistakes;;;;;;;;;;;;;x
VIETmisc.5052.desc;Eventually, the peasant woman calms down and apologizes for her outburst, though she still berates you for failing to watch the bread. Even when you meekly tell her you were contemplating important business, she retorts, "If you can't deal with a simple task like watching this bread, how can you deal with whatever ‘important’ business you have? You're just like my husband."\n\nApologizing for your mistake, you help her the best you can with any other chores she has. As night falls, the two of you eat a simple, humble meal. Afterwards, you sleep on the floor of her cottage.;;;;;;;;;;;x
VIETmisc.5052.a;Surprisingly, you slept better than you expected.;;;;;;;;;;;;;x
VIETmisc.5053.tooltip;Maybe it's because you weren't as stressed about the problems of your realm.;;;;;;;;;;;;;x
VIETmisc.5053.title;New Perspectives;;;;;;;;;;;;;x
VIETmisc.5053.desc;The next morning, after bidding the peasant woman farewell, you come back home. Everybody was afraid that something had happened to you, but thankfully it was nothing of that sort.\n\nWishing to thank the peasant woman for her kindness, as well as her wisdom, you decide to send a messenger to her residence, along with some small gifts as a sign of your gratitude. In fact, you were even glad you went through your experience, simple and mundane as it was, for you learned a very important lesson. Not only that, but being able to clear your mind helped you figure out new ways to tackle the problem you were contemplating in the first place!;;;;;;;;;;;x
VIETmisc.5053.a;A lesson well learnt! I will never burn my bread ever again.;;;;;;;;;;;;;x
VIETmisc.5054.desc;A beautiful wench throws herself at you.;;;;;;;;;;;x
VIETmisc.5054.a;Alright, yes!;;;;;;;;;;;;;x
VIETmisc.5054.b;I’m not sure… but… for some reason… I feel compelled…;;;;;;;;;;;;;x
VIETmisc.5054.c;I will not be tempted! I will not!;;;;;;;;;;;;;x
VIETmisc.5054.d;I sense something wrong here… no, I must leave at once!;;;;;;;;;;;;;x
VIETmisc.5055.tooltip;The girl smiles, her hips swaying as she approaches you.;;;;;;;;;;;;;x
VIETmisc.5055.title;Dream Come True!;;;;;;;;;;;;;x
VIETmisc.5055.desc;The girl squeals in ecstasy as the two of you engage in passionate lovemaking. Why, you’ve never experienced anything so erotic and pleasurable! This girl is a demon in bed - she can perform the most bewitchingly vulgar acts, partake in the most delightfully lewd positions, engage in the most satisfyingly obscene activities. Somehow, you don’t know why, but you seem to have even more stamina than usual - you’re going at it at a rate you never expected! Perhaps it has something to do with her desirable curves, her oozing sensuality… something like that. Surely you want to keep this girl, she’s too good, way too good, inhumanly good at this.;;;;;;;;;;;x
VIETmisc.5055.a;I have to be dreaming!;;;;;;;;;;;;;x
VIETmisc.5056.tooltip;The two of you continue with your non-stop lovemaking.;;;;;;;;;;;;;x
VIETmisc.5056.title;Enchantment;;;;;;;;;;;;;x
VIETmisc.5056.desc;The two of you are still at it. She is now on top of you, smiling. Smiling back, you gaze upwards - or, at least, you think you’re gazing upwards. You’re not really sure what you’re even looking at, at this rate, the pleasure is so great you barely sense anything else.\n\nBut you do at least try to gaze on her lovely face. Lovely, it is, yes, all of her - the alluring bosom and thighs, the slender feminine form, a face like the moon, long seductive hair, red eyes that flutter like no other, pearly white teeth like wolves’ fangs, the smooth pointed horns growing out of -\n\nWait a moment.;;;;;;;;;;;x
VIETmisc.5056.a;Red eyes? Fangs? Pointed horns out of her -;;;;;;;;;;;;;x
VIETmisc.5057.tooltip;AAAAAGGGGGHHHHHH!!!;;;;;;;;;;;;;x
VIETmisc.5057.title;True Colors;;;;;;;;;;;;;x
VIETmisc.5057.desc;You try to shout for help - but for some reason, words can’t escape your mouth! Unable to speak, you desperately try to wiggle out, jump off, roll over, do anything to get away, to no avail. This… this thing, whatever she is, she must have paralyzed you somehow.\n\nIn fact, the two of you are technically still connected, still in the middle of lovemaking, but you don’t care. Your eyes grow in terror as you begin to see her eyes grow redder, her teeth enlarge into fangs, and the protruding horns on her head. It’s then that you realize, this was no pretty wench, this was a demon of some sort!;;;;;;;;;;;x
VIETmisc.5057.a;NO! NOOO!!! NOOOOOO!!!!;;;;;;;;;;;;;x
VIETmisc.5058.tooltip;What have I gotten myself into?;;;;;;;;;;;;;x
VIETmisc.5058.title;Dream or Nightmare?;;;;;;;;;;;;;x
VIETmisc.5058.desc;Smiling wickedly, the demoness opens her mouth and begins to lower her face. You again try to scream, to no avail - nothing comes out of your mouth. Your senses begin to fail you as you feel her bite on your shoulder.\n\nIn your last moment, you reflect on how foolish you were, how seduced you were by the mere hips and bosom of a woman. If you could chuckle, you would, at how future bards would sing of your downfall, caused by your lust. And how comic the scene is, in a way, as you lay dying and this demoness sucking away your life force, that the tempting form of her body - which, of course, you no longer find tempting - is atop of you, the two of you connected in flesh and blood like two copulating animals.\n\nA pathetic end.;;;;;;;;;;;x
VIETmisc.5058.a;I only hope there is a comfortable place for me in the afterlife.;;;;;;;;;;;;;x
VIETmisc.5058.b;I will die with pride!;;;;;;;;;;;;;x
VIET_succubus_piety;In your head, you say some prayers, hoping you will be taken care of in the afterlife. And so, your death begins - one journey ends, and another begins.;;;;;;;;;;;;;x
VIET_succubus_prestige;Though you can’t exactly move, you try thrusting yourself at her lascivious body, savoring the last sensations of pleasure you will ever feel. You will die enjoying yourself, and no less! Better to die in high spirits!;;;;;;;;;;;;;x
VIETmisc.5059.title;Awake;;;;;;;;;;;;;x
VIETmisc.5059.desc;You open your eyes.\n\nYou can move again! You even blubber some words! Alive, alive! It seems like it was just a bad nightmare! Or… was it? After the initial euphoria passes, you sit up in bed, thinking about the experience. Though it was a dream - nay, a nightmare - the fact that you almost died thanks to unrestrained lust is unsettling. What if it had happened in real life? You’ve heard tales of evil demons or spirits tempting good men and women, after all. You must be careful from now on.\n\nYou say a quick prayer to GOD, before going back to sleep.;;;;;;;;;;;x
VIETmisc.5059.a;You sleep soundly.;;;;;;;;;;;;;x
VIETmisc.5060.desc;Everyone says I should always get along with my sister. Ha! Never! Sure, she isn’t a bad person, but our relationship isn't perfect. She is annoying at times. These past few days, for instance, she has been insisting I do a certain favor for her. It’s not an unreasonable favor, I admit, but why does it have to be me?;;;;;;;;;;;x
VIETmisc.5060.a;xxxxx;;;;;;;;;;;;;x
VIETmisc.5061.title;Winter Wind Sentiment;;;;;;;;;;;;;x
VIETmisc.5061.desc;As the winter wind begins to come down this year, I am suddenly reminded of someone dear to my heart.;;;;;;;;;;;x
VIETmisc.5061.a;Her.;;;;;;;;;;;;;x
VIETmisc.5062.title;My Memories are Still Beautiful;;;;;;;;;;;;;x
VIETmisc.5062.desc;Do I want to remember? As much as it pains me, thinking about her still makes me so happy all the while.;;;;;;;;;;;x
VIETmisc.5062.a;Back then...;;;;;;;;;;;;;x
VIETmisc.5063.title;Despite a Sheet of Frozen Tears;;;;;;;;;;;;;x
VIETmisc.5063.desc;She was a girl who lived nearby. I think she was of high birth - otherwise how would I have been able to play with her in the first place? - but her family was impoverished and had little influence on local affairs. We played a lot as children, her and me, the both of us. Now, I’m starting to really miss those times.;;;;;;;;;;;x
VIETmisc.5063.a;Makes me feel melancholy.;;;;;;;;;;;;;x
VIETmisc.5064.title;And I Don’t Remember;;;;;;;;;;;;;x
VIETmisc.5064.desc;Unfortunately a lot of my memories of that girl are hazy.;;;;;;;;;;;x
VIETmisc.5064.a;It’s been a while, after all.;;;;;;;;;;;;;x
VIETmisc.5065.title;Why I Shed These Tears;;;;;;;;;;;;;x
VIETmisc.5065.desc;For instance, I vaguely recall some argument we had. We were young, after all, and did stupid things. I think I said some really nasty things to her. Wait, that’s what happened, right? I don’t exactly recall. Maybe it was something else? Perhaps I offended her somehow and didn’t properly apologize?;;;;;;;;;;;x
VIETmisc.5065.a;Whatever it was, I regret doing it.;;;;;;;;;;;;;x
VIETmisc.5066.title;Now the Winter Winds of Yesteryear;;;;;;;;;;;;;x
VIETmisc.5066.desc;When did we have that argument again? Oh, it must have been sometime during the winter, I think. Argh! Just thinking about it puts me in a bad mood. Sure, sure, I tell myself, I was young, I was young, but come on, no one should say those kinds of things.;;;;;;;;;;;x
VIETmisc.5066.a;I would apologize now if I could.;;;;;;;;;;;;;x
VIETmisc.5067.title;Turn Back the Clock for Us;;;;;;;;;;;;;x
VIETmisc.5067.desc;Why did we even fight that time? We made up so quickly, as young people are wont to do, but I am rather curious now. What was it that got us into that argument in the first place? This is bothering me quite a bit. Regardless, how I wish I could go back, make sure it never happened! Admittedly, I’m probably thinking about this too much, anyways.;;;;;;;;;;;x
VIETmisc.5067.a;We did reconcile after all.;;;;;;;;;;;;;x
VIETmisc.5068.title;A Misunderstanding;;;;;;;;;;;;;x
VIETmisc.5068.desc;Hmm. Now that I think it over, our conflict must have started with some sort of misunderstanding. It had to be. We usually got along, that girl and I, and shared things and agreed with each other. Surely there was some sort of misunderstanding - yes, that had to be it.;;;;;;;;;;;x
VIETmisc.5068.a;And somehow, thanks to that, we got into our argument...?;;;;;;;;;;;;;x
VIETmisc.5069.title;A Moment’s Hesitation;;;;;;;;;;;;;x
VIETmisc.5069.desc;Maybe she asked me a very sensitive question, and I did not respond immediately, making her think I had a negative response in mind?;;;;;;;;;;;x
VIETmisc.5069.a;Maybe.;;;;;;;;;;;;;x
VIETmisc.5070.title;Cliched Sentimentalism;;;;;;;;;;;;;x
VIETmisc.5070.desc;Or perhaps she wanted some romance - we were just starting to come to that age after all - but I misinterpreted her advances. Would be a bit of a cliche if that were the case, though.;;;;;;;;;;;x
VIETmisc.5070.a;Perhaps.;;;;;;;;;;;;;x
VIETmisc.5071.title;The Perfect Moment;;;;;;;;;;;;;x
VIETmisc.5071.desc;What was it? I at least recall that she asked me something, yes, that was it, that’s what started this all. But I don’t quite remember what. Not yet, at least. She did seem nervous, right, didn’t she? Maybe she had waited a long time to answer this - to clear up some sort of misunderstanding, to confirm something.;;;;;;;;;;;x
VIETmisc.5071.a;Hmm...;;;;;;;;;;;;;x
VIETmisc.5072.title;Lost Forever;;;;;;;;;;;;;x
VIETmisc.5072.desc;But anyways, I still miss that girl. We were such good friends… could our relationship have deepened into something more beautiful?;;;;;;;;;;;x
VIETmisc.5072.a;I’ll never know.;;;;;;;;;;;;;x
VIETmisc.5073.title;Once More, Never Again;;;;;;;;;;;;;x
VIETmisc.5073.desc;If we met again, I’d make sure we wouldn’t get into those sort of arguments, ever again. It’d just be like the good days, when we’d mess around and enjoy ourselves, when we did not have to worry about adult responsibilities. No more stupid arguments. No more.;;;;;;;;;;;x
VIETmisc.5073.a;I do miss her, don’t I?;;;;;;;;;;;;;x
VIETmisc.5074.title;I Remain Young and Trusting;;;;;;;;;;;;;x
VIETmisc.5074.desc;Though, now that I think about it, thinking that you will never get into stupid arguments is kind of naive. Only children think that everybody can simply get along with each other. The world just doesn’t work like that. Yet, to be honest, I wanted - and want - that sort of relationship with that girl. A pure companionship. A pure love.;;;;;;;;;;;x
VIETmisc.5074.a;I suppose I’m still childish in a way, then.;;;;;;;;;;;;;x
VIETmisc.5075.title;With My Unspoken Love;;;;;;;;;;;;;x
VIETmisc.5075.desc;So I did love her after all, I’ve realized. I wanted to be with her forever - silly, isn’t it? I thought she was the most wonderful person ever.;;;;;;;;;;;x
VIETmisc.5075.a;Yet I never told her.;;;;;;;;;;;;;x
VIETmisc.5076.title;And Numb Memories;;;;;;;;;;;;;x
VIETmisc.5076.desc;Oh, wait now…. Now I remember what she asked me. I can’t believe it. It’s so cliched. I should have remembered after all these years. She said it so randomly, so suddenly that day:;;;;;;;;;;;x
VIETmisc.5076.a;“Hey, [Root.GetFirstName], do you love me?”;;;;;;;;;;;;;x
VIETmisc.5077.title;Once More, Never Again;;;;;;;;;;;;;x
VIETmisc.5077.desc;I didn’t answer her at the time. But if she were here now, and asked me that question again, what would I tell her? Would I answer “yes”?;;;;;;;;;;;x
VIETmisc.5077.a;Surely I would, considering how much I miss her now?;;;;;;;;;;;;;x
VIETmisc.5078.title;I Never Gave an Answer;;;;;;;;;;;;;x
VIETmisc.5078.desc;And so I finally recall now why she was so angry. I didn’t give her any sort of proper response that day.;;;;;;;;;;;x
VIETmisc.5078.a;That must have hurt her deeply.;;;;;;;;;;;;;x
VIETmisc.5079.title;Which Pains Me;;;;;;;;;;;;;x
VIETmisc.5079.desc;Frankly, it hurts me too, that I never gave her a proper answer.;;;;;;;;;;;x
VIETmisc.5079.a;And I will never be able to.;;;;;;;;;;;;;x
VIETmisc.5080.title;But I Remain Beautiful;;;;;;;;;;;;;x
VIETmisc.5080.desc;I wonder if she were here, now, I would still love her. But that said, I hope - and I only hope - that she would still think of me highly on the other hand. I haven’t done many great things in life, but, then, nobody’s perfect. She always encouraged me to do my best. ;;;;;;;;;;;x
VIETmisc.5080.a;I hope she is proud of me...;;;;;;;;;;;;;x
VIETmisc.5081.title;And Leave Behind;;;;;;;;;;;;;x
VIETmisc.5081.desc;But she is no longer here. Even though we made up after the incident, of course, we soon parted afterwards - parted forever. It was inevitable, I suppose. We were young, we did not realize that our childhood would not last forever.;;;;;;;;;;;x
VIETmisc.5081.a;Nothing lasts forever. Nothing bad, nothing good. Nothing.;;;;;;;;;;;;;x
VIETmisc.5082.title;The Warmth of Your Skin;;;;;;;;;;;;;x
VIETmisc.5082.desc;But to this day, I still think of that silly girl. I still think of those times we sat under that tree, side by side, our shoulders touching as we smiled and laughed and talked about nothing. I still think of that stupid, silly way she smiled. My friend. My companion. My inspiration. My angel.;;;;;;;;;;;x
VIETmisc.5082.a;My first love.;;;;;;;;;;;;;x
#VIETmisc.5083.title;The Toymakers of [VIET_toymaker_province.GetName];;;;;;;;;;;;;x
#VIETmisc.5083.desc;[VIET_toymaker_province.GetName] part of your realm has always been impoverished. Unable to develop their economy well, many of the villages in the area turned to the toymaking industry as a last resort decades ago. Surprisingly, this decision turned out to be rather profitable - now the toys of [VIET_toymaker_province.GetName] are renowned as being of high quality and beautiful craftsmanship.;;;;;;;;;;;x
#VIETmisc.5083.a;Interesting…;;;;;;;;;;;;;x
#VIETmisc.5083.b;I must buy some of these toys for my children!;;;;;;;;;;;;;x
#VIETmisc.5084.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5084.desc;[VIET_child_to_give_toys.GetFirstName] wants me some new toys - but not just any toys, [VIET_child_to_give_toys.GetSheHe] wants the world-famous toys from [VIET_toymaker_province.GetName], and lots of them, too!;;;;;;;;;;;x
#VIETmisc.5084.a;Anything for you, my child!;;;;;;;;;;;;;x
#VIETmisc.5084.b;I will only buy you a few toys and you must share them.;;;;;;;;;;;;;x
#VIETmisc.5084.c;No. Toys will spoil you.;;;;;;;;;;;;;x
#VIETmisc.5085.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5085.desc;While the toymaking industry of [VIET_toymaker_province.GetName] has generally done well, it has fallen on hard times recently. Though the local toymakers believe their industry will survive, they feel if you supported them financially, it’d make things a lot easier for them and it might even give the local economy a boost.;;;;;;;;;;;x
#VIETmisc.5085.a;Very well, let us set aside funds to assist them.;;;;;;;;;;;;;x
#VIETmisc.5085.b;Why would I waste money on some stupid toymakers?;;;;;;;;;;;;;x
#VIETmisc.5086.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5086.desc;Peasants from [VIET_toymaker_province.GetName] have traveled all the way to your court. Wishing to pay their respects, they have brought with them the traditionally made toys from the region as gifts. These toys are not the mere trinkets for children - no, they are beautifully crafted pieces of art, meant to show off and display for all to see.;;;;;;;;;;;x
#VIETmisc.5086.a;That is a kind gesture.;;;;;;;;;;;;;x
#VIETmisc.5087.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5087.desc;As a result of the decades spent protecting and expanding their traditional toymaking industry, the people of [VIET_toymaker_province.GetName] have had much experience in the art of business and trade. Now, one of the well-to-do merchants from the area has arrived in your court, offering to help with the realm’s economy. His connections, as well as expertise, might prove useful!;;;;;;;;;;;x
#VIETmisc.5087.a;I am glad to have him with us!;;;;;;;;;;;;;x
#VIETmisc.5087.b;I’ll have no toy-kissing peasant in my court.;;;;;;;;;;;;;x
#VIETmisc.5088.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5088.desc;The toymakers of [VIET_toymaker_province.GetName] have experienced something of an economic boom lately, with their already famous toys raking in even more profits than usual. Though the merchants and craftsmen will benefit the most, even you will have your share of profit due to tax money.;;;;;;;;;;;x
#VIETmisc.5088.a;Nice!;;;;;;;;;;;;;x
#VIETmisc.5089.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5089.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5089.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5090.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5090.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5090.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5091.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5091.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5091.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5092.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5092.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5092.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5093.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5093.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5093.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5094.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5094.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5094.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5095.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5095.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5095.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5096.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5096.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5096.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5097.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5097.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5097.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5098.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5098.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5098.a;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5099.title;xxxxx;;;;;;;;;;;;;x
#VIETmisc.5099.desc;xxxxx;;;;;;;;;;;x
#VIETmisc.5099.a;xxxxx;;;;;;;;;;;;;x
