#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
meneth.418.b;To war!;;;;¡A la guerra!;;;;;;;;;x;
meneth.419.desc;Have some free troops;;;;Darles algunas tropas;;;;;;;;;x;
meneth.423.desc;Now that we have managed to retake all of Iconium our rightful rule of all of Anatolia is once more recognized.;;;;Ahora que logramos retomar todo el Iconium, se ha vuelto a reconocer nuestro legítimo derecho a gobernar toda Anatolia.;;;;;;;;;x;
meneth.428.desc;Now that we have held onto the position of emperor for several years our Bulgarian kin has come to understand that the reasons for their unrest have come to an end. This can only be good.;;;;Tras haber mantenido la posición de emperador durante tantos años, nuestros parientes búlgaros han comprendido que los disturbios deben acabar. Mejor que mejor.;;;;;;;;;x;
meneth.420.desc;We now hold the kingdom of Galicia, but there is no prestige in holding this title, so it shall be lost to the annals of history.;;;;Ahora posees el reino de Galicia, pero no hay ningún prestigio en ostentar este título, así que se perderá en los anales de la historia.;;;;;;;;;x;
meneth.421;Quest to Reclaim the Holy Land;;;;Gesta para reclamar Tierra Santa.;;;;;;;;;x;
meneth.421.desc;The Holy Land has been in the hands of the Heathens for far too long now. It is time we took back what is ours by the grace of God. A Crusade for Jerusalem is imminent.;;;;La Tierra Santa ha estado en manos de paganos demasiado tiempo. Es hora de recuperar lo que es nuestro por gracia de Dios. Una cruzada por Jerusalén es inminente.;;;;;;;;;x;
meneth.421.a;Deus Vult!;;;;¡Deus vult!;;;;;;;;;x;
meneth.421.b;I'd like to see the infidels try!;;;;¡A ver cómo lo intentan los infieles!;;;;;;;;;x;
meneth.421.c;What concern is this for me?;;;;¿Por qué preocuparme por esto?;;;;;;;;;x;
meneth.422.desc;Now that we are recognized as the rightful king of Portugal we shall claim our rightful lands once more!;;;;Ahora que eres el legítimo rey de Portugal, podremos reclamar las tierras que nos pertenecen por derecho.;;;;;;;;;x;
meneth.424.desc;With our recent conquest of England we should form a small army to deal with any revolts.;;;;Con la reciente conquista de Inglaterra deberías formar un pequeño ejército para manejar las rebeliones.;;;;;;;;;x;
meneth.425.desc;With how far removed we are from William the Conqueror, the Norman Company no longer has any loyalty to us.;;;;Con lo lejos que estamos de Guillermo el Conquistador, la Compañía Normanda ha dejado de serte leal.;;;;;;;;;x;
meneth.426.desc;With the Magyars settled in the Carpathian Basin, we can now move away from our enemies into their former territory.;;;;Ahora que los magiares se han establecido en la cuenca de Cárpato, podemos alejarnos de ellos en su antiguo territorio.;;;;;;;;;x;
meneth.427;Holy Roman Empire formed;;;;Formado el Sacro Imperio Romano;;;;;;;;;x;
meneth.427.desc;A new empire has been formed from German and Italian lands, claiming it is the one true successor to Rome. It is a decentralized realm, but still one that could potentially rise to greatness.;;;;Se ha formado un nuevo imperio con tierras alemanas e italianas, que afirma ser el sucesor de Roma. Es un reino descentralizado, pero tiene potencial para alcanzar la grandeza.;;;;;;;;;x;
meneth.437.desc;A new empire has been formed from French and Italian lands, claiming it is the one true successor to Rome. It is a decentralized realm, but still one that could potentially rise to greatness.;;;;Se ha formado un nuevo imperio con tierras alemanas e italianas, que afirma ser el sucesor de Roma. Es un reino descentralizado, pero tiene potencial para alcanzar la grandeza.;;;;;;;;;x;
meneth.429.desc;Now that we have complete control over Leon we shall claim our rightful lands once more!;;;;Con el control completo de León podremos volver a reclamar nuestras legítimas tierras.;;;;;;;;;x;
meneth.430.desc;Now that we have complete control over La Mancha our claim to it is recognized by all!;;;;Con el control completo de La Mancha todos reconocerán tus reclamaciones.;;;;;;;;;x;
meneth.431.desc;Now that we have complete control over Toledo our claim to it is recognized by all!;;;;Con el control completo de Toledo todos reconocerán tus reclamaciones.;;;;;;;;;x;
meneth.432.desc;Now that we have complete control over Murcia our claim to it is recognized by all!;;;;Con el control completo de Murcia todos reconocerán tus reclamaciones.;;;;;;;;;x;
meneth.433.desc;Now that we have complete control over Aragon we shall claim our rightful lands once more!;;;;Con el control completo de Aragón todos reconocerán tus reclamaciones.;;;;;;;;;x;
meneth.436.desc;Having recognized us as the rightful king of Sicily, the Pope has decided to return the duchy of Benevento to our control, though the bishopric will remain under his control.;;;;Por ser el legítimo rey de Sicilia, el Papa ha decidido devolverte el control del Ducado de Benevento, sin embargo seguirá manteniendo los obispados.;;;;;;;;;x;
meneth.502.desc;Do you want to enable special Casus Belli that make conquest much easier? This will also remove all restrictions on holy war.;;;;¿Quieres activar Casus Belli especiales que harán más fáciles las conquistas? También se eliminarán las restricciones a las guerras santas.;;;;;;;;;x;
meneth.503.desc;Do you want all merchant republics destroyed?;;;;¿Quieres destruir todas las repúblicas mercantes?;;;;;;;;;x;
meneth.504.desc;Do you want to make all counties Feudal? Won't affect merchant republics if you chose not to destroy them.;;;;¿Quieres que todos los condados sean feudales? No afectarán a las repúblicas si decides no destruirlas.;;;;;;;;;x;
meneth.506.desc;Do you want to have lucky AI realms? If you click yes three random AI rulers (one Christian, one Muslim, and one Pagan) will become ambitious, get 500 gold, 250 prestige, 100 piety, and a free 3000-man army. You will get the choice to add three completely random lucky AIs after that. You'll be able to add as many as you want, though 3 to 12 is recommended.;;;;¿Quieres dar reinos afortunados a la IA? En tal caso, tres gobernantes al azar (un musulmán, un cristiano y un pagano) se volverán ambiciosos y obtendrán 500 monedas, 250 prestigio, 100 piedad y un ejército gratis de 3000 hombres. Podrás añadir otros 3 reinos afortunados todas las veces que quieras, aunque no se recomiendan más de 12.;;;;;;;;;x;
meneth.506.a;Give it to me as well;;;;Dámelo a mí también;;;;;;;;;x;
meneth.507.desc;Do you want to have three more lucky AI realms? If you click yes three random AI rulers will become ambitious, get 500 gold, 250 prestige, 100 piety, and a free 3000-man army. You will get the choice to add another three random lucky AIs. 3 to 12 is recommended.;;;;¿Quieres dar reinos afortunados a la IA? En tal caso, tres gobernantes al azar (un musulmán, un cristiano y un pagano) se volverán ambiciosos y obtendrán 500 monedas, 250 prestigio, 100 piedad y un ejército gratis de 3000 hombres. Podrás añadir otros 3 reinos afortunados todas las veces que quieras, aunque no se recomiendan más de 12.;;;;;;;;;x;
meneth.509.desc;You've got some armies you're not supposed to have. They will now be despawned.;;;;Tienes un ejército que no deberías tener. Ahora se eliminará.;;;;;;;;;x;
meneth.510.desc;Do you want to make all rulers immortal? This will also kill any dyasty members that aren't rulers and make the rulers infertile, and will enable an event causing an immortal to take over if there's any independent non-immortal.;;;;¿Quieres volver inmortales a todos los gobernantes? Esto destruirá cualquier miembro dinástico que no sea gobernante y volverá estéril al resto. Un evento permitirá a los inmortales arrebatar el control a los que no lo sean.;;;;;;;;;x;
meneth.510.a;Only make me immortal.;;;;Tú hazme inmortal;;;;;;;;;x;
meneth.511.desc;You're not immortal, so your titles are forfeit.;;;;No eres inmortal, así que puedes perder los títulos;;;;;;;;;x;
successful_sally;Defending troops gets §G10.0%§! morale.\nDefending troops take §R2.5%§! losses.\n§GEnemy:§! Attacking troops take §R2.5%§! losses.;;;;Los defensores obtienen §G10.0%§! de moral.\nLos defensores sufren un §R2.5%§! de bajas.\n§GEnemigo:§! Los atacantes sufren un §R2.5%§! de bajas.;;;;;;;;;x;
successful_sally_attacker;Attacking troops take §R2.5%§! losses.\n§GEnemy:§! Defending troops gets §G10.0%§! morale.\nDefending troops take §R2.5%§! losses.;;;;Los atacantes sufren un §R2.5%§! de bajas.\n§GEnemigo:§! Los defensores obtienen §G10.0%§! de moral.\nLos defensores sufren un §R2.5%§! de bajas.;;;;;;;;;x;
failed_sally;Defending troops gets §R-10.0%§! morale.\nDefending troops take §R5.0%§! losses.\n§GEnemy:§! Attacking troops take §R1.25%§! losses.;;;;Los defensores obtienen §R-10.0%§! de moral.\nLos defensores sufren un §R5.0%§! de bajas.\n§GEnemigo:§! Los atacantes sufren un §R1.25%§! de bajas.;;;;;;;;;x;
siege_disease;§GEnemy:§! Attacking troops take §R2.5%§! losses.;;;;§GEnemigo:§! Los atacantes sufren un §R2.5%§! de bajas.;;;;;;;;;x;
meneth.601;The Baqt;;;;La Baqt;;;;;;;;;x;
meneth.601.desc;The Baqt was an agreement between the Ethiopian kingdom of Makuria and the Muslim rulers of Egypt. In exchange for free trade between the peoples, they were to live in peace with one another. Maintaining the Baqt provides safety and revenue, but prevents expansion. An ambitious ruler can seek to violate the Baqt and earn power through war rather than trade.;;;;La Baqt fue un acuerdo entre el reino etíope de Makuria y los gobernantes musulmanes de Egipto. A cambio de un libre comercio entre sus pueblos, debían mantener la paz entre ellos. Mantener la Baqt proporciona seguridad y prosperidad, pero impide la expansión. Un gobernante ambiciosos puede querer violar La Baqt y lograr poder mediante la guerra en vez del comercio;;;;;;;;;x;
meneth.601.a;Interesting;;;;Interesante;;;;;;;;;x;
pb_rr.0.title;New Face For The Nobility;;;;Caras nuevas para la nobleza;;;;;;;;;x;
pb_rr.0.desc;This scenario customization option allows you to give a random face to all historical rulers and their courtiers worldwide.  They will receive a new, realistic, and coherent set of random personality, education, and congenital traits. New family traits which arise will also potentially be inherited by all living descendants. Project Balance features a significantly extended trait set, so startup characters can benefit from all of them.\n\nWorld politics will be fundamentally altered: wars will be waged that would not have been, the strong may become weak, and the weak may become strong.\n\nGenerating an all new cast of characters takes time: behind the scenes, this event will fire tens of thousands of other events before it completes, taking up to 25-50 seconds. Don't be alarmed by the delay: it is guaranteed to finish.\n;;;;Esta personalización de escenario permite poner una cara aleatoria a todos los gobernantes y cortesanos del mundo. Recibirán un conjunto aleatorio de personalidad, educación y rasgos, nuevos, realistas y coherentes. Los nuevos rasgos pueden ser heredados por todos los descendientes. Así podrás beneficiarte de los nuevos rasgos desde el principio.\n\nLa política mundial será fundamentalmente distinta, con guerras que no fueron y poderes diferentes.\n\nGenerar todos los personajes lleva tiempo, 25-50 segundos. No te alarmes, te garantizamos que se completa.\n;;;;;;;;;x;
pb_rr.0.opt.ai_only;I'm fine with my character as it is. Randomize AI characters only.;;;;Me gusta mi personaje. Cambia a todos los demás.;;;;;;;;;x;
pb_rr.0.opt.all;Randomize all characters, including mine.;;;;Todos los personajes aleatorios, incluso el mío.;;;;;;;;;x;
pb_rr.0.opt.cancel;No thanks. I'll stick to the usual suspects for now...;;;;No gracias, prefiero malo conocido...;;;;;;;;;x;
pb_rr.0.opt.ai_only.ctt;All players' traits will remain the same, but AI characters' will be randomized.\n;;;;Los rasgos de tu personaje permanecerán igual, los personajes de la IA serán aleatorios.\n;;;;;;;;;x;
pb_rr.0.opt.all.ctt;The traits of all players and AI characters alike will be randomized.\n;;;;Tanto los rasgos de tu personaje como los de la IA serán aleatorios.\n;;;;;;;;;x;
pb_rr.0.opt.cancel.ctt;Nothing new and interesting will ever happen in your games-- never, ever again.\n;;;;Nada nuevo e interesante ocurrirá en tus juegos... nunca jamás.\n;;;;;;;;;x;
