#Religion Names;;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
#Holy Book, Priest, and God Names;;;;;;;;;;;;;;x
THE_GINZA_RABA;The Ginza Raba;La Ginza Raba;Die Ginza Raba;;La Ginza Raba;;;;;;;;;x
VIETmisc.273.desc;My [GetFromRelation], [From.GetTitledFirstName], has requested to join the Defenders of the Light as they eradicate the darkness from our world, even though this will forever disinherit him.;Mon [GetFromRelation], [From.GetTitledFirstName], a demandé de rejoindre les Défenseurs de la Lumière alors qu'ils éradiquent les ténèbres de notre monde, même si cela le déshéritera à jamais.;;;;;;;;;;;;x
VIETmisc.274.tooltip;[This.GetTitledFirstName] becomes a Defender of the Light.;[This.GetTitledFirstName] devient un Défenseur de la Lumière.;;;;;;;;;;;;x
VIETmisc.277.desc;Great [Root.PrimaryTitle.GetRulerTitle], your extremely generous donation will aid us greatly as we banish Darkness and defend the Light!\n\nThe Light fears no darkness!\nSun Lord [From.GetFirstName];Ô grand [Root.PrimaryTitle.GetRulerTitle], Votre don extrêmement généreux nous aidera grandement à chasser les ténèbres et à défendre la Lumière !\n\nLa Lumière ne craint pas les ténèbres !\nSeigneur [From.GetFirstName];;;;;;;;;;;;x
VIETmisc.281.desc;Most noble [Root.GetTitledFirstName], the Defenders of the Light need more castles in order to train troops and generate a supporting income. It has come to my attention that there is a suitable location in your demesne - in [FromFrom.GetName] to be specific. I am willing to pay you 100 gold in exchange for the right to construct a fortress there.\n\nThe Light fears no darkness!\nSun Lord [From.GetFirstName];Ô grand [Root.GetTitledFirstName], les Défenseurs de la Lumière ont besoin de plus d'emplacements pour pour entraîner les troupes et générer un revenu de soutien. Mon attention s'est porté sur cet endroit approprié dans votre domaine - dans [FromFrom.GetName] pour être précis. Je suis prêt à vous payer 100 pièces d'or en échange du droit de construire une forteresse là-bas.\n\nLa Lumière ne craint pas les ténèbres !\nSeigneur [From.GetFirstName];;;;;;;;;;;;x
VIETmisc.282.desc;The Defenders of the Light have constructed a temple in [Root.GetName]!;Les Défenseurs de la Lumière ont construit un temple à [Root.GetName] !;;;;;;;;;;;;x
VIETmisc.284.desc;Your majesty, this antagonism is completely unwarranted! The Defenders of the Light exist to fight Darkness and defend the Light. Do you really want us to stay in the Dark Ages forever?\n\nWith anger and sadness,\n\nSun Lord [From.GetFirstName];Votre Majesté, cet antagonisme est totalement injustifié ! Les Défenseurs de la Lumière existent pour combattre les Ténèbres et défendre la Lumière. Voulez-vous vraiment que nous restions dans l'âge des ténèbres pour toujours?\n\nAvec colère et tristesse,\n\nGrand Maître [From.GetFirstName];;;;;;;;;;;;x
expel_east_african_holy_order;Expel the Champions of Nhialic;Expulser les Champions de Nhialic;;;;;;;;;;;;x
expel_east_african_holy_order_desc;I can drive the Champions of Nhialic from my realm and seize their castles. However, it is a very impious thing to do...;Je peux chasser les Champions de Nhialic de mon royaume et saisir leurs châteaux. Cependant, c'est une chose très impie à faire...;;;;;;;;;;;;x
donate_money_to_east_african_holy_order;Donate 300¤ to the Champions of Nhialic;Faites un don de 300¤ aux Champions de Nhialic;;;;;;;;;;;;x
donate_money_to_east_african_holy_order_desc;I can donate money to the Champions of Nhialic in exchange for Piety and lifelong respect from the Priesthood.;Je peux donner de l'argent aux Champions de Nhialic en échange de piété et du respect éternel du clergé.;;;;;;;;;;;;x
expelled_east_african_holy_order;Expelled the Champions of Nhialic;A expulsé les Champions de Nhialic;;;;;;;;;;;;x
VIETmisc.291.title;The Champions of Nhialic;Les Champions de Nhialic;;;;;;;;;;;;x
VIETmisc.291.desc;It was not long ago that the great East African pagan reformation occurred, when the diverse beliefs of the various East African pagan tribes were reworked into one coherent, institutionalized faith. A number of these tribes have united to form a holy order known as the “Champions of Nhialic,” named after the Dinka name for the all-mighty God. The Champions draw upon the martial traditions of their tribes, and will surely pose a formidable threat to any who threaten their spiritual beliefs.;Il n' y a pas si longtemps, la grande réforme païenne d'Afrique de l'Est a eu lieu, lorsque les diverses croyances des différentes tribus païennes d'Afrique de l'Est ont été remaniées en une foi cohérente et institutionnalisée. Un certain nombre de ces tribus se sont unies pour former un ordre sacré connu sous le nom de "Champions de Nhialic", nommé d'après le nom de Dinka pour désigner le Dieu tout-puissant. Les champions s'inspirent des traditions martiales de leurs tribus, et poseront certainement une menace redoutable à tous ceux qui menacent leurs croyances spirituelles.;;;;;;;;;;;;x
VIETmisc.291.a;Praise be to the spirits!;Louange aux esprits !;;;;;;;;;;;;x
VIETmisc.291.b;Strange things these barbarians do!;Des choses étranges que font ces barbares !;;;;;;;;;;;;x
VIETmisc.293.desc;My [GetFromRelation], [From.GetTitledFirstName], has requested to join the Champions of Nhialic in order to protect the faith, even though this will forever disinherit him.;Mon [GetFromRelation], [From.GetTitledFirstName], a demandé de rejoindre les Champions de Nhialic afin de protéger la foi, même si cela le déshéritera à jamais.;;;;;;;;;;;;x
VIETmisc.294.tooltip;[This.GetTitledFirstName] becomes a Champion of Nhialic.;[This.GetTitledFirstName] devient un Champion de Nhialic.;;;;;;;;;;;;x
VIETmisc.297.desc;Great [Root.PrimaryTitle.GetRulerTitle], your extremely generous donation will aid us greatly as we protect our ancient way of life.\n\nMay enemies of our faith tremble\nElder Champion [From.GetFirstName];Ô grand [Root.PrimaryTitle.GetRulerTitle], Votre don extrêmement généreux nous aidera grandement car nous protégeons notre mode de vie ancien.\n\nQue nos ennemis de notre foi tremble\nAncien champion [From.GetFirstName];;;;;;;;;;;;x
VIETmisc.301.desc;Most noble [Root.GetTitledFirstName], the Champions of Nhialic need more castles in order to train troops and generate a supporting income. It has come to my attention that there is a suitable location in your demesne - in [FromFrom.GetName] to be specific. I am willing to pay you 100 gold in exchange for the right to construct a fortress there.\n\nMay enemies of our faith tremble\nElder Champion [From.GetFirstName];Ô grand [Root.GetTitledFirstName], les Champions de Nhialic ont besoin de plus d'emplacements pour pour entraîner les troupes et générer un revenu de soutien. Mon attention s'est porté sur cet endroit approprié dans votre domaine - dans [FromFrom.GetName] pour être précis. Je suis prêt à vous payer 100 pièces d'or en échange du droit de construire une forteresse là-bas.\n\nQue nos ennemis de notre foi tremble\nAncien champion [From.GetFirstName];;;;;;;;;;;;x
VIETmisc.302.desc;The Champions of Nhialic have constructed a temple in [Root.GetName]!;Les Champions de Nhialic ont construit un temple à [Root.GetName] !;;;;;;;;;;;;x
VIETmisc.304.desc;Your majesty, this antagonism is completely unwarranted! The Champions of Nhialic exist to protect our faith. Can you say the same?\n\nWith anger and sadness,\n\nElder Champion [From.GetFirstName];Votre Majesté, cet antagonisme est totalement injustifié ! Les Champions de Nhialic existent pour protéger notre foi. Pouvez-vous en dire autant ?\n\nAvec colère et tristesse,\n\nAncien champion [From.GetFirstName];;;;;;;;;;;;x
expel_yazidi_holy_order;Expel the Faqir Tribesmen;Expulser les tribus Faqir;;;;;;;;;;;;x
expel_yazidi_holy_order_desc;I can drive the Faqir Tribesmen from my realm and seize their castles. However, it is a very impious thing to do...;Je peux chasser les tribus Faqir de mon royaume et saisir leurs châteaux. Cependant, c'est une chose très impie à faire...;;;;;;;;;;;;x
donate_money_to_yazidi_holy_order;Donate 300¤ to the Faqir Tribesmen;Faites un don de 300¤ aux tribus Faqir;;;;;;;;;;;;x
donate_money_to_yazidi_holy_order_desc;I can donate money to the Faqir Tribesmen in exchange for Piety and lifelong respect from the Priesthood.;Je peux donner de l'argent aux tribus Faqir en échange de piété et du respect éternel du clergé.;;;;;;;;;;;;x
expelled_yazidi_holy_order;Expelled the Faqir Tribesmen;A expulsé les tribus Faqir;;;;;;;;;;;;x
VIETmisc.311.title;The Faqir Tribesmen;Les Tribus Faqir;;;;;;;;;;;;x
VIETmisc.311.desc;The Yazidi used to be a small minority in the Kurdish highlands. Nowadays, their numbers have multiplied, and their leaders control a great amount of territory and peoples. Some Yazidi Faqir orders have banded together and formed defensive pacts, leading to the creation of a Yazidi holy order of sorts. Previously, the Faqir orders were groups of ascetic Yazidi who sought to attain greater spiritual understanding through a life of piety and abstinence from luxuries.\n\nThe Faqir Tribesmen, as they are known to outsiders, now seek to expand upon their pious lifestyle by protecting their brothers and sisters of the faith. Drawing on the rugged military traditions of the Kurdish tribes, they are a force to be feared!;Les Yazidi étaient autrefois une petite minorité dans les hauts plateaux kurdes. Aujourd'hui, leur nombre s'est multiplié et leurs dirigeants contrôlent une grande partie du territoire et des peuples. Certains ordres Yazidi Faqir se sont regroupés et ont formé des pactes défensifs, conduisant à la création d'une sorte d'ordre sacré Yazidi. Auparavant, les ordres Faqir étaient des groupes d'ascètes Yazidi qui cherchaient à atteindre une plus grande compréhension spirituelle à travers une vie de piété et d'abstinence du luxe.\n\nLes tribus Faqir, comme on les appelle à l'extérieur, cherchent maintenant à étendre leur mode de vie pieux en protégeant leurs frères et soeurs de la foi. S'inspirant des rudes traditions militaires des tribus kurdes, ils sont une force à craindre !;;;;;;;;;;;;x
VIETmisc.311.a;May the Peacock Angel guide us.;Que l'Ange Paon nous guide.;;;;;;;;;;;;x
VIETmisc.311.b;Just a bunch of savage hill-dwellers, that’s all.;Juste une bande d'habitants sauvages des collines, c'est tout.;;;;;;;;;;;;x
VIETmisc.313.desc;My [GetFromRelation], [From.GetTitledFirstName], has requested to join the Faqir Tribesmen to help guard our way of life, even though this will forever disinherit him.;Mon [GetFromRelation], [From.GetTitledFirstName], a demandé de rejoindre les tribus Faqir pour aider à garder notre mode de vie, même si cela le déshéritera à jamais.;;;;;;;;;;;;x
VIETmisc.314.tooltip;[This.GetTitledFirstName] becomes a Faqir Tribesman.;[This.GetTitledFirstName] devient un membre des tribus Faqir.;;;;;;;;;;;;x
VIETmisc.317.desc;Great [Root.PrimaryTitle.GetRulerTitle], your extremely generous donation will aid us greatly as we guard our ancient way of life.\n\nMay the Peacock Angel guide us\nSheikh [From.GetFirstName];Ô grand [Root.PrimaryTitle.GetRulerTitle], Votre don extrêmement généreux nous aidera grandement à garder notre mode de vie ancestral.\n\nQue l'Ange Paon nous guide.\nSheikh [From.GetFirstName];;;;;;;;;;;;x
VIETmisc.321.desc;Most noble [Root.GetTitledFirstName], the Faqir Tribesmen need more castles in order to train troops and generate a supporting income. It has come to my attention that there is a suitable location in your demesne - in [FromFrom.GetName] to be specific. I am willing to pay you 100 gold in exchange for the right to construct a fortress there.\n\nMay the Peacock Angel guide us\nSheikh [From.GetFirstName];Ô grand [Root.GetTitledFirstName], les tribus Faqir ont besoin de plus d'emplacements pour pour entraîner les troupes et générer un revenu de soutien. Mon attention s'est porté sur cet endroit approprié dans votre domaine - dans [FromFrom.GetName] pour être précis. Je suis prêt à vous payer 100 pièces d'or en échange du droit de construire une forteresse là-bas.\n\nQue l'Ange Paon nous guide.\nSheikh [From.GetFirstName];;;;;;;;;;;;x
VIETmisc.322.desc;The Faqir Tribesmen have constructed a temple in [Root.GetName]!;Les tribus Faqir ont construit un temple à [Root.GetName] !;;;;;;;;;;;;x
VIETmisc.324.desc;Your majesty, this antagonism is completely unwarranted! The Faqir Tribesmen exist to protect our ancient way of life. Maybe you wish that way of life went extinct?\n\nWith anger and sadness,\n\nSheikh [From.GetFirstName];Votre Majesté, cet antagonisme est totalement injustifié ! Les tribus Faqir existent pour protéger notre mode de vie ancestral. Peut-être que tu aimerais que ce mode de vie disparaisse ?\n\nAvec colère et tristesse,\n\nSheikh [From.GetFirstName];;;;;;;;;;;;x
expel_ibadi_holy_order;Expel the Mozabite Warriors;Expulser les Guerriers Mozabites;;;;;;;;;;;;x
expel_ibadi_holy_order_desc;I can drive the Mozabite Warriors from my realm and seize their castles. However, it is a very impious thing to do...;Je peux chasser les Guerriers Mozabites de mon royaume et saisir leurs châteaux. Cependant, c'est une chose très impie à faire...;;;;;;;;;;;;x
donate_money_to_ibadi_holy_order;Donate 300¤ to the Mozabite Warriors;Faites un don de 300¤ aux Guerriers Mozabites;;;;;;;;;;;;x
donate_money_to_ibadi_holy_order_desc;I can donate money to the Mozabite Warriors in exchange for Piety and lifelong respect from the Priesthood.;Je peux donner de l'argent aux Guerriers Mozabites en échange de piété et du respect éternel du clergé.;;;;;;;;;;;;x
expelled_ibadi_holy_order;Expelled the Mozabite Warriors;A expulsé les Guerriers Mozabites;;;;;;;;;;;;x
VIETmisc.331.title;The Mozabite Warriors;Les Guerriers Mozabites;;;;;;;;;;;;x
VIETmisc.331.desc;The Ibadi sect of Islam has always been under threat from the more powerful Sunnis and Shiites. Because of this, the Ibadi had to find refuge in defensible locations, such as the harsh mountains of the Maghreb. Here, a Berber tribe, known as the Mozabites, adopted the Ibadi creed and follow it devoutly - they have continuously repelled incursions from their Sunni and Shiite neighbors.\n\nThe fame and prestige of the Mozabite has swelled to the point where they are now considered the defenders of Ibadi Islam. As the Mozabite tribe grows in power and size, some of them have banded to form a trans-regional holy order! With the Ibadi sect spreading across the world, it may face threats not only from Sunni and Shiite rulers, but those of other faiths as well, so the rise of the Mozabites could not have come at a more opportune time for the Ibadi faithful. ;La secte ibadi de l'Islam a toujours été menacée par les plus puissants sunnites et chiites. Pour cette raison, les Ibadi ont dû se réfugier dans des endroits défendables, comme les montagnes dures du Maghreb. Ici, une tribu berbère, connue sous le nom de Mozabites, adopta le credo Ibadi et le suivit avec dévotion - ils ont continuellement repoussé les incursions de leurs voisins sunnites et chiites.\n\nLa renommée et le prestige des Mozabites ont augmenté au point où ils sont maintenant considérés comme les défenseurs de l'Islam Ibadi. Au fur et à mesure que la tribu mozabite grandit en puissance et en taille, certains d'entre eux se sont bagués pour former un ordre saint trans-régional ! La secte Ibadi se répandant dans le monde entier, elle peut être menacée non seulement par les dirigeants sunnites et chiites, mais aussi par ceux d'autres religions, de sorte que la montée des Mozabites n'aurait pas pu survenir à un moment plus opportun pour les fidèles Ibadi.;;;;;;;;;;;;x
VIETmisc.331.a;Allah be praised!;Allah soit loué !;;;;;;;;;;;;x
VIETmisc.331.b;Who are these insignificant nomads again?;Qui sont ces nomades insignifiants déjà ?;;;;;;;;;;;;x
VIETmisc.333.desc;My [GetFromRelation], [From.GetTitledFirstName], has requested to join the Mozabite Warriors as they fight against infidels and unbelievers, even though this will forever disinherit him.;Mon [GetFromRelation], [From.GetTitledFirstName], a demandé de rejoindre les Guerriers Mozabites alors qu'ils luttent contre les infidèles et les incroyants, même si cela le déshéritera à jamais.;;;;;;;;;;;;x
VIETmisc.334.tooltip;[This.GetTitledFirstName] becomes a Mozabite Warrior.;[This.GetTitledFirstName] devient un Guerrier Mozabites.;;;;;;;;;;;;x
VIETmisc.337.desc;Great [Root.PrimaryTitle.GetRulerTitle], your extremely generous donation will aid us greatly as wage war on infidels and unbelieves.\n\nAllahuakbar!\nSheikh [From.GetFirstName];Ô grand [Root.PrimaryTitle.GetRulerTitle], Votre don extrêmement généreux nous aidera grandement à mener une guerre contre les infidèles et les incrédules.\n\nAllahuakbar !\nSheikh [From.GetFirstName];;;;;;;;;;;;x
VIETmisc.341.desc;Most noble [Root.GetTitledFirstName], the Mozabite Warriors need more castles in order to train troops and generate a supporting income. It has come to my attention that there is a suitable location in your demesne - in [FromFrom.GetName] to be specific. I am willing to pay you 100 gold in exchange for the right to construct a fortress there.\n\nAllahuakbar!\nSheikh [From.GetFirstName];Ô grand [Root.GetTitledFirstName], les Guerriers Mozabites ont besoin de plus d'emplacements pour pour entraîner les troupes et générer un revenu de soutien. Mon attention s'est porté sur cet endroit approprié dans votre domaine - dans [FromFrom.GetName] pour être précis. Je suis prêt à vous payer 100 pièces d'or en échange du droit de construire une forteresse là-bas.\n\nAllahuakbar !\nSheikh [From.GetFirstName];;;;;;;;;;;;x
VIETmisc.342.desc;The Mozabite Warriors have constructed a temple in [Root.GetName]!;Les Guerriers Mozabites ont construit un temple à [Root.GetName] !;;;;;;;;;;;;x
VIETmisc.344.desc;Your majesty, this antagonism is completely unwarranted! The Mozabite Warriors only wish to wage war on infidels, unbelievers, and hypocrites. I suspect, with all due respect, that you are beginning to act like one such hypcrite.\n\nWith anger and sadness,\n\nSheikh [From.GetFirstName];Votre Majesté, cet antagonisme est totalement injustifié ! Les Guerriers Mozabites ne veulent faire la guerre qu'aux infidèles, aux incrédules et aux hypocrites. Je soupçonne, avec tout le respect que je vous dois, que vous commencez à agir comme un hypcrite.\n\nAvec colère et tristesse,\n\nSheikh [From.GetFirstName];;;;;;;;;;;;x
WAGING_CRUSADE;Waging Crusade;Rémunération de la Croisade;;;;;;;;;;;;x
persecuting_nestorians;Persecuting Nestorians;Persécution nestorienne;;;;;;;;;;;;x
bogomilism_spreading;Bogomilism spreading;Propagation du Bogomilisme;;;;;;;;;;;;x
bogomilism_formalized;Bogomilism formalized;Formalisation du Bogomilisme;;;;;;;;;;;;x
bogomilism_organized;Bogomilism organized;Organisation du Bogomilisme;;;;;;;;;;;;x
bogomil_appears;Bogomil appears;Apparition du Bogomilisme;;;;;;;;;;;;x
church_st_bogomil_built;Church of saint Bogomil built;Construction de l'Eglise de saint Bogomil;;;;;;;;;;;;x
light_victory;Light victory;Victoire de la lumière;;;;;;;;;;;;x
dark_victory;Dark victory;Victoire des ténèbres;;;;;;;;;;;;x
relics_destroyed;Relics destroyed;Reliques détruites;;;;;;;;;;;;x
rise_of_the_ismaili_caliphate;Rise of the Ismaili Caliphate;La montée du califat ismaélien;;;;;;;;;;;;x
sergius_tychus;Sergius Tychus;Sergius Tychus;;;;;;;;;;;;x
ismaili_victorious1;Ismaili victorious!;Ismaélien victorieux !;;;;;;;;;;;;x
fraticelli_reforms;Fraticelli reforms;Réformes Fraticelli;;;;;;;;;;;;x
death_of_leader;Death of Leader;Mort du dirigeant;;;;;;;;;;;;x
bible_translated;Bible translated;Bible traduite;;;;;;;;;;;;x
bible_translated_poor;Bible Translated;Bible traduite;;;;;;;;;;;;x
bible_translated_lollard;Bible Translated;Bible traduite;;;;;;;;;;;;x
bible_translated_poor_lollard;Bible Translated;Bible traduite;;;;;;;;;;;;x
