#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#
#### RELIGIONS;;;;;;;;;;;;;;x
#
raider;Raider;;;;;;;;;;;;;x
raider_desc;This character is widely known as terrifying pillager and looter.;;;;;;;;;;;;;x
reincarnated;Has Been Reincarnated;;;;;;;;;;;;;x
reincarnated_desc;This character is believed to have already been reincarnated in the body of another.;;;;;;;;;;;;;x
saint;Saint;;;;;;;;;;;;;x
saint_desc;This character is revered as a Christian saint, having been officially canonized by the head of their religion.;;;;;;;;;;;;;x
sandaliati;Sandaliati;;;;;;;;;;;;;;x
sandaliati_desc;The Sandaliati are the underground agents of the Waldensian Church.;;;;;;;;;;;;;;x
yazidi_pilgrim;Yazidi Pilgrim;;;;;;;;;;;;;;x
yazidi_pilgrim_desc;This character made the long journey to Lalish to attend the Feast of Assembly.;;;;;;;;;;;;;;x
#
### DECISIONS;;;;;;;;;;;;;;x
#
accuse_as_kafir;Accuse Kafir;;;;;;;;;;;;;;x
accuse_as_kafir_desc;Accuse your liege, §Y[Root.GetBestName]§!, of being kafir, and thus a decadent [Root.GetManWoman] in violation of Allah's laws.;;;;;;;;;;;;;;x
ai_become_monk;Become Monk;;;;;;;;;;;;;;x
ai_become_monk_desc;Become Monk;;;;;;;;;;;;;;x
ai_desert_father_title_lose;Stop Being Desert Father;;;;;;;;;;;;;;x
ai_desert_father_title_lose_desc;Stop Being Desert Father;;;;;;;;;;;;;;x
ai_monk_title_gain;Become Monk;;;;;;;;;;;;;;x
ai_monk_title_gain_desc;Become Monk;;;;;;;;;;;;;;x
ai_monk_title_lose;Stop Being Monk;;;;;;;;;;;;;;x
ai_monk_title_lose_desc;Stop Being Monk;;;;;;;;;;;;;;x
appoint_lollard_primate;Appoint Lollard Primate;;;;;;;;;;;;;;x
appoint_lollard_primate_desc;A Lollard ruler of high enough rank and esteem could gather the political will to elect a member of the Lollard clergy as the leader of the faith. It would be a huge step forward in legitimizing Lollardy as a true religion of its own, rather than simply an upstart of Catholicism.;;;;;;;;;;;;;;x
appoint_messalian_patriarch;Appoint Messalian Patriarch;;;;;;;;;;;;;;x
appoint_messalian_patriarch_desc;The Bishopric of Antioch is considered to be the highest title within the Messalian hierarchy, and the bishop who holds it can be effectively annointed as the head of the entire Messalian faith -- provided he or she has the backing of a sufficiently powerful Messalian ruler, of course.;;;;;;;;;;;;;;x
become_muslim_mystic;Become Muslim Mystic;;;;;;;;;;;;;;x
become_muslim_mystic_desc;While Christians regard Muslim mysticism as sorcery or even worse, those esoteric scholars who attempt to study the Qur'an and penetrate its many mysteries are well-regarded and welcome in almost every court. Many have dedicated their entire lives to such study, even to the detriment of their own health.;;;;;;;;;;;;;;x
become_muslim_poet;Become Muslim Poet;;;;;;;;;;;;;;x
become_muslim_poet_desc;It is considered a noble achievement in Muslim society to pen Islamic poetry. Indeed, the greatest Islamic poets are counted as heroes equal to those of military generals and great scholars.;;;;;;;;;;;;;;x
become_paulician_patriarch;Become Paulician Patriarch;;;;;;;;;;;;;;x
become_paulician_patriarch_desc;Only one who possesses sufficient prestige and piety can declare themselves leader of all Paulician faithful, and that one will lead them against the rest of the heathens in this world.;;;;;;;;;;;;;;x
become_waldensian_primate;Become Waldensian Primate;;;;;;;;;;;;;;x
become_waldensian_primate_desc;Only one who possesses sufficient prestige and piety can declare themselves leader of all Waldensian faithful, and thus create a new church as an offshoot of the Catholics rather than continuing an attempt to reform the old fath -- something which is an almost impossible task.;;;;;;;;;;;;;;x
begin_formalize_bogomilist_church;Begin Formalization of the Bogomilist Faith;;;;;;;;;;;;;;x
begin_formalize_bogomilist_church_desc;The formalization of the Bogomilist faith into a structured organization supported by the state will take a great deal of work. It can be done slowly over time, or more quickly provided you have both the respect and piety. Either way, there are likely to be repercussions from those of the faithful who resist such changes.;;;;;;;;;;;;;;x
bogomilist_join_theocracy;Join Theocracy;;;;;;;;;;;;;;x
bogomilist_join_theocracy_desc;Join Theocracy;;;;;;;;;;;;;;x
bogomilist_quit_theocracy;Quit Theocracy;;;;;;;;;;;;;;x
bogomilist_quit_theocracy_desc;Quit Theocracy;;;;;;;;;;;;;;x
byz_suppress_paulicians;Suppress the Paulicians;;;;;;;;;;;;;;x
byz_suppress_paulicians_desc;The Paulicians are becoming too much of a problem in the Empire. It is time to deal with them once and for all.;;;;;;;;;;;;;;x
cathar_adoption;Adopt an Heir;;;;;;;;;;;;;;x
cathar_adoption_desc;For many of the [Root.Religion.GetName] faith, heirs cannot be acquired in the normal fashion. Thus it is quite acceptable for a ruler to adopt an orphaned [Root.Religion.GetName] child and raise it as their own—an act of generosity, if you will, towards someone who in any other circumstance would have few chances at a meaningful life.;;;;;;;;;;;;;;x
cathar_consolamentum;Consolamentum;;;;;;;;;;;;;;x
cathar_consolamentum_desc;The only sacrament of the [Root.Religion.GetName] faith, the Consolamentum represented a purification of the faithful from sins gained throughout their life. Once the ritual baptism had occurred, the faithful [Root.Religion.GetName] would be considered 'Perfect' and be expected to live a life of celibacy -- as well as to spread the [Root.Religion.GetName] faith further. Most did not receive Consolamentum until their deathbeds, but the zealous would take the sacrament much earlier.;;;;;;;;;;;;;;x
claim_imamah;Claim Imamate;;;;;;;;;;;;;;x
claim_imamah_desc;The descendants of Fatimah, daughter of Muhammad, hold a special place amongst those of the Isma'ili faith -- the head of the dynasty is considered the Imamah, and primary claimant to the Imamate. With no clear Imamah currently existing, it falls on the head of the Fatimid dynasty to step forward and assume the responsibility.;;;;;;;;;;;;;;x
church_of_st_bogomil;Build the Church of St. Bogomil;;;;;;;;;;;;;;x
church_of_st_bogomil_desc;Surely a faith which has come as far as Bogomilism deserves a church to rival those of St. Peter's Basilica and the Hagia Sophia?;;;;;;;;;;;;;;x
church_of_st_bogomil_swmh;Build the Church of St. Bogomil;;;;;;;;;;;;;;x
church_of_st_bogomil_swmh_desc;Surely a faith which has come as far as Bogomilism deserves a church to rival those of St. Peter's Basilica and the Hagia Sophia?;;;;;;;;;;;;;;x
create_bogomilist_patriarch;Create Bogomilist Elder;;;;;;;;;;;;;;x
create_bogomilist_patriarch_desc;Annointing a Bogomilist Elder will mean true respect for Bogomilism as an independent religion, no longer treated as a heresy of Orthodox Christianity. It will also stabilize the religion and mean that other benefits, such as claims and divorces, can now be provided by the Elder.;;;;;;;;;;;;;;x
create_cathar_papacy;Create the Cathar Patriarch;;;;;;;;;;;;;;x
create_cathar_papacy_desc;A truly great ruler, dedicated to the cause of the Cathars and a true Perfectus, might be able to raise up a member of the faithful as a Cathar Patriarch: a leader for the faithful everywhere, and able to direct his or her religion to spread throughout the known world.;;;;;;;;;;;;;;x
declare_as_kafir;Declare Kafir;;;;;;;;;;;;;;x
declare_as_kafir_desc;Declare §Y[Root.GetBestName]§! to be §Ykafir§!, an apostate in violation of Allah's laws.;;;;;;;;;;;;;;x
declare_religious_emancipation;Declare [Root.Religion.GetName] Emancipation;;;;;;;;;;;;;;x
declare_religious_emancipation_desc;The [Root.Religion.GetName] faith is considered a heresy, but perhaps that need not be the case. With an officially-ordained head of our religion and a [Root.Religion.GetName] champion of sufficient esteem to sponsor a place for negotiations to take place, perhaps we could divorce ourselves from heresy and be treated as an offshoot from our parent religion instead...if they will let us go without a fight, that is. Doing so means giving up on any hope of supplanting them as the 'official' faith, but is that what we really want?;;;;;;;;;;;;;;x
donate_money_to_army_of_light;Donate money to the Army of Light;;;;;;;;;;;;;;x
donate_money_to_army_of_light_desc;I can donate money to the Army of Light in exchange for Piety and lifelong respect from the Manichaean Church.;;;;;;;;;;;;;;x
donate_money_to_army_of_lucifer;Donate money to the Army of Lucifer;;;;;;;;;;;;;;x
donate_money_to_army_of_lucifer_desc;I can donate money to the Army of Lucifer in exchange for Piety and lifelong respect from the Messalian faithful.;;;;;;;;;;;;;;x
donate_money_to_knights_of_saint_mark;Donate money to the Knights of Saint Mark;;;;;;;;;;;;;;x
donate_money_to_knights_of_saint_mark_desc;I can donate money to the Knights of Saint Mark in exchange for Piety and lifelong respect from the Coptic Church.;;;;;;;;;;;;;;x
donate_money_to_order_of_saint_blaise;Donate money to the Order of St. Blaise;;;;;;;;;;;;;;x
donate_money_to_order_of_saint_blaise_desc;I can donate money to the Order of St. Blaise in exchange for Piety and lifelong respect from the Apostolic Church.;;;;;;;;;;;;;;x
druze_pact_of_time;The Pact of Time;;;;;;;;;;;;;;x
druze_pact_of_time_desc;The coming of age ceremony for all Druze adults, in it the Druze signs the Charter known as the Mithaq Walley El-Zaman -- the 'Pact of Time Custodian'. The Charter embodies all human souls after death, allowing for their reincarnation in the next life.;;;;;;;;;;;;;;x
emf_renounce_antipope;Renounce Antipope;;;;;;;;;;;;;;x
emf_renounce_antipope_desc;I can renounce the Anti-Papacy of [Root.RelHead.GetTitledFirstName] in the [Root.PrimaryTitle.GetFullName], putting an end to it and honoring the true [Root.Religion.GetName] Pope.;;;;;;;;;;;;;;x
expel_army_of_light;Expel the Army of Light;;;;;;;;;;;;;;x
expel_army_of_light_desc;I can drive the Army of Light from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;;;;;;x
expel_army_of_lucifer;Expel the Army of Lucifer;;;;;;;;;;;;;;x
expel_army_of_lucifer_desc;I can drive the Army of Lucifer from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;;;;;;x
expel_knights_of_saint_mark;Expel the Knights of Saint Mark;;;;;;;;;;;;;;x
expel_knights_of_saint_mark_desc;I can drive the Knights of Saint Mark from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;;;;;;x
expel_order_of_saint_blaise;Expel the Order of St. Blaise;;;;;;;;;;;;;;x
expel_order_of_saint_blaise_desc;I can drive the Order of St. Blaise from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;;;;;;x
force_formalize_bogomilist_church;Force Bogomilist Formalization;;;;;;;;;;;;;;x
force_formalize_bogomilist_church_desc;A leader of enough piety and standing could force a formalization of the Bogomilist faith far more quickly than would otherwise be possible. This will mean any repercussions from the faithful will happen immediately, but so will the reforms.;;;;;;;;;;;;;;x
formalize_bogomilist_church;Formalize the Bogomilist Faith;;;;;;;;;;;;;;x
formalize_bogomilist_church_desc;Enough work has been done to organize the Bogomilist faith for it to now be considered to have a structure of its own. Note that this will mean that feudal lords will no longer be able to hold temples, and that temple holders will be considered Bogomilist bishops as elsewhere in Christendom.;;;;;;;;;;;;;;x
hurufi_omens;Search for Omens;;;;;;;;;;;;;;x
hurufi_omens_desc;Study the Holy Qur'an in search of hidden truths about the future. Beware, for the omens could be good or bad, and the resulting effect on your mind could be devastating.;;;;;;;;;;;;;;x
hurufi_study1;Study the Mysteries of the Qur'an;;;;;;;;;;;;;;x
hurufi_study1_desc;Scholarship and mysticism represent the highest levels of Muslim faith and achievement. A scholar should spend their life poring over the Qur'an, unlocking its secrets and advancing their understanding of the universe -- even if doing so represents possible hazards such as blindness, insanity, or worse. Such risk is the price one must pay for enlightenment.;;;;;;;;;;;;;;x
hurufi_study2;Study the Mysteries of the Qur'an;;;;;;;;;;;;;;x
hurufi_study2_desc;Scholarship and mysticism represent the highest levels of Muslim faith and achievement. A scholar should spend their life poring over the Qur'an, unlocking its secrets and advancing their understanding of the universe -- even if doing so represents possible hazards such as blindness, insanity, or worse. Such risk is the price one must pay for enlightenment.;;;;;;;;;;;;;;x
hurufi_study3;Study the Mysteries of the Qur'an;;;;;;;;;;;;;;x
hurufi_study3_desc;Scholarship and mysticism represent the highest levels of Muslim faith and achievement. A scholar should spend their life poring over the Qur'an, unlocking its secrets and advancing their understanding of the universe -- even if doing so represents possible hazards such as blindness, insanity, or worse. Such risk is the price one must pay for enlightenment.;;;;;;;;;;;;;;x
hurufi_write_epic_poem;Write An Epic Poem;;;;;;;;;;;;;;x
hurufi_write_epic_poem_desc;The pinnacle of achievement for a true poet would be to write an epic Islamic poem -- something that would ensure your fame for all eternity. Whether you could complete it in your lifetime is difficult to say, as certainly it will take many years to finish, but if you do...?;;;;;;;;;;;;;;x
kafir_clear_gluttonous;Remove Gluttony;;;;;;;;;;;;;;x
kafir_clear_gluttonous_desc;While it will not be easy, the only way to restore your good name amongst your fellow Kharijites will be to prove you are without sin in the eyes of Allah.;;;;;;;;;;;;;;x
kafir_clear_greed;Remove Greed;;;;;;;;;;;;;;x
kafir_clear_greed_desc;While it will not be easy, the only way to restore your good name amongst your fellow Kharijites will be to prove you are without sin in the eyes of Allah.;;;;;;;;;;;;;;x
kafir_clear_slothful;Remove Sloth;;;;;;;;;;;;;;x
kafir_clear_slothful_desc;While it will not be easy, the only way to restore your good name amongst your fellow Kharijites will be to prove you are without sin in the eyes of Allah.;;;;;;;;;;;;;;x
kafir_clear_arbitrary;Remove Arbitrariness;;;;;;;;;;;;;;x
kafir_clear_arbitrary_desc;While it will not be easy, the only way to restore your good name amongst your fellow Kharijites will be to prove you are without sin in the eyes of Allah.;;;;;;;;;;;;;;x
kafir_clear_cynical;Remove Cynicism;;;;;;;;;;;;;;x
kafir_clear_cynical_desc;While it will not be easy, the only way to restore your good name amongst your fellow Kharijites will be to prove you are without sin in the eyes of Allah.;;;;;;;;;;;;;;x
kafir_clear_drunkard;Remove Drunkenness;;;;;;;;;;;;;;x
kafir_clear_drunkard_desc;While it will not be easy, the only way to restore your good name amongst your fellow Kharijites will be to prove you are without sin in the eyes of Allah.;;;;;;;;;;;;;;x
kafir_clear_hedonist;Remove Hedonism;;;;;;;;;;;;;;x
kafir_clear_hedonist_desc;While it will not be easy, the only way to restore your good name amongst your fellow Kharijites will be to prove you are without sin in the eyes of Allah.;;;;;;;;;;;;;;x
kafir_clear_decadent;Remove Decadence;;;;;;;;;;;;;;x
kafir_clear_decadent_desc;While it will not be easy, the only way to restore your good name amongst your fellow Kharijites will be to prove you are without sin in the eyes of Allah.;;;;;;;;;;;;;;x
kafir_clear_name;Clear Name of Apostasy;;;;;;;;;;;;;;x
kafir_clear_name_desc;Now that you are without sin, or at least the appearance of such, you will be able to clear your name from the stain of apostasy and no longer be considered kafir by your fellow Kharijites.;;;;;;;;;;;;;;x
kharijite_public_execution;Public Execution;;;;;;;;;;;;;;x
kharijite_public_execution_desc;Publicly execute §Y[Root.GetBestName]§!. You will receive prestige and piety for doing so, based on their rank and relative importance. Note that, while you may execute close relatives, you will lose prestige for doing so (though you will still gain piety).;;;;;;;;;;;;;;x
lollard_renounce_vows;Renounce Vows;;;;;;;;;;;;;;x
lollard_renounce_vows_desc;As a Lollard, you are beholden to neither vows of chastity nor vows of religious service -- you may freely renounce both and rejoin the layity.;;;;;;;;;;;;;;x
lollard_revoke_temple_named;Revoke [Root.GetTitledFirstName]'s Religious Titles;;;;;;;;;;;;;;;x
lollard_revoke_temple;Revoke Religious Titles;;;;;;;;;;;;;;x
lollard_revoke_temple_desc;Revoke all temple holdings from §Y[Root.GetBestName]§! if [Root.GetSheHe] is not Lollard or has the Wicked Priest trait. If [Root.GetSheHe] is both Lollard and doesn't have the Wicked Priest trait, §Y[From.GetBestName]§! will get a strong claim to all titles of higher than Baron tier.;;;;;;;;;;;;;;x
lollard_translate_bible;Translate the Bible;;;;;;;;;;;;;;x
lollard_translate_bible_desc;One of the ways the Catholic Church maintains its dominance over the common man is by ensuring that almost nobody can read the Bible. Perhaps the time has come to take the scripture out of the hands of the few and put it into the hands of the masses by ordering a translation of the Bible into the vernacular. It would be an incredibly expensive proposition, and take years to complete, but it would be a terrible blow to Catholic authority.;;;;;;;;;;;;;;x
manichean_choose_patron_deity;Choose a Shekhinah;;;;;;;;;;;;;;x
manichean_choose_patron_deity_desc;A shekinah is the settling of the Divine Presence of God, representing a facet of Manichaen worship which a member of the faith chooses to focus upon.;;;;;;;;;;;;;;x
manichean_create_leader;Create Manichaen Archegos;;;;;;;;;;;;;;x
manichean_create_leader_desc;The Manichaen faith has been without a true leader for a long time. Now, with the fortunes of the faith having been restored due to your benevolent rule, it is time for a new Archegos to be raised up to lead the faithful into this brave new age.;;;;;;;;;;;;;;x
manichean_patronize_art;Patronize Art;;;;;;;;;;;;;;x
manichean_patronize_art_desc;Religious artwork is important to the Manichaean faith. Mani himself was known as 'the Artist', and Manichaean rulers would donate their wealth to support the creation of new artistic works.;;;;;;;;;;;;;;x
mazdaki_restore_priesthood;Create Mazdaki Priesthood;;;;;;;;;;;;;;x
mazdaki_restore_priesthood_desc;While Mazdak railed against the oppression of the Zoroastrian priesthood, now that his teachings have spread across all of Persia perhaps the time has come to institue an organized priesthood of our own -- one that espouses the egalitarian principles upon which the Mazdaki faith is founded.;;;;;;;;;;;;;;x
mazdaki_choose_patron_deity;Choose Mazdaki Power;;;;;;;;;;;;;;x
mazdaki_choose_patron_deity_desc;The Mazdaki teach there are four Powers that bring Light into the World: Discernment, Understanding, Preservation, and Joy. Any adult member of the faith may embrace one of these Powers. in an attempt to achieve eventual perfection.;;;;;;;;;;;;;;x
messalian_abandon_prayers;Abandon Prayers;;;;;;;;;;;;;;x
messalian_abandon_prayers_desc;The process of driving out one's demons is an exhausting process, perhaps even dangerous. While it would mean failure in the eyes of the Holy Spirit, perhaps it is best to put aside the prayers for a time and restore your strength before attempting them again.;;;;;;;;;;;;;;x
messalian_become_master;Achieve Perfection;;;;;;;;;;;;;;x
messalian_become_master_desc;To one of the Messalian faith, achieving perfection -- meaning one is free of the demons who bring with them mortal sin -- is the holiest state to which one can aspire. It means being one with God, and will make the Messalian a teacher of their fellow faithful. It also means that one is free of any obligations to mortal concepts of morality and constraint, as the idea of perfection is literal. If you are one with God, how can you possibly sin? To achieve perfection requires a long period of prayer and fasting, and even then may not result in success unless the Messalian is sufficiently pious and determined.;;;;;;;;;;;;;;x
messalian_castrate;Castrate Yourself;;;;;;;;;;;;;;x
messalian_castrate_desc;Follow in the path of the Saint Sabas Apokopos, one of the founders of the Messalian sect, and castrate yourself. In the eyes of the Messalian faith, it is one of the most holy acts a follower is capable of -- though naturally it can only be done once.;;;;;;;;;;;;;;x
messalian_choose_patron_saint;Choose Patron Saint;;;;;;;;;;;;;;x
messalian_choose_patron_saint_desc;The Messalians believe that there are four important patron saints that watch over them: Saint Nestor, Saint Adelphius, Saint Addai, and -- perhaps most shocking to other Christians -- Lucifer the Lightbringer. It is important that a Messalian choose one of these patron saints to watch over them, and it will be the patron to whom they direct their daily prayers.;;;;;;;;;;;;;;x
messalian_expel_daemon;Expel Daemons;;;;;;;;;;;;;;x
messalian_expel_daemon_desc;The Messalians believe that sins are literal demons that exist within the body, and that the only way to rid oneself of sin is to endure ritual fasting and rigorous prayer until the demons are forced out. This is the only way that one can achieve perfection and unity with God, after which point all of one's obligations to morality and piety are considered irrelevant.;;;;;;;;;;;;;;x
messalian_join_cult_of_lucifer;Join the Cult of Lucifer;;;;;;;;;;;;;;x
messalian_join_cult_of_lucifer_desc;A secret society among the Messalians that honors the Lightbringer as an agent of change. They seek to expose the secrets of Heaven and Hell, secrets they will keep for themselves. To most, however, it is a cult of machinations, where important secrets are exchanged amongst members for their own betterment.;;;;;;;;;;;;;;x
miaphysite_desert_father;Become Desert [Root.GetFatherMother];;;;;;;;;;;;;;x
miaphysite_desert_father_desc;Abdicate any titles you have and wander the desert as a religious ascetic -- becoming a Desert [Root.GetFatherMother] is a respected position amongst Coptics, and a tradition that has been ongoing since Saint Mark introduced Christianity to Egypt after the ascension of Christ.;;;;;;;;;;;;;;x
miaphysite_embrace_alexandrine;Embrace Alexandrine School;;;;;;;;;;;;;;x
miaphysite_embrace_alexandrine_desc;Those of advanced learning in eastern churches tend to lean towards one of two schools of theology -- the Alexandrine School emphasizes the allergorical interpretation of scriptures, and tends to a more pragmatic approach towards the advancement of science and thought...even if that can lead to conflict with the zealous.;;;;;;;;;;;;;;x
miaphysite_embrace_antiochene;Embrace Antiochian School;;;;;;;;;;;;;;x
miaphysite_embrace_antiochene_desc;Those of advanced learning in eastern churches tend to lean towards one of two schools of theology -- The Antiochan School leans toward a more literal interpretation of scriptures, and focuses more on tradition and the advancement of culture...even if that can lead to conflict with those of a more cynical or progressive view.;;;;;;;;;;;;;;x
observe_bema_feast;Observe Bema Feast;;;;;;;;;;;;;;x
observe_bema_feast_desc;One of the most important religious observances of Manichaeism, the bema feast takes place annually at the vernal equinox. It is meant to celebrate the passion of Mani, and this year you have decided it shall be a feast to remember! Note that, if you enact the decision outside of the yearly timeframe in which the feast occurs, it won't actually begin until the equinox.;;;;;;;;;;;;;;x
organise_army_of_light;Found the Army of Light;;;;;;;;;;;;;;x
organise_army_of_light_desc;Found the Army of Light holy order, in the name of the Manichaean faith.;;;;;;;;;;;;;;x
organise_army_of_lucifer;Found the Army of Lucifer;;;;;;;;;;;;;;x
organise_army_of_lucifer_desc;Found the Army of Lucifer holy order, in the name of the Messalian faith.;;;;;;;;;;;;;;x
organize_bogomilist_church;Organize Bogomilist Faith;;;;;;;;;;;;;;x
organize_bogomilist_church_desc;As a Bogomilist feudal ruler of great respect and standing, you can lead the faithful to become more organized and respectful of the state's hierarchy.;;;;;;;;;;;;;;x
organise_knights_of_saint_mark;Revive the Knights of Saint Mark;;;;;;;;;;;;;;x
organise_knights_of_saint_mark_desc;Revive the ancient holy order of the Knights of Saint Mark;;;;;;;;;;;;;;x
raise_zealot_units;Raise Zealots;;;;;;;;;;;;;;x
raise_zealot_units_desc;Call on your fellow [Root.Religion.GetName] faithful to rise up and aid your just and holy war!;;;;;;;;;;;;;;x
restore_court_order;Restore Order to the Court;;;;;;;;;;;;;;x
restore_court_order_desc;Perhaps it's not possible to salvage the authority of your throne. It might require a bloody purge of your court, and that will require you to be strong...very strong, indeed.;;;;;;;;;;;;;;x
vassalize_manichean_leader;Vassalize Archegos;;;;;;;;;;;;;;x
vassalize_manichean_leader_desc;It is only fitting that the Manichaean Archegos be a part of our realm. Perhaps enticing him with the offer of a temple at a holy site would help?;;;;;;;;;;;;;;x
vassalize_paulician_patriarch;Vassalize Paulician Patriarch;;;;;;;;;;;;;;x
vassalize_paulician_patriarch_desc;As the [Root.PrimaryTitle.GetRulerTitle] of [Root.PrimaryTitle.GetName], you are perhaps the most prominent Paulician ruler in the world. The Paulician Patriarch would undoubtedly gladly serve under you.;;;;;;;;;;;;;;x
vassalize_religion_head;Vassalize Head of Religion;;;;;;;;;;;;;;x
vassalize_religion_head_desc;The leader of the [Root.Religion.GetName] acts as a veritable exile -- without a temple to call their own, a demesne from which to call out to the faithful, and without real legitimacy in the eyes of the world. We could offer that by granting a place within the [Root.PrimaryTitle.GetFullName], something that would be of benefit to us all.;;;;;;;;;;;;;;x
waldensian_charity;Give to the Poor;;;;;;;;;;;;;;x
waldensian_charity_desc;Every faithful Waldensian ruler is expected to donate wealth to the poor people of their domain.;;;;;;;;;;;;;;x
waldensian_choose_path;Choose Waldensian Path;;;;;;;;;;;;;;x
waldensian_choose_path_desc;The Waldensians offer three different paths for their faithful to follow, each with their individual benefits and drawbacks.;;;;;;;;;;;;;;x
waldensian_hospital;Build Hospital;;;;;;;;;;;;;;x
waldensian_hospital_desc;To better care for the poor, your councillors have advised building a hospital in [Root.Capital.GetName] to give proper medical care to the city. While it would be expensive to build and maintain, it would benefit the people enormously.;;;;;;;;;;;;;;x
yazidi_peacock_feast;Celebrate Tawûsgeran;;;;;;;;;;;;;;x
yazidi_peacock_feast_desc;Tawûsgeran, also known as 'Circulation of the Peacock', is an important Yazidi festival where Qewals and other religious dignitaries visit Yazidi villages, bringing the senjaq, sacred images of a peacock made from brass symbolising Tawûsê Melek. These are venerated, taxes are collected from the pious, sermons are preached and holy water distributed.;;;;;;;;;;;;;;x
yazidi_pilgrimage;Yazidi Pilgrimage;;;;;;;;;;;;;;x
yazidi_pilgrimage_desc;Go on a pilgrimage that is of vital importance to the Yazidi faithful: a voyage to visit the Tomb of Sheikh Adi ibn Musafir, and attend the Feast of the Assembly.;;;;;;;;;;;;;;x
#
#### EVENTS;;;;;;;;;;;;;;x
#
emf_religion.0.desc;Your reputation as a formidable raider has spread even to faraway lands. People everywhere speak the name [Root.GetFirstName] in hushed tones, fearful that in doing so they might invoke you like a vengeful god and bring ruin down upon themselves.;;;;;;;;;;;;;x
emf_religion.0.a;Let them fear me!;;;;;;;;;;;;;x
EVTDESC39660_generic;There is renewed talk in the court of His Holiness, [Root.GetTitledName], of further Christian crusades to retake the Holy Land and fight against the advances of pagans and heathens. Many are expecting His Holiness to issue a call to arms for the faithful any day now.;;;;;;;;;;;;;x		
EVTDESC39670_generic;Rumors abound that there is renewed talk within the court of His Magnificence, [Root.GetTitledName], of issuing a call for another Great Conquest to expand the Dar al-Islam. Righteous Muslims are preparing to join the ranks of the mujahideen should the call to arms be made.;;;;;;;;;;;;;x
EVTDESC67001;[From.GetTitledFirstNameNoRegnal] is upset with our law of Free Investiture. [From.GetSheHeCap] is asking us to change it to comply with [Root.Religion.GetName] Doctrine.;;;;;;;;;;;;;x
EVTDESC67012;[From.GetTitledFirstNameNoRegnal] has been approached by the [FromFrom.PrimaryTitle.GetRulerTitle], and is clearly disregarding our lawful rights.;;;;;;;;;;;;;x
EVTDESC67021;The [From.PrimaryTitle.GetRulerTitle] is asking us to replace our liege, and is giving us the divine right to do so.;;;;;;;;;;;;;x
EVTOPTA67021;[Root.Religion.GetHighGodName] save the [From.PrimaryTitle.GetRulerTitle]!;;;;;;;;;;;;;x
EVTDESC67022;[From.GetTitledFirstName] is a rebel and a traitor. The false sweet words of the false [FromFrom.PrimaryTitle.GetRulerTitle] has swayed [From.GetHerHim].;;;;;;;;;;;;;x
EVTDESC_emf_heresy_155_manichean;Your piety has been rewarded. [Root.RelHead.GetTitledName] has granted you the title of Apostle, and anointed you as one of the electors who shall choose [Root.RelHead.GetHerHis] successor.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_155_cathar;Your piety has been rewarded. [Root.RelHead.GetTitledName] has granted you the title of Deacon, and anointed you as one of the electors who shall choose [Root.RelHead.GetHerHis] successor.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_155_bogomilist;Your piety has been rewarded. [Root.RelHead.GetTitledName] has granted you the title of Stroinik, and anointed you as one of the electors who shall choose [Root.RelHead.GetHerHis] successor.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_156_manichean;Your vassal [From.GetFirstName] was given a seat on the Council of Apostles.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_156_cathar;Your vassal [From.GetFirstName] was given a seat on the Council of Perfecti.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_156_bogomilist;Your vassal [From.GetFirstName] was given a seat on the Council of Advisors.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_157_manichean;[From.GetFirstName] was given a seat on the Council of Apostles.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_157_cathar;[From.GetFirstName] was given a seat on the Council of Perfecti.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_157_bogomilist;[From.GetFirstName] was given a seat on the Council of Advisors.;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_160A;My [GetFromRelation], [From.GetTitledFirstName], has requested to join the [join_holy_order.GetName] in their struggle against the infidels, even though this will forever disinherit [From.GetHerHim].;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_160B;My [GetFromRelation], [From.GetTitledFirstName], has requested to join the [join_holy_order.GetName] in their struggle against the infidels. It is a dangerous adventure [From.GetSheHe] seeks, but [From.GetSheHe] appears determined.;;;;;;;;;;;;;;x
EVTNAME_emf_heresy_226;Choosing the Shekhinah;;;;;;;;;;;;;;x
EVTDESC_emf_heresy_226;The Manichaeans believed there were five 'Shekhinah', which are the elements where the Divine dwells. Each Manichaean can choose an element upon which to focus, and once chosen that focus cannot be changed.;;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_226;I will focus upon Haunâ, or Reason;;;;;;;;;;;;;;x
