secretly_convert_to_confucianism_holy_site_desc;The §YConfucianism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yconfucianistes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_vasconic_pagan_holy_site;Secretly Convert to Vasconic Pagan;Se convertir secrètement à la religion vascone;;;;;;;;;;;;x
secretly_convert_to_vasconic_pagan_holy_site_desc;The §YVasconic Pagan§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yvascons§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_vasconic_pagan_reformed_holy_site;Secretly Convert to Heuskarist;Se convertir secrètement à la religion heusquariste;;;;;;;;;;;;x
secretly_convert_to_vasconic_pagan_reformed_holy_site_desc;The §YHeuskarist§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yheusquaristes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x############### ;;;;;;;;;;;;;x
secretly_convert_to_dacian_pagan_holy_site;Secretly Convert to Zalmoxian;Se convertir secrètement à la religion zalmoxiste;;;;;;;;;;;;x
secretly_convert_to_dacian_pagan_holy_site_desc;The §YZalmoxian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yzalmoxistes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_dacian_pagan_reformed_holy_site;Secretly Convert to Zalmoxian Reformed;Se convertir secrètement à la religion zalmoxiste réformée;;;;;;;;;;;;x
secretly_convert_to_dacian_pagan_reformed_holy_site_desc;The §YZalmoxian Reformed§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yzalmoxistes réformés§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x############### ;;;;;;;;;;;;;x
secretly_convert_to_hepthal_religion_holy_site;Secretly Convert to Hepthalite;Se convertir secrètement à la religion hephthalite;;;;;;;;;;;;x
secretly_convert_to_hepthal_religion_holy_site_desc;The §YHepthalite§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yhephthalites§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_khurramite_holy_site;Secretly Convert to Khurramite;Se convertir secrètement à la religion khurramite;;;;;;;;;;;;x
secretly_convert_to_khurramite_holy_site_desc;The §YKhurramite§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ykhurramites§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_zurvanist_holy_site;Secretly Convert to Zurvanist;Se convertir secrètement à la religion zurvanite;;;;;;;;;;;;x
secretly_convert_to_zurvanist_holy_site_desc;The §YZurvanist§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yzurvanites§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_mithraic_pagan_holy_site;Secretly Convert to Mithraic;Se convertir secrètement à la religion mithra;;;;;;;;;;;;x
secretly_convert_to_mithraic_pagan_holy_site_desc;The §YMithraic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ymithras§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_neoplatonist_holy_site;Secretly Convert to Neoplatonist;Se convertir secrètement à la religion néoplatoniste;;;;;;;;;;;;x
secretly_convert_to_neoplatonist_holy_site_desc;The §YNeoplatonist§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ynéoplatonistes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_mastimani_holy_site;Secretly Convert to Mastimani;Se convertir secrètement à la religion mastimani;;;;;;;;;;;;x
secretly_convert_to_mastimani_holy_site_desc;The §YMastimani§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ymastimanis§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_cybelian_pagan_holy_site;Secretly Convert to Cybelian;Se convertir secrètement à la religion cybèlienne;;;;;;;;;;;;x
secretly_convert_to_cybelian_pagan_holy_site_desc;The §YCybelian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ycybèliens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_assyrian_pagan_holy_site;Secretly Convert to Ashurian;Se convertir secrètement à la religion assyrienne;;;;;;;;;;;;x
secretly_convert_to_assyrian_pagan_holy_site_desc;The §YAshurian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yassyriens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_east_african_pagan_holy_site;Secretly Convert to Droemnät;Se convertir secrètement à la religion droemnät;;;;;;;;;;;;x
secretly_convert_to_east_african_pagan_holy_site_desc;The §YDroemnät§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ydroemnäts§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_east_african_pagan_reformed_holy_site;Secretly Convert to Droemnät;Se convertir secrètement à la religion droemnät;;;;;;;;;;;;x
secretly_convert_to_east_african_pagan_reformed_holy_site_desc;The §YDroemnät§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ydroemnäts§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_mandulis_pagan_holy_site;Secretly Convert to Mandulis;Se convertir secrètement à la religion mandoulis;;;;;;;;;;;;x
secretly_convert_to_mandulis_pagan_holy_site_desc;The §YMandulis§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ymandoulis§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_latin_solar_pagan_reformed_holy_site;Secretly Convert to Sol Invictus;Se convertir secrètement à la religion Sol Invictus;;;;;;;;;;;;x
secretly_convert_to_latin_solar_pagan_reformed_holy_site_desc;The §YSol Invictus§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §YSol Invictus§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_latin_solar_pagan_holy_site;Secretly Convert to Latin Solar;Se convertir secrètement au culte solaire latin;;;;;;;x
secretly_convert_to_latin_solar_pagan_holy_site_desc;The §YLatin Solar§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ydu culte solaire latin§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;x
secretly_convert_to_african_solar_pagan_reformed_holy_site;Secretly Convert to Tafukt;Se convertir secrètement à la religion tafukt;;;;;;;;;;;;x
secretly_convert_to_african_solar_pagan_reformed_holy_site_desc;The §YAfrican Solar§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ytafukts§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_african_solar_pagan_holy_site;Secretly Convert to African Solar;Se convertir secrètement au culte solaire africain;;;;;;;;;;;;x
secretly_convert_to_african_solar_pagan_holy_site_desc;The §YAfrican Solar§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ydu culte solaire africain§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_msoura_pagan_holy_site;Secretly Convert to Änti;Se convertir secrètement à la religion antée;;;;;;;;;;;;x
secretly_convert_to_msoura_pagan_holy_site_desc;The §YÄnti§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yantées§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_gurzil_pagan_holy_site;Secretly Convert to Gurzil;Se convertir secrètement à la religion gurzil;;;;;;;;;;;;x
secretly_convert_to_gurzil_pagan_holy_site_desc;The §YGurzil§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ygurzils§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_central_african_pagan_reformed_holy_site;Secretly Convert to Central African Reformed;Se convertir secrètement à la religion centrafricaine reformée;;;;;;;;;;;;x
secretly_convert_to_central_african_pagan_reformed_holy_site_desc;The §YCentral African Reformed§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ycentrafricains reformés§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_central_african_pagan_holy_site;Secretly Convert to Central African;Se convertir secrètement à la religion centrafricaine;;;;;;;;;;;;x
secretly_convert_to_central_african_pagan_holy_site_desc;The §YCentral African§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ycentrafricains§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;x
secretly_convert_to_dravidian_pagan_reformed_holy_site;Secretly Convert to Palaiyavalipatu;Se convertir secrètement à la religion palaiyavalipatu;;;;;;;;;;;;x
secretly_convert_to_dravidian_pagan_reformed_holy_site_desc;The §YPalaiyavalipatu§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ypalaiyavalipatus§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_dravidian_pagan_holy_site;Secretly Convert to Dravidian;Se convertir secrètement à la religion dravidienne;;;;;;;;;;;;x
secretly_convert_to_dravidian_pagan_holy_site_desc;The §YDravidian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ydravidiens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_semitic_pagan_reformed_holy_site;Secretly Convert to Kaabaite;Se convertir secrètement à la religion kaabatique;;;;;;;;;;;;x
secretly_convert_to_semitic_pagan_reformed_holy_site_desc;The §YKaabaite§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ykaabatiques§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_semitic_pagan_holy_site;Secretly Convert to Semitic;Se convertir secrètement à la religion sémitique;;;;;;;;;;;;x
secretly_convert_to_semitic_pagan_holy_site_desc;The §YSemitic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ysémitiques§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_scythian_pagan_reformed_holy_site;Secretly Convert to Tabitian;Se convertir secrètement à la religion tabitien;;;;;;;;;;;;x
secretly_convert_to_scythian_pagan_reformed_holy_site_desc;The §YTabitian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ytabitiens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_scythian_pagan_holy_site;Secretly Convert to Tabitian;Se convertir secrètement à la religion scythe;;;;;;;;;;;;x
secretly_convert_to_scythian_pagan_holy_site_desc;The §YTabitian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yscythes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_west_pagan_holy_site;Secretly Convert to Wodenic;Se convertir secrètement à la religion wodenique;;;;;;;;;;;;x
secretly_convert_to_west_pagan_holy_site_desc;The §YWodenic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ywodeniques§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_germanic_pagan_reformed_holy_site;Secretly Convert to Germanic;Se convertir secrètement à la religion germanique;;;;;;;;;;;;x
secretly_convert_to_germanic_pagan_reformed_holy_site_desc;The §YGermanic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ygermaniques§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_germanic_pagan_holy_site;Secretly Convert to Germanic;Se convertir secrètement à la religion germanique;;;;;;;;;;;;x
secretly_convert_to_germanic_pagan_holy_site_desc;The §YGermanic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ygermaniques§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_illyran_pagan_holy_site;Secretly Convert to Eiateuta;Se convertir secrètement à la religion eiateuta;;;;;;;;;;;;x
secretly_convert_to_illyran_pagan_holy_site_desc;The §YEiateuta§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yeiateutas§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_illyran_pagan_reformed_holy_site;Secretly Convert to Eiateuta;Se convertir secrètement à la religion eiateuta;;;;;;;;;;;;x
secretly_convert_to_illyran_pagan_reformed_holy_site_desc;The §YEiateuta§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yeiateutas§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_georgian_pagan_holy_site;Secretly Convert to Armazi;Se convertir secrètement à la religion armazi;;;;;;;;;;;;x
secretly_convert_to_georgian_pagan_holy_site_desc;The §YArmazi§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yarmazis§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_georgian_pagan_reformed_holy_site;Secretly Convert to Armazi;Se convertir secrètement à la religion armazi;;;;;;;;;;;;x
secretly_convert_to_georgian_pagan_reformed_holy_site_desc;The §YArmazi§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yarmazis§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_sanamahi_reformed_holy_site;Secretly Convert to Sanamahi;Se convertir secrètement à la religion sanamahi;;;;;;;;;;;;x
secretly_convert_to_sanamahi_reformed_holy_site_desc;The §YSanamahi§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ysanamahis§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_sanamahi_holy_site;Secretly Convert to Sanamahi;Se convertir secrètement à la religion sanamahi;;;;;;;;;;;;x
secretly_convert_to_sanamahi_holy_site_desc;The §YSanamahi§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ysanamahis§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_root_west_pagan_reformed_holy_site;Secretly Convert to Root West;Se convertir secrètement à la religion tangoute;;;;;;;;;;;;x
secretly_convert_to_root_west_pagan_reformed_holy_site_desc;The §YRoot West§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ytangoutes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_root_west_pagan_holy_site;Secretly Convert to Root West;Se convertir secrètement à la religion tangoute;;;;;;;;;;;;x
secretly_convert_to_root_west_pagan_holy_site_desc;The §YRoot West§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ytangoutes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_qarmatian_holy_site;Secretly Convert to Qarmatian;Se convertir secrètement à la religion qarmate;;;;;;;;;;;;x
secretly_convert_to_qarmatian_holy_site_desc;The §YQarmatian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yqarmates§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_uwaisi_holy_site;Secretly Convert to Uwaisi;Se convertir secrètement à la religion uwaisi;;;;;;;;;;;;x
secretly_convert_to_uwaisi_holy_site_desc;The §YUwaisi§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yuwaisis§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_ismaili_holy_site;Secretly Convert to Ismaili;Se convertir secrètement à la religion ismaélienne;;;;;;;;;;;;x
secretly_convert_to_ismaili_holy_site_desc;The §YIsmaili§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yismaéliens§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_zayid_holy_site;Secretly Convert to Zayid;Se convertir secrètement à la religion zaydite;;;;;;;;;;;;x
secretly_convert_to_zayid_holy_site_desc;The §YZayid§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yzaydites§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_twelver_holy_site;Secretly Convert to Twelver;Se convertir secrètement au chiisme duodécimain;;;;;;;;;;;;x
secretly_convert_to_twelver_holy_site_desc;The §YTwelver§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ychiites duodécimains§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_mahdi_holy_site;Secretly Convert to Mahdi;Se convertir secrètement à la religion mahdi;;;;;;;;;;;;x
secretly_convert_to_mahdi_holy_site_desc;The §YMahdi§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ymahdis§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_haruriyyah_holy_site;Secretly Convert to Haruriyyah;Se convertir secrètement à la religion haruriyyah;;;;;;;;;;;;x
secretly_convert_to_haruriyyah_holy_site_desc;The §YHaruriyyah§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yharuriyyahs§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_khawariji_holy_site;Secretly Convert to Khawariji;Se convertir secrètement à la religion kharidjiste;;;;;;;;;;;;x
secretly_convert_to_khawariji_holy_site_desc;The §YKhawariji§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ykharidjistes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_qadariyya_holy_site;Secretly Convert to Qadariyya;Se convertir secrètement à la religion qadariyya;;;;;;;;;;;;x
secretly_convert_to_qadariyya_holy_site_desc;The §YQadariyya§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yqadariyyas§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_quranism_holy_site;Secretly Convert to Quranism;Se convertir secrètement à la religion coraniste;;;;;;;;;;;;x
secretly_convert_to_quranism_holy_site_desc;The §YQuranism§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Ycoranistes§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_abadites_holy_site;Secretly Convert to Abadite;Se convertir secrètement à la religion abadite;;;;;;;;;;;;x
secretly_convert_to_abadites_holy_site_desc;The §YAbadite§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Yabadites§! qui affluent vers le site sacré de §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté de me convertir en secret ...;;;;;;;;;;;;x
secretly_convert_to_islamic_holy_site;Secretly Convert to Islamic;Se convertir secrètement à la religion islamique;;;;;;;;;;;;x
