EVTDESCLoR.10;The power and influence of the Roman Empire now extends all the way to the old province of Hispania once more. This land has suffered greatly from the migratory influx of bickering Germanic tribes, but now it may finally know peace again as the Pax Romana settles over the peninsula.;Le pouvoir et l'influence de l'Empire romain s'étendent de nouveau à travers l'ancienne province d'Hispanie. Cette contrée a grandement souffert des incessantes guerres provoquées par les querelles des tribus germaniques. Mais désormais, elle peut enfin connaître la paix à nouveau grâce à au retour de la Pax Romana dans la péninsule.;Macht und Einfluss des Römischen Reiches erstrecken sich nun erneut bis hin zu der alten Provinz Hispania. Dieses Land hat schwer unter den ständigen Grenzstreitigkeiten zanksüchtiger, muselmanischer und katholischer Herrscher gelitten, doch nun mag es endlich wieder Frieden kennenlernen, denn der Pax Romana liegt erneut über der Halbinsel.;;El poder y la influencia del Imperio Romano de nuevo se extiende a lo largo y ancho de la antigua provincia de Hispania. Esta tierra ha sufrido enormemente por las constantes escaramuzas en la frontera por las constantes disputas entre señores musulmanes y católicos, pero ahora por fin pueden conocer la paz de nuevo ya que la Pax Romana se establece sobre la península.;;;;;;;;;x
EVTDESCLoR.11.b;The barbaric Vandals conquered parts of Mauretania in the early 5th century, while Berber tribes had profited of the crisis of the Third Century to encroach upon Roman rule. Now that this county has been fully restored to Roman control after centuries of misrule, it may flourish again.;Les Vandales barbares ont conquis certaines zones de la Maurétanie au début du Ve siècle, tandis que des tribus berbères avaient profitées de la crise du IIIe siècle pour déborder les frontières romaines. Après des siècles de chaos, cette province peut enfin refleurir et redevenir verdoyante.;Der große General Belisarius hat im 6. Jahrhundert Teile Mauretanias aus den Fängen barbarischer Vandalen zurückerobert, doch am Ende ging alles an die Araber, während ihres rücksichtslosen Vormarschs durch Nordafrika, verloren. Nun, da diese Provinz nach jahrhundertelanger Missherrschaft wieder ihren Platz im Römischen Reich gefunden hat, kann sie erneut aufblühen.;;El gran general Belisarius reconquistó partes de Mauritania a los Vándalos en el siglo sexto, pero finalmente todo fue perdido frente a los árabes en su implacable marcha por el norte de África. Ahora que esta provincia ha sido completamente reintegrada al control romano después de siglos de desgobierno, ahora, puede florecer de nuevo.;;;;;;;;;x
EVTDESCLoR.400;One day in the Imperial Palace, while surrounded by shouting advisors waving decrees and edicts that demand your signature, a small man approaches claiming to be a representative of the Venetoi - the "Blues," one of the two major chariot teams racing in Constantinople. They enjoy significant political influence, and they are popular with the broad masses. You wave your advisors away and decide to hear him out.\n\nThe man introduces himself as Anaximandros and explains that he has a proposal for you. If you race for the Blues in the grand chariot race next week, he and his associates will make certain you win. You both stand to gain from this, with the glorious [Root.GetTitle] winning as a champion of the great Blue team.;Un jour, au Palais impérial, alors que vous êtes cerné de conseillers parlant à tue-tête et agitant sous votre nez maints décrets et édits que vous devez signer, un petit nain approche, affirmant qu'il est un représentant des Venetoi - les 'Bleus', l'une des deux plus importantes équipes de Course de chars à Constantinople. Ses membres jouissent d'une importante d'influence politique, et sont très populaires auprès des foules. Vous demandez à vos conseillers de quitter la salle et décidez d'écouter l'homme. \n\nCelui-ci se présente comme Anaximandros et il souhaite vous soumettre une proposition. Si vous acceptez de courir pour les Bleus lors de la grande course se tenant la semaine prochaine, lui et ses associés s'assureront de votre victoire. Vous avez tous deux à y gagner, dans cette affaire, le glorieux [Root.GetTitle] remportant la victoire avec les champions de l'équipe des Bleus.;Eines Tages nähert sich Euch im Kaiserpalast, umgeben von laut rufenden Ratgebern, die mit Beschlüssen und Erlassen wedeln, die Eure Unterschrift benötigen, ein kleiner Mann, der angibt, ein Repräsentant der Venetoi zu sein – jener sogenannten "Blauen", e;;Un día en el Palacio Imperial, mientras estás rodeado de consejeros chillones agitando decretos y edictos que requieren de tu afirmación, un hombre pequeño se acerca afirmando ser un representante de la Venetoi  - "los Azules", uno de los dos principales equipos de carreras de carros en Constantinopla. Ya no tienen la influencia política que disfrutaban en la época de Justiniano el Grande, pero siguen siendo populares para la mayoría de la gente. Tú te deshaces de tus asesores y decides escuchar al representante de los Azules.\n\nEl hombre se presenta como Anaximandros y te explica que tiene una propuesta para ti. Si compites para los Azules en la gran carrera de carros la semana que viene, él y sus compañeros se asegurarán de que lo ganes. Ambos os beneficiaréis de esto, con el glorioso [Root.GetTitle] ganando como campeón del gran equipo Azul.;;;;;;;;;x
EVTDESCLoR.417;Imperial guards leap into the arena in defense of their [Root.GetTitle] and swiftly cut down those rioters foolish enough to approach your chariot. They rush you to the safety of your palace, but the rest of Constantinople burns when the upset crowds spill out of the Hippodrome and onto the streets. As you watch the fires spread from your palatial balcony, you raise your fists to the heavens and bellow at the top of your lungs:\n\n"AAANNNNAAAXIMANDROOOS!!!!!!!!!!!!!!";Les membres de la garde impériale bondissent dans l'arène pour défendre leur [Root.GetTitle] et abattent rapidement ces émeutiers assez fous pour approcher votre char. Ils se hâtent de vous mettre à l'abri dans votre palais, mais tout Constantinople s'embrase quand la foule bouleversée s'enfuit hors de l'hippodrome, se répandant dans les rues. Lorsque vous regardez les incendies et le chaos du haut du balcon de votre palais, vous levez vos poings vers le ciel et hurlez à pleins poumons : \n\n«AAANNNNAAAXIMANDROOOS!!!!!!!!!!!!!»;Mitglieder der Warägerwache tauchten plötzlich in der Gegend auf, um ihren [Root.GetTitle] zu verteidigen, und stutzten jene Aufrührer zurecht, die dumm genug waren, sich ihren Streitwagen zu nähern. Sie bringen Euch eilig in den sicheren Palast, doch der;;Los miembros de la la Guardia varega saltan a la arena en defensa de su [Root.GetTitle] y rápidamente reducen a aquellos exaltados tan estúpidos como para acercarse a tu carro. Te llevan, a toda velocidad, a la seguridad de tu palacio, pero el resto de Constantinopla arde cuando las multitudes, alteradas, salen del Hipódromo y se vuelcan a las calles. Al ver, desde tu balcón palaciego cómo se extiende el fuego, alzas los puños al cielo y gritas con todas tus fuerzas :\n\n"¡AAANNNNAAAXIMANDROOOS!";;;;;;;;;x
EVTDESC4155;A tragedian and his wife the tragedienne has arrived from Gallia. Their performances range from vulgar satires to elaborate dramas and everything in between, including songs and poems of courtly love.;Un tragédien et sa femme sont arrivés de Gaule. Leurs talents vont de la vulgaire satire aux drames complexes, en passant par le chant et les poèmes d'amour courtois.;Ein Troubadour und seine Frau, eine Trobairitz, sind aus Okzitanien angekommen. Ihre Vorträge umfassen das gesamte Spektrum von vulgären bis zu politischen Sirventes, einschließlich Liedern und Gedichten über höfische Liebe.;;Ha llegado de Occitania un matrimonio de trovadores. Sus interpretaciones van desde vulgares sátiras hasta poemas de crítica política, aparte de todo lo que hay en medio, sin olvidar canciones y poemas de amor cortés.;;;;;;;;;x
EVTOPTA4155;Courtly love', pah!;L'amour courtois, pouah !;Höfische Liebe', pah!;;¡Bah, amor cortés!;;;;;;;;;x
EVTOPTB4155;I hope they do not dare write any satires about me!;J'espère qu'ils n'oseront pas faire ma satire !;Ich hoffe, dass sie es nicht wagen, Satiren über mich zu schreiben!;;¡Espero que no osen escribir sátiras sobre mí!;;;;;;;;;x
EVTOPTC4155;The dramas sure is interesting!;Les drames, c'est intéressant !;Die dramas sind sehr interessant!;;¡Seguro que los dramas son interesantes!;;;;;;;;;x
EVTOPTD4155;I hope they know 'Phaedra'!;J'espère qu'ils connaissent le 'Phaedra' !;Ich hoffe, dass sie das 'Phaedra' kennen!;;¡Espero que conozcan 'Phaedra'!;;;;;;;;;x
EVTOPTE4155;I remember those two, they came here last year!;Je me souviens d'eux. Ils sont déjà venus l'an dernier !;Ich erinnere mich an die beiden, sie waren schon letztes Jahr hier!;;¡Les recuerdo, vinieron aquí el año pasado!;;;;;;;;;x
EVTOPTF4155;They will be paid well, I assure you;Ils seront bien payés, je vous l'assure.;Ich versichere Euch, dass sie gut bezahlt werden;;Se les pagará bien, te lo aseguro;;;;;;;;;x
EVTDESC_SOA_1809;Some of Persia's finest warriors have taken it upon themselves to found a new holy order dedicated to safeguarding the [Root.Religion.GetName] faith. They call themselves the Immortals, just like the ancient Persian warrior elite described by Herodotus, and they seem intent on carrying on the martial traditions of their legendary predecessors.\n\nThis militant holy order has sworn to fight against all who would threaten the legacy of Zoroaster, and to never again allow Zoroastrianism to suffer again at the hands of infidels.;Certains parmi les meilleurs guerriers de Perse ont pris la décision de fonder un nouvel ordre dédié à protéger la foi [Root.Religion.GetName]. Ils se font appeler les Immortels, comme ces guerriers d'élite perses de l'ancien temps décrits par Hérodote, et ils semblent avoir l'intention de porter la tradition martiale de leurs légendaires prédécesseurs.\n\nCet ordre militant a juré de combattre tous ceux qui menacent l'héritage de Zoroastre et de faire le nécessaire pour que le foi [Root.Religion.GetName] ne souffre plus jamais les maux qu'il a connus lors de la conquête arabe du VIIe siècle.;Einige von Persiens besten Kriegern haben es auf sich genommen, einen neuen Heiligen Orden zum Schutz des [Root.Religion.GetName] Glaubens zu gründen. Sie nennen sich selbst Die Unsterblichen, wie die alte, von Herodot beschriebene persische Kriegerelite, und sie wollen die martialischen Traditionen ihrer legendären Vorläufer wieder aufleben lassen.\n\nDieser militante Heilige Orden hat sich dem Kampf gegen alle verschrieben, die das Erbe Zoroastrers bedrohen könnten, damit der Zorastrianismus nie mehr Rückschläge wie nach den arabischen Eroberungen im 7. Jahrhundert erleiden muss.  ;;Unos de los mejores guerreros de Persia han asumido la tarea de fundar una nueva orden santa dedicada a salvaguardar la fé [Root.Religion.GetName]. Se hacen llamar los Inmortales, al igual que la antigua élite guerrera persa descrita por Herodoto, y parecen decididos a continuar con la tradición marcial de sus legendarios predecesores.\n\nEsta orden santa militante ha jurado luchar contra todos los que amenacen el legado de Zoroastro y no permitir que la fé [Root.Religion.GetName] vuelva a sufrir los reveses causados por las conquistas árabes del siglo VII.;;;;;;;x
###### Decisions;;;;;;;;;;;;;x
employ_soldier;Invite Warrior to Court;Inviter un guerrier à la Cour;Befehlshaber befördern;;Ascender comandante;;;;;;;;;x
employ_steward;Invite Steward to Court;Inviter un intendant à la Cour;Adligen an den Hof einladen;;Invitar a un noble a la corte;;;;;;;;;x
convert_to_feudalism_indep;Adopt Feudalism;Adopter le féodalisme;Feudalsystem einführen;;Adoptar feudalismo;;;;;;;;;x
convert_to_feudalism_indep_desc;Adopting Feudalism will convert your government type from High Tribal to Feudal. Your vassals are likely to follow suit if they are of your religion and culture.;Adopter le féodalisme convertira votre type de gouvernement de l'organisation tribale élevée vers la féodalité. Vos vassaux feront probablement de même s'ils partagent votre religion et votre culture.;Durch die Einführung des Feudalsystems werden alle meine Stammesbesitztümer in Burgen umgewandelt. Dabei werden auch Städte- und Tempelbesitztümer geschaffen, vorausgesetzt, in der Provinz ist genug Platz dafür. Bei Vasallen, die Eurer Religion und Kultur angehören, ist es wahrscheinlich, dass sie Eurem Beispiel folgen.;;Al adoptar el feudalismo, todas mis posesiones tribales se convertirán en castillos. Donde esto ocurra (si el condado es lo bastante grande), también se crearán posesiones urbanas y templarias, si todavía no existen. Es probable que tus vasallos hagan lo mismo si son de tu misma religión y cultura.;;;;;;;;;x
convert_to_feudalism_vassal;Adopt Feudalism;Adopter le féodalisme;Feudalsystem einführen;;Adoptar feudalismo;;;;;;;;;x
convert_to_feudalism_vassal_desc;Adopting Feudalism will convert your government type from High Tribal to Feudal. Your vassals are likely to follow suit if they are of your religion and culture.;Adopter le féodalisme convertira votre type de gouvernement de l'organisation tribale élevée vers la féodalité. Vos vassaux feront probablement de même s'ils partagent votre religion et votre culture.;Durch die Einführung des Feudalsystems werden alle meine Stammesbesitztümer in Burgen umgewandelt. Dabei werden auch Städte- und Tempelbestitztümer geschaffen, vorausgesetzt, in der Provinz ist genug Platz dafür. Bei Vasallen, die Eurer Religion und Kultur angehören, ist es wahrscheinlich, dass sie Eurem Beispiel folgen.;;Al adoptar el feudalismo, todas mis posesiones tribales se convertirán en castillos. Donde esto ocurra (si el condado es lo bastante grande), también se crearán posesiones urbanas y templarias, si todavía no existen. Es probable que tus vasallos hagan lo mismo si son de tu misma religión y cultura.;;;;;;;;;x
###### Loading steps;;;;;;;;;;;;;x
LOADING_MAP_SPRITES;Destroying Rome...;Destruction de Rome...;;;;;;;;;;;;;x
LOADING_GUI_DEF;Pillaging Monasteries..;Pillage des monastères...;;;;;;;;;;;;;x
LOADING_DATABASES;Preserving Latin...;Préservation du Latin...;;;;;;;;;;;;;x
INIT_MAP_LOGIC;Stamping out the Light...;Élimination de la lumière...;;;;;;;;;;;;;x
CREATING_CHKSUM;Spreading Christianity...;Propagation de la Chrétienté...;;;;;;;;;;;;;x
CALC_PATHS;Tracing Migration Routes...;Calquage des routes migratoires...;;;;;;;;;;;;;x
GENERATING_COAS;Invading the Limes...;Invasion des Limes...;;;;;;;;;;;;;x
LOADING_HISTORY;Creating the Dark Ages...;Création de l'Âge sombre...;;;;;;;;;;;;;x
LOAD_EVENTS;Spreading the Plague...;Propagation de la peste...;;;;;;;;;;;;;x
LOADING_SOUNDS;Beginning the Chants...;Commencement des chants...;;;;;;;;;;;;;x
PROC_FLAGS;Filling the Library of Alexandria...;Remplissage de la bibliothèque d'Alexandrie...;;;;;;;;;;;;;x
LOAD_FLAGS;Receiving the Byzantine Heralds...;Réception des hérauts Byzantins...;;;;;;;;;;;;;x
LOAD_GFX;Drawing Maps of Old Rome...;Dessin des cartes de l'ancienne Rome...;;;;;;;;;;;;;x
CREATING_THE_WORLD;Crossing the Rhine...;Traversée du Rhin...;;;;;;;;;;;;;x
CREATING_TREES;Building Huts...;Construction de cabanes...;;;;;;;;;;;;;x
CREATING_BORDERS;Building Ships...;Construction de navires...;;;;;;;;;;;;;x
CREATING_RIVERS;Conquering the Saxon Shore...;Conquête de la Côte saxonne...;;;;;;;;;;;;;x
MAP_PROPERLY_INIT;Receiving Mediterranean Merchants...;Réception des marchands méditerranéens...;;;;;;;;;;;;;x
CREATING_PROVINCE;Summoning the Heralds...;Convocation des hérauts...;;;;;;;;;;;;;x
CREATING_TEXTS;Writing Bibles...;Écriture des Bibles...;;;;;;;;;;;;;x
ADAPTING_HISTORY;Making the world stop making sense...;Création d'un monde qui n'a aucun de sens...;;;;;;;;;;;;;x
LOAD_CITY;Founding Tolosa...;Fondation de Toulouse...;;;;;;;;;;;;;x
LOAD_GFX_PDXMAP_SHADERS;Gathering the High Council...;Assemblement du Haut Conseil...;;;;;;;;;;;;;x
LOAD_GFX_PDXMAP_TERRAIN;Crossing the Dividing Sea...;Traversée de la mer divisée...;;;;;;;;;;;;;x
LOAD_GFX_PDXMAP_BORDERS;Celebrating the Blot...;Célébration du Blòt...;;;;;;;;;;;;;x
LOAD_GFX_PDXMAP_TEXTURES;Wandering the Steppes...;Errant les Steppes...;;;;;;;;;;;;;x
LOAD_GFX_PDXMAP_TREES;Spreading the Plague..;Propagation de la peste...;;;;;;;;;;;;;x
LOAD_GFX_PDXMAP_RIVERS;Preparing Islam...;Préparation de l'Islam...;;;;;;;;;;;;;x
LOAD_GFX_PDXMAP_STATIC_OBJECTS;Gathering the High Council...;Assemblement du Haut Conseil...;;;;;;;;;;;;;x
LOAD_INIT;Destroying Rome...;Destruction de Rome...;;;;;;;;;;;;;x
###### Loading quotes;;;;;;;;;;;;;x
LOADING_TIP_0;Oh, how the world no longer makes sense!;Oh, comment, le monde n'a plus de sens !;;;;;;;;;;;;;x
LOADING_TIP_1;With the arrival of the barbarians, the Dark Ages must also begin...;Avec l'arrivée des Barbares, l'Age des ténèbres doit également commencer ...;;;;;;;;;;;;;x
LOADING_TIP_2;Syagrius of Soissons, the last Roman ruler in Gaul, refused subjugation to Odoacer and instead chose to govern Northern Gaul as an independent Roman province.;Syragius de Soissons, le dernier souverain romain en Gaule, a refusé l'assujettissement à Odoacre et a plutôt choisi de gouverner la Gaule du Nord comme une province romaine indépendante.;;;;;;;;;;;;;x
LOADING_TIP_3;While the Germanic Arians control great kingdoms, the native Chalcedonian Christians are heavily resistant to conversion.;Alors que les ariens germaniques contrôlent de grands royaumes, les chrétiens chalcédoniens d'origine font fortement de la résistance à la conversion.;;;;;;;;;;;;;x
LOADING_TIP_4;The Hepthalites may look strong, but they are just the beginning of the terror from the Steppes...;Les Hephthalites peuvent paraître forts, mais ils ne sont que le début de la terreur des Steppes...;;;;;;;;;;;;;x
LOADING_TIP_5;The Saxon Invasion of Britain has begun, and Arthur is nowhere to be found.;L'invasion saxonne de la Britannia a commencé, et Arthur est introuvable.;;;;;;;;;;;;;x
LOADING_TIP_6;The Emperor in the East, Zeno, a native of Southern Anatolia, is viewed as distrustful and barbaric by the proper Greeks.;L'empereur d'Orient, Zénon, originaire de l'Anatolie du Sud, est considéré comme méfiant et barbare par les véritables Grecs.;;;;;;;;;;;;;x
LOADING_TIP_7;Beneath the guise of the Kingdom of Italy, the Roman Senate continues to function. Perhaps they, too, will gain independence?;Sous le couvert du Royaume d'Italie, le Sénat romain continue de fonctionner. Peut-être, eux aussi, vont accéder à l'indépendance?;;;;;;;;;;;;;x
LOADING_TIP_8;Thank Zusk, Ekorovin, Joemit, Erik W, AnaxXiphos, and everyone else for making this possible.;Merci à Zusk, Ekorovin, Joemit, Erik W, AnaxXiphos, et tous les autres d'avoir rendu cela possible.;;;;;;;;;;;;;x
LOADING_TIP_9;If you don't like your current home, migrate. The grass is always greener on the other side.;Si vous n'aimez votre domaine actuel, migrer. L'herbe est toujours plus verte ailleurs.;;;;;;;;;;;;;x
LOADING_TIP_10;Clovis, son of the Chieftain of Salia, has a bright future...;Clovis, fils du chef de clan de Salia, a un bel avenir...;;;;;;;;;;;;;x
LOADING_TIP_11;The Bolghar tribes of the Steppes violently fight and migrate, occasionally busting into a bordering nation, raiding, and leaving ashes in their wake.;Les tribus bulgares de la steppe combattent violemment et migrent, rencontrant occasionnellement des nations limitrophes, pillant et laissant des cendres dans leur sillage.;;;;;;;;;;;;;x
LOADING_TIP_12;Chalcedonians must be wary, for relations between the Patriarchs of Constantinople and Rome have been tense.;Les chalcédoniens doivent se méfier, car les relations entre les Patriarches de Constantinople et de Rome ont été tendues.;;;;;;;;;;;;;x
LOADING_TIP_13;Insular Christianity still has that flair of the old Celtic ways, but the Pope may demand proper communion.;Le christianisme insulaire a toujours ce charme des vieilles traditions celtiques, mais le pape peut exiger une communion en bonne et due forme.;;;;;;;;;;;;;x
LOADING_TIP_14;The Sassanids are in a dangerous position, with Mazdakites, Nestorians and Manicheans disrupting the peace.;Les Sassanides sont dans une position dangereuse, avec Mazdakites, Nestoriens et Manichéens perturbant la paix.;;;;;;;;;;;;;x
LOADING_TIP_15;Keep an eye on Mecca...;Gardez un œil sur La Mecque...;;;;;;;;;;;;;x
LOADING_TIP_16;The Restorer of the Western Empire may also restore the Legions.;Le Restaurateur de l'Empire d'Occident peut également restaurer les Légions.;;;;;;;;;;;;;x
LOADING_TIP_17;The Bosporans have been experimenting with strange religions in Crimea...;Les bosphores ont fait des expériences avec des religions étranges en Crimée...;;;;;;;;;;;;;x
LOADING_TIP_18;The Geatish tribes had not played a part in the invasions by the Jutes and Saxons. Under the right circumstances, Britain, too, could be theirs.;Les tribus geats n'ont pas joué un rôle dans les invasions des jutes et les saxons. Dans de bonnes circonstances, la Britannia, aussi, aurait pu être à eux.;;;;;;;;;;;;;x
LOADING_TIP_19;The once influential Nabataeans have since been reduced to meagre peasants, their Levantine province annexed and their culture lost...;Les si influents Nabatéens ont depuis été réduit à de maigres paysans, leur province Levantine annexée et leur culture perdue...;;;;;;;;;;;;;x
LOADING_TIP_20;Ernakh still lives, and with him, the Huns.;Ernakh vit encore, et avec lui, les Huns.;;;;;;;;;;;;;x
LOADING_TIP_21;With a sudden conversion to Monophysitism, the Ghassanids and the Eastern Empire on rough terms.;Suite à une conversion soudaine vers la religion monophysite, les Ghassanides et l'Empire Romain d'Orient ont des rapports tendus.;;;;;;;;;;;;;x
LOADING_TIP_22;If you find bugs, tell us.;Si vous trouvez des bugs, rapportez-les nous.;;;;;;;;;;;;;x
LOADING_TIP_23;By Germanic steel the Romans fall, but by Roman words are the Germans moved.;Par l'acier germanique les Romains tombent, mais par des mots romains les Germains sont déplacés.;;;;;;;;;;;;;x
LOADING_TIP_24;Should the Western Empire fall, the Eastern Emperor can task their loyal foederati the Ostrogoths to invade.;En cas de chute de l'Empire Romain d'Occident, l'empereur de l'Orient pourraient charger leur foederati loyaux Ostrogoths d'envahir. ;;;;;;;;;;;;;x
LOADING_TIP_25;The Himyarites have finally won their century long struggle with Saba, but now they are surrounded by enemies.;Les himyarites ont finalement gagné leur lutte longue d'un siècle contre Saba, mais maintenant ils sont entourés d'ennemis.;;;;;;;;;;;;;x
LOADING_TIP_26;Glycerius, a former Emperor is a bishop right under Julius Nepos' nose in May 480.;Glycerius, un ex-empereur, est un évêque sous le nez de Julius Nepos en mai 480.;;;;;;;;;;;;;x
LOADING_TIP_27;Not the age of Crusades, nor the age of stable realms, these are the Dark Ages, and nobody is safe from migratory, German steel.;Ce n'est pas l'âge des Croisades, ni l'âge de royaumes stables, c'est l'âge des ténèbres, et personne n'est à l'abri des migrateurs et de l'acier germanique.;;;;;;;;;;;;;x
LOADING_TIP_28;Like Pompey, like Caesar - the greatest enemy of a Roman is another Roman.;Comme Pompée, comme César - le plus grand ennemi d'un Romain est un autre Romain.;;;;;;;;;;;;;x
LOADING_TIP_29;Sub-Roman provinces are dotted throughout this mad world. Is there hope for the Empire yet?;Les provinces post-romaines sont éparpillées à travers ce monde fou. Y a-t-il toujours un espoir pour l'empire ?;;;;;;;;;;;;;x
LOADING_TIP_30;The Vandals may be powerful, but they are quickly alienating their people with Arian, Germanic ways.;Les vandales sont puissants, mais ils aliènent rapidement leurs peuples avec des manières ariennes et germaniques.;;;;;;;;;;;;;x
LOADING_TIP_31;It is madness to resist the Dark Ages, only to survive them.;C'est de la folie de résister à l'âge des ténèbres, il faut seulement y survivre.;;;;;;;;;;;;;x
LOADING_TIP_32;How the world would have changed if instead it was Alamannia?;Comment le monde aurait changé si c'était l'Alémanie?;;;;;;;;;;;;;x
LOADING_TIP_33;The Tocharians of the Tarim Basin are small, but pose a significant threat amongst the Steppes.;Les Tokhariens du bassin du Tarim sont petits, mais constituent une menace importante au milieu des Steppes.;;;;;;;;;;;;;x
LOADING_TIP_34;The Celts still occupy the Isles, with the druids guiding their tribes as in the days of old.;Les Celtes occupent toujours les îles, avec les Druides guidant leurs tribus comme dans les temps anciens.;;;;;;;;;;;;;x
LOADING_TIP_35;Syagrius might not be able control his Romano-Gallic vassals, who view the impromptu Roman Rex as weak.;Syagrius pourrait ne pas être en mesure de contrôler ses vassaux gallo-romains, qui considèrent l'impromptu roi romain comme faible.;;;;;;;;;;;;;x
LOADING_TIP_36;Centuries of weak rulership and constant raids by the Hepthals have left the mighty Gupta on the brink of annihilation.;Des siècles de faible domination et des raids constants par les Hepthals ont laissé le puissant Gupta au bord de l'anéantissement.;;;;;;;;;;;;;x
LOADING_TIP_37;English culture is an end result of an incredible set of coincidences. Could it ever happen again?;La culture anglaise est un résultat d'un ensemble incroyable de coïncidences finalement. Pourrait-il se reproduire?;;;;;;;;;;;;;x
LOADING_TIP_38;While the Britons currently stand united, only time will tell of Welsh and Cumbric divisions.;Alors que les bretons insulaires sont unis pour l'instant, seul le temps pourra le dire pour les divisions entre les gallois et les cambriens.;;;;;;;;;;;;;x
LOADING_TIP_39;Armorica was the hardest part of the mod.;L'Armorique était la partie la plus difficile du mod.;;;;;;;;;;;;;x
LOADING_TIP_40;The King of Lazica has unwisely declared Zoroastrianism the state religion. How long will it last?;Le roi de Lazica a imprudemment déclaré le zoroastrisme comme religion d'Etat. Combien de temps ça va durer ?;;;;;;;;;;;;;x
LOADING_TIP_41;The Celtic still roam in Spain!;Les celtiques errent encore en Espagne !;;;;;;;;;;;;;x
LOADING_TIP_42;A brave Briton could stand up to the Saxons, but resistance is futile.;Un Britannique courageux pourrait se lever face aux Saxons, mais la résistance est futile.;;;;;;;;;;;;;x
LOADING_TIP_43;If you thought the Senate was hard, try the Praefecti Urbi.;Si vous pensiez que le Sénat était difficile, essayez le Praefecti Urbi.;;;;;;;;;;;;;x
LOADING_TIP_44;The Eastern Roman Senate is even weaker than the Western, but a Byzantine Republic could always be realized...;Le Sénat romain oriental est encore plus faible que l'occidental, mais la République byzantine pouvait toujours être décrétée...;;;;;;;;;;;;;x
LOADING_TIP_45;Germanic leaders must struggle with the changing times.;Les chefs germaniques doivent lutter avec des temps changeants.;;;;;;;;;;;;;x
LOADING_TIP_46;Welcome to the Older Gods!;Bienvenu aux encore plus Anciens Dieux !;;;;;;;;;;;;;x
LOADING_TIP_47;Anything is possible in this world.;Tout est possible dans ce monde.;;;;;;;;;;;;;x
LOADING_TIP_48;The Frisians live in a desolate land, but perhaps there is better to be found in Regia.;Les frisons vivent sur des terres désolées, mais peut-être qu'il y a mieux à Regia.;;;;;;;;;;;;;x
LOADING_TIP_49;The Alans have travelled a great deal, but is Georgia truly their final home?;Les Alains ont beaucoup voyagé, mais est-ce que la Géorgie est vraiment leur maison finale ?;;;;;;;;;;;;;x
LOADING_TIP_50;Laudate Syagrius Rex! Long Live Rome!;Laudate Syagrius Rex ! Vive Rome !;;;;;;;;;;;;;x
LOADING_TIP_51;The Libyans worship the god Gurzil, the offspring of Amun and a cow.;Les Libyens vénèrent Gurzil, la progéniture d'Amun et une vache.;;;;;;;;;;;;;x
LOADING_TIP_52;The Punic culture has been dismantled and integrated into the Roman Empire. However still, some nomads living deep in the Sahara cling to their peoples' heritage...;La culture punique a été démantelée et intégrée dans l'Empire romain. Cependant encore, certains nomades vivant profondément dans le Sahara s'accrochent au patrimoine de leurs peuples...;;;;;;;;;;;;;x
LOADING_TIP_53;Ernakh, the last of Huns, still controls a small empire. Can he prove himself worthy like the "Scourge of God" - his father - before him?;Ernakh, le dernier des Huns, contrôle encore un petit empire. Peut-il se montrer digne comme le « Fléau de Dieu » - son père - avant lui ?;;;;;;;;;;;;;x
LOADING_TIP_54;There are mysterious Hellenic cults that flourished before the rise of Christianity. Many still have their place, varying from Africa to the Levant.;Il y a des cultes helléniques mystérieux qui fleurissaient avant l'avènement du christianisme. Beaucoup ont encore leur place, variant de l'Afrique au Levant.;;;;;;;;;;;;;x
LOADING_TIP_55;A strong ruler with a claim on a unformed empire can use it as a basis for invasions.;Un souverain fort avec une revendication sur un empire non formé peut l'utiliser comme base pour les invasions.;;;;;;;;;;;;;x
LOADING_TIP_56;The Belemmyes of Eastern Africa worship the god Mandulis, a Nubian corruption of the Egyptian God Horus.;Les Blemmyes de l'Afrique orientale adorent le dieu Mandulis, une corruption nubienne du dieu égyptien Horus.;;;;;;;;;;;;;x
LOADING_TIP_57;The Slavs of the Steppe have been rapidly increasing their rate of expansion. If left unchecked, they could come to dominate the known world.;Les Slaves des Steppes ont augmenté rapidement leur taux d'expansion. Si rien n'est fait, ils pourraient dominer le monde connu.;;;;;;;;;;;;;x
LOADING_TIP_58;While the newly emigrated Suebians may be Arian, to the south, the Macromanni are still pagans.;Tandis que les suèves qui ont récemment émigré sont des ariens, au sud, les marcomans sont toujours des païens.;;;;;;;;;;;;;x
LOADING_TIP_59;Deep inside the Persian Empire rests the Hellenic Kingdom of Maysan, the lone remnant of Alexander the Great's vast successor kingdoms.;Au fond de l'Empire perse repose le royaume hellénique de Maysan, le reste solitaire des vastes royaumes succédant d'Alexandre le Grand.;;;;;;;;;;;;;x
LOADING_TIP_60;If the empire of Rome falls the Roman identity will fall with it.;Si l'Empire romain tombe, l'identité romaine tombera avec lui.;;;;;;;;;;;;;x
LOADING_TIP_61;Traders of the greater Indian Ocean trade have been using Socotra as a base of operations for some time...;Les protagonistes du grand commerce de l'océan Indien ont eu recours à Socotra comme base d'opérations pour un certain temps...;;;;;;;;;;;;;x
